"","neighborhood","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude","room_type"
"2489","Indre By",5,2,1,202,55.682098,12.594454,"E"
"2490","Nørrebro",0,8,3,202,55.684031,12.555835,"E"
"2491","Vesterbro-Kongens Enghave",0,4,2,194,55.673369,12.554738,"E"
"2492","Indre By",5,4,1,202,55.669323,12.572917,"E"
"2493","Indre By",4.5,5,3,190,55.685616,12.566601,"E"
"2494","Østerbro",5,4,2,194,55.701499,12.589957,"E"
"2495","Indre By",0,2,1,194,55.685008,12.584855,"E"
"2496","Vesterbro-Kongens Enghave",5,5,3,194,55.672788,12.559577,"E"
"2497","Vesterbro-Kongens Enghave",5,8,3,194,55.671678,12.547845,"E"
"2498","Indre By",4.5,4,1,202,55.678414,12.574483,"E"
"2499","Indre By",5,4,1,194,55.669742,12.589755,"E"
"2500","Vesterbro-Kongens Enghave",5,3,1,202,55.670488,12.565492,"E"
"2501","Vesterbro-Kongens Enghave",0,6,2,202,55.672495,12.559157,"E"
"2502","Vesterbro-Kongens Enghave",5,3,1,202,55.671018,12.551461,"E"
"2503","Indre By",0,4,2,194,55.679878,12.589112,"E"
"2504","Østerbro",0,6,3,192,55.699433,12.581155,"E"
"2505","Østerbro",0,2,1,194,55.712569,12.571491,"E"
"2506","Nørrebro",0,4,2,194,55.689416,12.563417,"E"
"2507","Nørrebro",5,5,2,194,55.697016,12.538309,"E"
"2508","Indre By",5,4,1,193,55.683514,12.587897,"E"
"2509","Indre By",0,2,1,187,55.68273,12.582986,"E"
"2510","Vesterbro-Kongens Enghave",5,4,2,194,55.674431,12.559412,"E"
"2511","Amager Øst",4.5,8,4,194,55.661394,12.620434,"E"
"2512","Indre By",0,4,2,193,55.684147,12.563289,"E"
"2513","Amager Vest",4.5,4,3,202,55.646607,12.592387,"E"
"2514","Amager Øst",5,4,3,194,55.658219,12.634463,"E"
"2515","Amager Vest",0,6,3,194,55.651577,12.60538,"E"
"2516","Indre By",4.5,4,2,199,55.677644,12.589556,"E"
"2517","Bispebjerg",5,6,3,197,55.699874,12.536591,"E"
"2518","Amager Vest",0,3,1,194,55.661128,12.568667,"E"
"2519","Indre By",4.5,5,1,194,55.669801,12.587867,"E"
"2520","Brønshøj-Husum",4.5,6,2,202,55.700749,12.500224,"E"
"2521","Indre By",5,5,1,202,55.681214,12.575808,"E"
"2522","Amager Vest",0,6,2,190,55.64684,12.606601,"E"
"2523","Indre By",5,6,2,194,55.682261,12.565296,"E"
"2524","Nørrebro",5,5,2,194,55.689793,12.563856,"E"
"2525","Valby",5,5,4,194,55.652318,12.522003,"E"
"2526","Indre By",5,2,1,194,55.690292,12.572603,"E"
"2527","Indre By",4.5,6,3,193,55.685916,12.568872,"E"
"2528","Nørrebro",0,5,3,194,55.696025,12.546677,"E"
"2529","Nørrebro",5,6,2,194,55.693637,12.54693,"E"
"2530","Amager Øst",0,7,4,202,55.664151,12.603038,"E"
"2531","Nørrebro",5,6,3,202,55.694286,12.555137,"E"
"2532","Amager Vest",0,6,4,204,55.654539,12.56531,"E"
"2533","Amager Vest",4.5,5,2,194,55.665818,12.581587,"E"
"2534","Indre By",4.5,4,1,193,55.680364,12.56837,"E"
"2535","Indre By",5,5,3,206,55.682055,12.563693,"E"
"2536","Brønshøj-Husum",5,6,4,194,55.701211,12.481441,"E"
"2537","Indre By",5,3,1,202,55.678639,12.578324,"E"
"2538","Indre By",5,2,1,194,55.681886,12.575643,"E"
"2539","Amager Vest",5,3,2,202,55.662541,12.570851,"E"
"2540","Indre By",4.5,4,2,202,55.683123,12.562881,"E"
"2541","Vesterbro-Kongens Enghave",5,3,1,194,55.665683,12.550675,"E"
"2542","Indre By",4.5,4,1,202,55.682832,12.587298,"E"
"2543","Vesterbro-Kongens Enghave",5,4,3,194,55.671529,12.562583,"E"
"2544","Østerbro",4.5,5,3,194,55.692426,12.569535,"E"
"2545","Amager Vest",0,6,3,203,55.662436,12.577966,"E"
"2546","Østerbro",0,5,4,194,55.706966,12.597101,"E"
"2547","Indre By",4.5,2,0,194,55.678871,12.577158,"E"
"2548","Vesterbro-Kongens Enghave",5,2,1,194,55.670828,12.556267,"E"
"2549","Indre By",4.5,3,1,194,55.681693,12.574934,"E"
"2550","Indre By",5,4,2,194,55.677368,12.568193,"E"
"2551","Indre By",5,4,1,194,55.677538,12.574039,"E"
"2552","Amager Vest",4.5,4,1,202,55.663486,12.574159,"E"
"2553","Indre By",5,3,2,201,55.689932,12.576458,"E"
"2554","Indre By",0,5,2,194,55.682151,12.58665,"E"
"2555","Østerbro",5,6,3,194,55.698566,12.577611,"E"
"2556","Indre By",0,6,3,186,55.684791,12.588964,"E"
"2557","Indre By",5,8,3,202,55.68576,12.568929,"E"
"2558","Nørrebro",5,6,3,202,55.689681,12.563147,"E"
"2559","Amager Vest",0,5,3,194,55.663939,12.575722,"E"
"2560","Bispebjerg",0,8,4,202,55.726609,12.528733,"E"
"2561","Amager Øst",0,6,4,202,55.656194,12.630255,"E"
"2562","Amager Vest",4.5,6,2,193,55.641659,12.554793,"E"
"2563","Indre By",4.5,5,3,194,55.680842,12.570163,"E"
"2564","Amager Øst",4.5,5,2,202,55.664861,12.618771,"E"
"2565","Vesterbro-Kongens Enghave",5,2,1,194,55.667605,12.555877,"E"
"2566","Vesterbro-Kongens Enghave",5,4,1,194,55.661233,12.562088,"E"
"2567","Indre By",0,2,1,202,55.678623,12.57627,"E"
"2568","Østerbro",0,6,3,194,55.70416,12.578665,"E"
"2569","Indre By",4.5,2,1,194,55.677168,12.581475,"E"
"2570","Amager Øst",5,4,2,197,55.668372,12.611501,"E"
"2571","Østerbro",5,2,1,194,55.693532,12.571415,"E"
"2572","Indre By",5,3,1,194,55.681812,12.582064,"E"
"2573","Vesterbro-Kongens Enghave",4.5,6,2,194,55.66683,12.546201,"E"
"2574","Nørrebro",5,5,2,194,55.685708,12.559804,"E"
"2575","Indre By",5,2,1,196,55.685932,12.582395,"E"
"2576","Vesterbro-Kongens Enghave",0,8,3,194,55.666205,12.546523,"E"
"2577","Indre By",4.5,6,0,194,55.682689,12.574366,"E"
"2578","Indre By",5,3,1,202,55.680551,12.562167,"E"
"2579","Vesterbro-Kongens Enghave",4.5,5,2,193,55.670818,12.546955,"E"
"2580","Nørrebro",0,4,2,194,55.68684,12.559425,"E"
"2581","Indre By",5,4,2,194,55.68506,12.59606,"E"
"2582","Indre By",5,4,2,194,55.680177,12.568844,"E"
"2583","Indre By",5,4,2,202,55.679351,12.576118,"E"
"2584","Indre By",5,4,2,194,55.672849,12.592485,"E"
"2585","Indre By",5,4,2,202,55.683267,12.568115,"E"
"2586","Amager Vest",4.5,7,3,202,55.666409,12.582287,"E"
"2587","Indre By",0,5,3,194,55.679714,12.574732,"E"
"2588","Nørrebro",5,5,2,193,55.705009,12.551562,"E"
"2589","Indre By",4.5,2,1,194,55.677456,12.576882,"E"
"2590","Indre By",0,2,1,193,55.678672,12.576473,"E"
"2591","Amager Øst",0,4,2,202,55.660892,12.628834,"E"
"2592","Nørrebro",5,4,1,194,55.687918,12.560219,"E"
"2593","Østerbro",5,5,2,194,55.701411,12.580936,"E"
"2594","Indre By",5,4,2,206,55.674969,12.588143,"E"
"2595","Indre By",5,2,1,202,55.682139,12.583563,"E"
"2596","Vesterbro-Kongens Enghave",5,5,2,194,55.671744,12.55277,"E"
"2597","Nørrebro",0,6,3,194,55.684932,12.557117,"E"
"2598","Indre By",5,2,2,202,55.681319,12.585167,"E"
"2599","Indre By",5,2,1,194,55.67702,12.597843,"E"
"2600","Indre By",5,4,2,191,55.683787,12.567824,"E"
"2601","Amager Vest",0,4,2,194,55.656858,12.596482,"E"
"2602","Indre By",5,4,1,204,55.676538,12.573521,"E"
"2603","Indre By",5,4,3,194,55.689642,12.583535,"E"
"2604","Valby",5,3,1,162,55.660604,12.51984,"E"
"2605","Valby",0,7,4,166,55.661404,12.504645,"E"
"2606","Valby",4,5,2,162,55.664681,12.517974,"E"
"2607","Valby",0,6,3,161,55.663775,12.503825,"E"
"2608","Valby",5,4,2,145,55.6608,12.523639,"E"
"2609","Valby",4.5,4,2,150,55.666647,12.509098,"E"
"2610","Valby",0,6,3,162,55.665117,12.512643,"E"
"2611","Valby",5,6,3,145,55.664061,12.518706,"E"
"2612","Valby",4.5,6,3,162,55.664402,12.51579,"E"
"2613","Valby",0,3,2,162,55.662483,12.509037,"E"
"2614","Valby",0,6,3,162,55.667417,12.509343,"E"
"2615","Valby",0,4,2,145,55.667561,12.507179,"E"
"2616","Valby",0,6,3,145,55.667063,12.517192,"E"
"2617","Valby",0,2,1,161,55.665015,12.51217,"E"
"2618","Valby",5,5,3,185,55.664582,12.521974,"E"
"2619","Valby",0,4,2,145,55.666766,12.512611,"E"
"2620","Valby",5,4,2,145,55.667163,12.506494,"E"
"2621","Valby",0,4,2,166,55.6655,12.521725,"E"
"2622","Vesterbro-Kongens Enghave",5,4,2,157,55.667552,12.52922,"E"
"2623","Valby",0,6,3,177,55.666337,12.517933,"E"
"2624","Valby",0,2,1,162,55.665059,12.515219,"E"
"2625","Valby",0,6,3,145,55.665551,12.508235,"E"
"2626","Vesterbro-Kongens Enghave",4.5,5,3,162,55.66485,12.544272,"E"
"2627","Vesterbro-Kongens Enghave",5,5,2,185,55.666621,12.543626,"E"
"2628","Vesterbro-Kongens Enghave",0,5,3,162,55.66567,12.536268,"E"
"2629","Vesterbro-Kongens Enghave",4.5,4,2,145,55.666246,12.539335,"E"
"2630","Vesterbro-Kongens Enghave",5,5,3,161,55.664412,12.542422,"E"
"2631","Vesterbro-Kongens Enghave",4.5,5,2,161,55.6644,12.541021,"E"
"2632","Vesterbro-Kongens Enghave",0,9,4,182,55.666692,12.540037,"E"
"2633","Vesterbro-Kongens Enghave",4.5,2,1,145,55.663306,12.543531,"E"
"2634","Vesterbro-Kongens Enghave",0,5,3,157,55.665776,12.554331,"E"
"2635","Vesterbro-Kongens Enghave",5,5,2,153,55.667984,12.550088,"E"
"2636","Vesterbro-Kongens Enghave",0,6,3,177,55.67005,12.548203,"E"
"2637","Vesterbro-Kongens Enghave",4.5,4,2,153,55.665285,12.544846,"E"
"2638","Vesterbro-Kongens Enghave",0,6,4,153,55.670193,12.548121,"E"
"2639","Vesterbro-Kongens Enghave",5,2,1,145,55.663693,12.548805,"E"
"2640","Vesterbro-Kongens Enghave",4.5,4,1,162,55.668854,12.548665,"E"
"2641","Vesterbro-Kongens Enghave",4.5,5,3,145,55.667079,12.549081,"E"
"2642","Vesterbro-Kongens Enghave",0,4,2,145,55.665773,12.546744,"E"
"2643","Vesterbro-Kongens Enghave",0,3,1,145,55.665712,12.548237,"E"
"2644","Vesterbro-Kongens Enghave",0,2,1,145,55.664892,12.545502,"E"
"2645","Vesterbro-Kongens Enghave",4.5,5,2,153,55.665235,12.546192,"E"
"2646","Vesterbro-Kongens Enghave",5,4,2,145,55.665762,12.549393,"E"
"2647","Vesterbro-Kongens Enghave",5,5,3,159,55.664917,12.547566,"E"
"2648","Vesterbro-Kongens Enghave",4.5,5,2,145,55.663902,12.544406,"E"
"2649","Vesterbro-Kongens Enghave",0,6,3,170,55.666754,12.54943,"E"
"2650","Vesterbro-Kongens Enghave",0,5,4,160,55.665241,12.549385,"E"
"2651","Vesterbro-Kongens Enghave",5,4,2,162,55.666866,12.547329,"E"
"2652","Vesterbro-Kongens Enghave",5,3,1,177,55.66496,12.546987,"E"
"2653","Vesterbro-Kongens Enghave",0,8,2,162,55.664285,12.547885,"E"
"2654","Vesterbro-Kongens Enghave",4.5,3,2,172,55.667184,12.549701,"E"
"2655","Vesterbro-Kongens Enghave",4.5,6,4,177,55.664136,12.544976,"E"
"2656","Vesterbro-Kongens Enghave",0,4,2,161,55.666026,12.549166,"E"
"2657","Vesterbro-Kongens Enghave",0,4,2,153,55.663828,12.549225,"E"
"2658","Vesterbro-Kongens Enghave",4.5,4,2,145,55.665467,12.547614,"E"
"2659","Vesterbro-Kongens Enghave",5,4,2,153,55.665691,12.547695,"E"
"2660","Vesterbro-Kongens Enghave",5,5,3,170,55.664792,12.547857,"E"
"2661","Vesterbro-Kongens Enghave",0,4,2,162,55.663258,12.550179,"E"
"2662","Vesterbro-Kongens Enghave",0,4,2,170,55.668557,12.544587,"E"
"2663","Vesterbro-Kongens Enghave",0,4,2,153,55.668691,12.549642,"E"
"2664","Vesterbro-Kongens Enghave",0,4,2,162,55.668767,12.549066,"E"
"2665","Vesterbro-Kongens Enghave",0,4,2,162,55.669259,12.550084,"E"
"2666","Vesterbro-Kongens Enghave",5,4,2,160,55.66523,12.548421,"E"
"2667","Vesterbro-Kongens Enghave",5,6,3,177,55.66836,12.546983,"E"
"2668","Vesterbro-Kongens Enghave",5,4,2,153,55.663525,12.54655,"E"
"2669","Vesterbro-Kongens Enghave",5,4,2,169,55.664578,12.542946,"E"
"2670","Vesterbro-Kongens Enghave",5,5,2,170,55.664745,12.544039,"E"
"2671","Vesterbro-Kongens Enghave",5,6,4,170,55.667034,12.548303,"E"
"2672","Vesterbro-Kongens Enghave",0,4,3,177,55.663084,12.543769,"E"
"2673","Vesterbro-Kongens Enghave",5,6,2,170,55.668679,12.548816,"E"
"2674","Vesterbro-Kongens Enghave",5,6,2,153,55.668261,12.548704,"E"
"2675","Vesterbro-Kongens Enghave",5,4,1,147,55.665897,12.549767,"E"
"2676","Vesterbro-Kongens Enghave",5,4,3,159,55.665147,12.549535,"E"
"2677","Vesterbro-Kongens Enghave",0,6,3,153,55.660013,12.561326,"E"
"2678","Vesterbro-Kongens Enghave",5,6,1,162,55.665902,12.5559,"E"
"2679","Vesterbro-Kongens Enghave",5,2,1,153,55.668529,12.557887,"E"
"2680","Vesterbro-Kongens Enghave",5,2,1,145,55.671398,12.553111,"E"
"2681","Vesterbro-Kongens Enghave",0,6,2,145,55.671825,12.550226,"E"
"2682","Vesterbro-Kongens Enghave",4.5,4,3,162,55.672967,12.547712,"E"
"2683","Vesterbro-Kongens Enghave",5,6,2,162,55.672722,12.549398,"E"
"2684","Vesterbro-Kongens Enghave",5,2,1,145,55.671613,12.548259,"E"
"2685","Vesterbro-Kongens Enghave",5,5,4,161,55.672068,12.549659,"E"
"2686","Vesterbro-Kongens Enghave",0,6,3,177,55.67278,12.551824,"E"
"2687","Nørrebro",5,4,2,155,55.692645,12.544671,"E"
"2688","Vesterbro-Kongens Enghave",5,5,3,162,55.665688,12.552281,"E"
"2689","Vesterbro-Kongens Enghave",0,6,3,162,55.667319,12.549501,"E"
"2690","Vesterbro-Kongens Enghave",4.5,5,3,161,55.66564,12.547909,"E"
"2691","Valby",0,5,3,170,55.653866,12.519665,"E"
"2692","Valby",0,7,3,172,55.65789,12.519331,"E"
"2693","Valby",4.5,5,2,145,55.658359,12.519067,"E"
"2694","Vesterbro-Kongens Enghave",4.5,5,2,153,55.663656,12.549731,"E"
"2695","Vesterbro-Kongens Enghave",4.5,7,1,162,55.652969,12.549223,"E"
"2696","Vesterbro-Kongens Enghave",5,4,1,170,55.665219,12.548748,"E"
"2697","Vesterbro-Kongens Enghave",0,5,2,162,55.647549,12.547186,"E"
"2698","Vesterbro-Kongens Enghave",0,6,2,161,55.647378,12.548736,"E"
"2699","Vesterbro-Kongens Enghave",5,3,2,162,55.663948,12.549016,"E"
"2700","Vesterbro-Kongens Enghave",5,7,3,162,55.664729,12.549322,"E"
"2701","Vesterbro-Kongens Enghave",0,4,2,145,55.665869,12.548875,"E"
"2702","Valby",5,4,2,162,55.662816,12.518447,"E"
"2703","Vesterbro-Kongens Enghave",5,5,1,177,55.665095,12.545644,"E"
"2704","Valby",5,5,2,162,55.663977,12.516263,"E"
"2705","Valby",5,6,2,162,55.661506,12.521409,"E"
"2706","Vesterbro-Kongens Enghave",5,5,2,161,55.663731,12.547971,"E"
"2707","Vesterbro-Kongens Enghave",5,7,3,157,55.663073,12.541892,"E"
"2708","Valby",0,6,4,166,55.652434,12.522295,"E"
"2709","Vesterbro-Kongens Enghave",0,3,1,145,55.656326,12.54905,"E"
"2710","Vesterbro-Kongens Enghave",0,2,2,162,55.66554,12.5462,"E"
"2711","Valby",5,4,1,162,55.665384,12.516204,"E"
"2712","Vesterbro-Kongens Enghave",4.5,2,1,169,55.664429,12.545581,"E"
"2713","Vesterbro-Kongens Enghave",0,2,1,162,55.664099,12.543015,"E"
"2714","Vesterbro-Kongens Enghave",5,6,3,156,55.663755,12.543498,"E"
"2715","Vesterbro-Kongens Enghave",4.5,4,2,177,55.66485,12.545381,"E"
"2716","Vesterbro-Kongens Enghave",0,5,3,162,55.66348,12.54153,"E"
"2717","Vesterbro-Kongens Enghave",4.5,3,1,162,55.664119,12.544822,"E"
"2718","Vesterbro-Kongens Enghave",5,2,1,148,55.665367,12.545152,"E"
"2719","Amager Vest",0,5,1,162,55.654892,12.566521,"E"
"2720","Amager Vest",5,4,3,162,55.65478,12.56529,"E"
"2721","Amager Vest",0,3,2,162,55.654628,12.567432,"E"
"2722","Vesterbro-Kongens Enghave",5,2,1,145,55.650958,12.5556,"E"
"2723","Amager Vest",5,2,1,145,55.658056,12.573925,"E"
"2724","Amager Vest",4.5,2,1,162,55.651033,12.563482,"E"
"2725","Vesterbro-Kongens Enghave",0,4,3,170,55.651006,12.555313,"E"
"2726","Vesterbro-Kongens Enghave",5,5,2,177,55.650753,12.555088,"E"
"2727","Amager Vest",4.5,2,1,160,55.654768,12.568652,"E"
"2728","Amager Vest",0,4,2,177,55.655573,12.564151,"E"
"2729","Amager Vest",0,6,2,144,55.650402,12.61014,"E"
"2730","Amager Vest",0,6,2,145,55.654591,12.609961,"E"
"2731","Amager Vest",0,4,2,145,55.659328,12.590912,"E"
"2732","Amager Vest",4.5,6,3,152,55.647192,12.609956,"E"
"2733","Amager Vest",0,4,1,149,55.652818,12.608174,"E"
"2734","Amager Vest",0,5,2,155,55.650689,12.604575,"E"
"2735","Amager Vest",0,6,4,162,55.662464,12.598248,"E"
"2736","Vesterbro-Kongens Enghave",5,6,3,147,55.665654,12.552155,"E"
"2737","Vesterbro-Kongens Enghave",0,4,2,185,55.65991,12.561611,"E"
"2738","Vesterbro-Kongens Enghave",4.5,3,2,145,55.664713,12.557368,"E"
"2739","Vesterbro-Kongens Enghave",4.5,6,2,145,55.665014,12.553957,"E"
"2740","Vesterbro-Kongens Enghave",5,6,3,163,55.664712,12.550523,"E"
"2741","Vesterbro-Kongens Enghave",5,7,3,180,55.665573,12.550563,"E"
"2742","Vesterbro-Kongens Enghave",4.5,4,2,152,55.665236,12.551215,"E"
"2743","Vesterbro-Kongens Enghave",5,4,1,162,55.658995,12.561322,"E"
"2744","Vesterbro-Kongens Enghave",5,4,2,162,55.665439,12.551083,"E"
"2745","Vesterbro-Kongens Enghave",5,4,2,185,55.665108,12.553587,"E"
"2746","Vesterbro-Kongens Enghave",5,3,1,170,55.665361,12.550737,"E"
"2747","Vesterbro-Kongens Enghave",4.5,3,1,168,55.665341,12.551209,"E"
"2748","Vesterbro-Kongens Enghave",4.5,6,2,162,55.665218,12.55204,"E"
"2749","Vesterbro-Kongens Enghave",5,5,3,170,55.659021,12.55815,"E"
"2750","Vesterbro-Kongens Enghave",5,4,2,162,55.66552,12.551317,"E"
"2751","Vesterbro-Kongens Enghave",0,4,2,177,55.663808,12.551403,"E"
"2752","Vesterbro-Kongens Enghave",4.5,4,1,161,55.664038,12.551596,"E"
"2753","Vesterbro-Kongens Enghave",0,3,1,145,55.665745,12.555462,"E"
"2754","Vesterbro-Kongens Enghave",0,2,1,159,55.661299,12.560328,"E"
"2755","Amager Vest",5,4,1,145,55.658303,12.570153,"E"
"2756","Amager Vest",0,6,3,162,55.660763,12.570482,"E"
"2757","Amager Vest",0,4,1,145,55.658956,12.568839,"E"
"2758","Indre By",5,2,1,162,55.678638,12.569056,"E"
"2759","Vesterbro-Kongens Enghave",0,2,2,153,55.659806,12.561193,"E"
"2760","Vesterbro-Kongens Enghave",5,4,3,145,55.664612,12.55729,"E"
"2761","Vesterbro-Kongens Enghave",4.5,4,2,170,55.668914,12.553635,"E"
"2762","Vesterbro-Kongens Enghave",0,2,1,160,55.665587,12.553452,"E"
"2763","Vesterbro-Kongens Enghave",5,6,2,162,55.66517,12.554916,"E"
"2764","Vesterbro-Kongens Enghave",0,5,2,161,55.663924,12.552347,"E"
"2765","Vesterbro-Kongens Enghave",0,4,2,145,55.665715,12.556012,"E"
"2766","Vesterbro-Kongens Enghave",5,4,2,153,55.665185,12.552479,"E"
"2767","Vesterbro-Kongens Enghave",0,2,1,177,55.663773,12.55286,"E"
"2768","Vesterbro-Kongens Enghave",4.5,5,3,177,55.670869,12.56052,"E"
"2769","Vesterbro-Kongens Enghave",0,2,1,145,55.665549,12.553541,"E"
"2770","Vesterbro-Kongens Enghave",5,4,3,157,55.664944,12.554595,"E"
"2771","Vesterbro-Kongens Enghave",0,2,1,180,55.66067,12.562996,"E"
"2772","Vesterbro-Kongens Enghave",4.5,2,1,170,55.665062,12.553481,"E"
"2773","Amager Vest",5,5,3,177,55.660732,12.573618,"E"
"2774","Vesterbro-Kongens Enghave",5,2,1,157,55.665776,12.556837,"E"
"2775","Vesterbro-Kongens Enghave",5,2,1,162,55.664689,12.556757,"E"
"2776","Vesterbro-Kongens Enghave",5,5,2,174,55.664709,12.554744,"E"
"2777","Vesterbro-Kongens Enghave",5,4,2,162,55.665714,12.55575,"E"
"2778","Amager Vest",5,4,1,150,55.660318,12.57128,"E"
"2779","Amager Vest",5,4,2,177,55.662852,12.580398,"E"
"2780","Indre By",0,3,2,177,55.684539,12.563501,"E"
"2781","Indre By",5,3,2,145,55.68318,12.564188,"E"
"2782","Indre By",4.5,4,2,174,55.671929,12.590983,"E"
"2783","Indre By",4.5,3,1,162,55.678335,12.588742,"E"
"2784","Vesterbro-Kongens Enghave",0,4,3,162,55.665448,12.556366,"E"
"2785","Vesterbro-Kongens Enghave",5,4,2,177,55.665391,12.556204,"E"
"2786","Vesterbro-Kongens Enghave",5,2,1,159,55.665154,12.55761,"E"
"2787","Indre By",5,4,1,152,55.668896,12.589211,"E"
"2788","Indre By",5,3,2,162,55.67133,12.597035,"E"
"2789","Amager Øst",0,4,2,162,55.665411,12.620167,"E"
"2790","Amager Vest",0,4,2,170,55.653665,12.565084,"E"
"2791","Vesterbro-Kongens Enghave",0,4,2,159,55.661353,12.562314,"E"
"2792","Amager Vest",0,3,2,145,55.654465,12.56482,"E"
"2793","Valby",4.5,7,3,185,55.668658,12.508193,"E"
"2794","Valby",0,2,1,153,55.668318,12.509146,"E"
"2795","Valby",0,7,4,162,55.668031,12.509392,"E"
"2796","Vesterbro-Kongens Enghave",0,3,1,157,55.671037,12.544722,"E"
"2797","Vesterbro-Kongens Enghave",0,4,1,145,55.671674,12.546338,"E"
"2798","Vanløse",0,4,2,162,55.696872,12.504702,"E"
"2799","Vanløse",0,5,3,162,55.691854,12.505999,"E"
"2800","Nørrebro",5,4,2,145,55.698911,12.545698,"E"
"2801","Indre By",0,5,2,194,55.676202,12.588264,"E"
"2802","Indre By",5,4,2,202,55.684408,12.586084,"E"
"2803","Indre By",5,5,3,202,55.673273,12.588746,"E"
"2804","Amager Øst",0,2,1,206,55.66417,12.615886,"E"
"2805","Indre By",0,4,2,194,55.670302,12.590474,"E"
"2806","Østerbro",0,5,2,205,55.698792,12.594054,"E"
"2807","Østerbro",0,4,2,193,55.696812,12.595154,"E"
"2808","Amager Vest",0,4,2,206,55.660972,12.603212,"E"
"2809","Amager Øst",5,3,2,193,55.660511,12.630901,"E"
"2810","Indre By",5,2,1,194,55.669894,12.589763,"E"
"2811","Indre By",5,6,3,194,55.674824,12.593219,"E"
"2812","Østerbro",5,5,3,194,55.707809,12.598531,"E"
"2813","Indre By",4.5,2,2,194,55.687116,12.589134,"E"
"2814","Indre By",0,3,2,194,55.675795,12.597488,"E"
"2815","Indre By",0,3,2,202,55.686958,12.614715,"E"
"2816","Amager Øst",4,8,3,202,55.661924,12.628696,"E"
"2817","Indre By",5,2,1,194,55.680745,12.590869,"E"
"2818","Indre By",4.5,4,2,202,55.687332,12.587353,"E"
"2819","Indre By",5,4,2,194,55.673753,12.591905,"E"
"2820","Amager Øst",5,5,3,196,55.661148,12.628556,"E"
"2821","Amager Vest",0,6,1,194,55.632393,12.582559,"E"
"2822","Indre By",0,2,1,194,55.689695,12.576468,"E"
"2823","Indre By",0,5,4,191,55.692146,12.577402,"E"
"2824","Østerbro",4.5,4,2,202,55.701788,12.580892,"E"
"2825","Østerbro",0,5,3,194,55.708806,12.595971,"E"
"2826","Amager Vest",0,4,2,206,55.664661,12.582565,"E"
"2827","Indre By",0,4,0,194,55.686395,12.616747,"E"
"2828","Indre By",0,4,2,194,55.690672,12.573437,"E"
"2829","Vesterbro-Kongens Enghave",4.5,4,2,194,55.664701,12.54602,"E"
"2830","Vanløse",0,6,3,194,55.687662,12.501088,"E"
"2831","Amager Øst",0,8,3,193,55.661093,12.630374,"E"
"2832","Amager Vest",0,5,3,202,55.623065,12.573311,"E"
"2833","Indre By",5,4,2,202,55.679477,12.567867,"E"
"2834","Vanløse",5,8,3,185,55.692956,12.481669,"E"
"2835","Valby",0,8,4,170,55.66299,12.495199,"E"
"2836","Valby",0,6,2,161,55.654727,12.519409,"E"
"2837","Bispebjerg",4.5,6,2,145,55.698207,12.52836,"E"
"2838","Vesterbro-Kongens Enghave",5,2,1,145,55.67022,12.541243,"E"
"2839","Vesterbro-Kongens Enghave",0,5,3,182,55.667165,12.544019,"E"
"2840","Vesterbro-Kongens Enghave",5,4,2,177,55.671325,12.546327,"E"
"2841","Vesterbro-Kongens Enghave",5,3,1,153,55.669628,12.54395,"E"
"2842","Vesterbro-Kongens Enghave",5,4,3,145,55.67169,12.545198,"E"
"2843","Vesterbro-Kongens Enghave",4.5,4,2,177,55.670805,12.54716,"E"
"2844","Vesterbro-Kongens Enghave",0,7,4,153,55.668694,12.536758,"E"
"2845","Vesterbro-Kongens Enghave",4.5,10,3,180,55.670684,12.5441,"E"
"2846","Vesterbro-Kongens Enghave",4.5,4,1,147,55.669601,12.54422,"E"
"2847","Vesterbro-Kongens Enghave",5,2,1,170,55.668677,12.5457,"E"
"2848","Vesterbro-Kongens Enghave",0,3,2,145,55.66932,12.540501,"E"
"2849","Vesterbro-Kongens Enghave",0,6,3,162,55.669017,12.544685,"E"
"2850","Vesterbro-Kongens Enghave",4,5,2,162,55.668814,12.545929,"E"
"2851","Vesterbro-Kongens Enghave",0,2,1,153,55.671705,12.545369,"E"
"2852","Vesterbro-Kongens Enghave",5,4,2,162,55.669484,12.544141,"E"
"2853","Vesterbro-Kongens Enghave",0,3,1,177,55.669229,12.547315,"E"
"2854","Vesterbro-Kongens Enghave",5,2,2,162,55.670837,12.544207,"E"
"2855","Vesterbro-Kongens Enghave",5,4,2,162,55.668014,12.547403,"E"
"2856","Vesterbro-Kongens Enghave",5,4,2,146,55.670957,12.544037,"E"
"2857","Vesterbro-Kongens Enghave",0,4,2,145,55.668842,12.545077,"E"
"2858","Vesterbro-Kongens Enghave",0,4,1,155,55.66909,12.543154,"E"
"2859","Vesterbro-Kongens Enghave",0,4,2,160,55.668504,12.543684,"E"
"2860","Vesterbro-Kongens Enghave",4.5,3,1,162,55.668173,12.54617,"E"
"2861","Vesterbro-Kongens Enghave",5,3,2,145,55.671226,12.553693,"E"
"2862","Vesterbro-Kongens Enghave",0,4,2,162,55.665931,12.552504,"E"
"2863","Vesterbro-Kongens Enghave",5,2,1,149,55.66931,12.544032,"E"
"2864","Vesterbro-Kongens Enghave",4.5,6,4,185,55.670589,12.549521,"E"
"2865","Vesterbro-Kongens Enghave",0,6,2,162,55.670225,12.549935,"E"
"2866","Vesterbro-Kongens Enghave",5,5,1,145,55.66698,12.553425,"E"
