"","neighborhood","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude","room_type"
"2002","Bispebjerg",4,4,2,62,55.709404,12.529347,"E"
"2003","Vesterbro-Kongens Enghave",5,4,2,178,55.670236,12.558946,"E"
"2004","Indre By",5,2,1,124,55.68258,12.563463,"P"
"2005","Nørrebro",NA,1,1,46,55.693297,12.554929,"E"
"2006","Østerbro",NA,3,2,115,55.708013,12.579671,"E"
"2007","Vesterbro-Kongens Enghave",NA,2,1,170,55.67101,12.554601,"E"
"2008","Nørrebro",5,4,2,108,55.689973,12.541737,"E"
"2009","Vesterbro-Kongens Enghave",4.5,2,1,55,55.648124,12.534398,"E"
"2010","Østerbro",5,3,1,85,55.709376,12.588691,"E"
"2011","Vesterbro-Kongens Enghave",4.5,3,2,70,55.664713,12.557368,"E"
"2012","Nørrebro",NA,4,1,124,55.695903,12.558249,"E"
"2013","Vesterbro-Kongens Enghave",NA,4,2,116,55.65055,12.546508,"E"
"2014","Vesterbro-Kongens Enghave",NA,4,2,93,55.672316,12.558346,"E"
"2015","Valby",5,6,2,185,55.666359,12.510843,"E"
"2016","Amager Øst",NA,6,3,233,55.654856,12.635396,"E"
"2017","Vesterbro-Kongens Enghave",NA,2,1,99,55.671504,12.547654,"E"
"2018","Amager Øst",NA,6,4,185,55.657171,12.633483,"E"
"2019","Indre By",NA,2,1,124,55.675359,12.591225,"E"
"2020","Vesterbro-Kongens Enghave",5,2,1,76,55.664718,12.557788,"P"
"2021","Vesterbro-Kongens Enghave",5,2,1,124,55.66512,12.557116,"E"
"2022","Bispebjerg",NA,2,1,101,55.702515,12.528952,"E"
"2023","Nørrebro",4.5,2,1,70,55.686408,12.560284,"P"
"2024","Østerbro",4,2,1,73,55.705403,12.579201,"E"
"2025","Nørrebro",5,4,1,139,55.694777,12.553071,"E"
"2026","Vesterbro-Kongens Enghave",NA,1,1,31,55.64368,12.550037,"P"
"2027","Amager Vest",5,6,6,230,55.646225,12.608518,"E"
"2028","Indre By",5,5,2,171,55.674569,12.573298,"E"
"2029","Vesterbro-Kongens Enghave",NA,2,0,46,55.643019,12.528156,"E"
"2030","Østerbro",3.5,2,1,93,55.706202,12.581101,"E"
"2031","Indre By",4.5,2,0,93,55.681554,12.564198,"E"
"2032","Indre By",5,4,1,108,55.676639,12.596943,"E"
"2033","Vanløse",5,5,1,132,55.687683,12.487675,"E"
"2034","Amager Øst",NA,4,2,70,55.656598,12.613266,"E"
"2035","Østerbro",4.5,6,2,93,55.711457,12.55871,"E"
"2036","Amager Vest",4,4,1,77,55.656928,12.600251,"E"
"2037","Amager Vest",5,5,1,124,55.661379,12.583745,"E"
"2038","Nørrebro",5,2,1,85,55.691295,12.546627,"E"
"2039","Valby",4.5,2,1,77,55.661966,12.520483,"E"
"2040","Amager Vest",NA,2,1,89,55.665351,12.578264,"E"
"2041","Valby",NA,2,1,46,55.646857,12.495129,"E"
"2042","Nørrebro",5,2,1,77,55.693695,12.558485,"E"
"2043","Amager Vest",5,2,1,139,55.616668,12.572983,"E"
"2044","Østerbro",NA,4,2,185,55.708183,12.565213,"E"
"2045","Indre By",NA,2,1,150,55.682437,12.584103,"E"
"2046","Vesterbro-Kongens Enghave",NA,5,4,153,55.665241,12.549385,"E"
"2047","Indre By",NA,2,1,77,55.686127,12.591774,"P"
"2048","Valby",NA,5,4,155,55.645423,12.501417,"E"
"2049","Amager Vest",4.5,4,1,55,55.656728,12.605841,"E"
"2050","Indre By",NA,1,1,31,55.676473,12.572244,"S"
"2051","Amager Vest",NA,2,1,139,55.66734,12.578385,"E"
"2052","Amager Øst",4.5,4,1,69,55.663327,12.613741,"P"
"2053","Vesterbro-Kongens Enghave",4.5,4,3,116,55.665976,12.55413,"E"
"2054","Vesterbro-Kongens Enghave",4.5,4,1,88,55.669326,12.548379,"P"
"2055","Vesterbro-Kongens Enghave",NA,2,1,55,55.668637,12.54372,"P"
"2056","Nørrebro",NA,6,2,167,55.687659,12.548922,"E"
"2057","Indre By",4.5,2,1,62,55.680054,12.576713,"P"
"2058","Amager Vest",NA,2,1,77,55.64791,12.611978,"E"
"2059","Vesterbro-Kongens Enghave",5,4,2,169,55.671723,12.55438,"E"
"2060","Amager Vest",4.5,3,1,116,55.664949,12.576473,"E"
"2061","Østerbro",NA,5,2,116,55.707205,12.583523,"E"
"2062","Indre By",5,4,1,108,55.687187,12.590292,"E"
"2063","Vesterbro-Kongens Enghave",NA,2,1,84,55.668593,12.551634,"P"
"2064","Nørrebro",4.5,4,1,173,55.692844,12.540757,"E"
"2065","Nørrebro",4.5,2,2,62,55.702133,12.558558,"E"
"2066","Valby",NA,3,1,85,55.671797,12.482781,"E"
"2067","Nørrebro",4,2,1,124,55.690838,12.557527,"E"
"2068","Østerbro",4.5,4,1,26,55.70851,12.56263,"S"
"2069","Amager Vest",4.5,1,1,15,55.659258,12.601854,"S"
"2070","Amager Vest",NA,2,1,84,55.650305,12.611282,"S"
"2071","Nørrebro",4,1,1,30,55.686091,12.559918,"S"
"2072","Østerbro",4.5,4,1,26,55.708403,12.563073,"S"
"2073","Nørrebro",5,1,1,26,55.682967,12.55795,"S"
"2074","Nørrebro",NA,2,1,40,55.696899,12.542934,"S"
"2075","Nørrebro",5,1,1,26,55.682409,12.557747,"S"
"2076","Bispebjerg",NA,2,1,46,55.702865,12.528532,"S"
"2077","Amager Vest",NA,4,1,55,55.623088,12.587221,"S"
"2078","Nørrebro",4.5,2,1,55,55.692507,12.566164,"S"
"2079","Vanløse",4.5,2,1,38,55.692104,12.475123,"S"
"2080","Østerbro",NA,2,1,34,55.710261,12.565813,"S"
"2081","Valby",4.5,1,1,28,55.667272,12.515565,"S"
"2082","Bispebjerg",3.5,1,1,24,55.714846,12.536514,"S"
"2083","Valby",4.5,1,1,31,55.672376,12.492275,"S"
"2084","Nørrebro",4.5,1,1,40,55.691617,12.564337,"S"
"2085","Amager Vest",4,1,1,15,55.65845,12.601506,"S"
"2086","Østerbro",4.5,4,1,26,55.708424,12.563322,"S"
"2087","Nørrebro",NA,1,1,30,55.692128,12.544177,"S"
"2088","Amager Vest",4,1,1,15,55.659771,12.602071,"S"
"2089","Amager Vest",NA,2,1,80,55.653784,12.563175,"S"
"2090","Østerbro",NA,2,1,93,55.711947,12.564801,"S"
"2091","Bispebjerg",4.5,2,1,49,55.703464,12.524685,"S"
"2092","Amager Vest",4.5,1,1,57,55.649435,12.610637,"S"
"2093","Østerbro",NA,2,1,170,55.696035,12.600155,"S"
"2094","Vanløse",NA,1,1,46,55.690596,12.503066,"S"
"2095","Nørrebro",NA,1,1,31,55.700228,12.549551,"S"
"2096","Amager Vest",3.5,1,1,15,55.65843,12.602031,"S"
"2097","Amager Vest",4,1,1,15,55.660038,12.602886,"S"
"2098","Nørrebro",4.5,2,1,40,55.697249,12.542888,"S"
"2099","Vesterbro-Kongens Enghave",NA,3,1,139,55.671736,12.558271,"S"
"2100","Amager Vest",NA,1,1,10,55.662346,12.596559,"S"
"2101","Brønshøj-Husum",5,1,1,34,55.715404,12.478687,"S"
"2102","Indre By",4,6,1,30,55.671914,12.576299,"S"
"2103","Amager Vest",4.5,1,1,15,55.659466,12.601369,"S"
"2104","Nørrebro",5,1,1,26,55.682907,12.557058,"S"
"2105","Amager Øst",NA,3,1,76,55.66882,12.600052,"S"
"2106","Amager Øst",5,2,1,32,55.659768,12.609668,"S"
"2107","Amager Vest",4.5,1,1,1414,55.657627,12.603717,"S"
"2108","Vesterbro-Kongens Enghave",4,2,1,31,55.669129,12.550356,"S"
"2109","Nørrebro",NA,2,1,40,55.697439,12.544253,"S"
"2110","Nørrebro",4.5,1,1,26,55.68193,12.556771,"S"
"2111","Indre By",NA,1,1,36,55.681448,12.582024,"S"
"2112","Nørrebro",5,1,1,26,55.683281,12.558049,"S"
"2113","Vesterbro-Kongens Enghave",5,8,4,185,55.667336,12.547494,"E"
"2114","Amager Vest",NA,8,3,147,55.630587,12.585104,"E"
"2115","Vesterbro-Kongens Enghave",NA,7,3,170,55.668581,12.541869,"E"
"2116","Vanløse",NA,7,4,216,55.697176,12.478218,"E"
"2117","Indre By",5,2,1,101,55.670878,12.593695,"P"
"2118","Amager Øst",NA,2,1,36,55.655555,12.617024,"P"
"2119","Vesterbro-Kongens Enghave",5,5,3,131,55.644373,12.551306,"E"
"2120","Amager Øst",4.5,2,1,62,55.64139,12.617146,"E"
"2121","Amager Øst",NA,4,1,155,55.645381,12.625767,"E"
"2122","Vesterbro-Kongens Enghave",4.5,5,2,128,55.671416,12.554637,"E"
"2123","Nørrebro",NA,2,1,38,55.703643,12.56219,"P"
"2124","Amager Vest",NA,2,1,74,55.662132,12.573602,"P"
"2125","Amager Øst",NA,4,1,67,55.661312,12.622121,"E"
"2126","Amager Vest",NA,5,2,123,55.633937,12.573734,"E"
"2127","Amager Vest",4.5,4,2,62,55.639514,12.586523,"E"
"2128","Østerbro",4.5,2,1,114,55.699228,12.591448,"E"
"2129","Brønshøj-Husum",NA,1,1,55,55.709058,12.51202,"P"
"2130","Vesterbro-Kongens Enghave",4.5,4,1,116,55.667436,12.555159,"E"
"2131","Bispebjerg",4.5,2,1,81,55.710578,12.530678,"P"
"2132","Vesterbro-Kongens Enghave",5,2,1,108,55.672828,12.552501,"E"
"2133","Vesterbro-Kongens Enghave",5,2,1,103,55.666692,12.557747,"E"
"2134","Amager Vest",5,2,1,46,55.647238,12.61089,"P"
"2135","Indre By",NA,2,1,155,55.671737,12.575888,"E"
"2136","Amager Vest",5,4,1,135,55.661764,12.601698,"E"
"2137","Vesterbro-Kongens Enghave",5,2,1,85,55.670921,12.558552,"E"
"2138","Nørrebro",5,2,1,77,55.682688,12.554752,"E"
"2139","Vesterbro-Kongens Enghave",NA,4,2,108,55.645654,12.550673,"E"
"2140","Amager Vest",NA,8,3,139,55.61863,12.570648,"E"
"2141","Vesterbro-Kongens Enghave",NA,2,1,108,55.646634,12.551461,"E"
"2142","Vesterbro-Kongens Enghave",NA,4,1,155,55.640844,12.540669,"E"
"2143","Amager Vest",4.5,6,2,103,55.619162,12.57314,"E"
"2144","Amager Vest",NA,4,2,93,55.616814,12.569445,"E"
"2145","Amager Vest",NA,4,2,108,55.617472,12.57088,"E"
"2146","Amager Vest",5,2,1,124,55.616442,12.571548,"E"
"2147","Amager Vest",4,7,4,92,55.619635,12.577995,"E"
"2148","Amager Vest",NA,4,2,131,55.618037,12.572694,"E"
"2149","Amager Vest",4.5,4,1,108,55.618263,12.571858,"E"
"2150","Amager Vest",5,3,1,93,55.631918,12.581461,"E"
"2151","Amager Vest",NA,2,1,57,55.61787,12.568753,"E"
"2152","Amager Vest",NA,6,2,233,55.617269,12.572595,"E"
"2153","Amager Vest",NA,4,2,108,55.61864,12.572222,"E"
"2154","Amager Vest",5,6,2,186,55.619648,12.569833,"E"
"2155","Amager Vest",NA,3,1,124,55.616124,12.57208,"E"
"2156","Amager Vest",NA,2,1,108,55.617183,12.571154,"E"
"2157","Amager Vest",5,3,2,147,55.617621,12.571384,"E"
"2158","Amager Vest",NA,4,2,155,55.616997,12.570869,"E"
"2159","Amager Vest",NA,4,2,56,55.616451,12.569328,"E"
"2160","Amager Vest",4.5,4,1,155,55.632626,12.57573,"E"
"2161","Amager Vest",NA,4,2,93,55.616708,12.569102,"E"
"2162","Amager Vest",NA,6,2,109,55.620844,12.572114,"E"
"2163","Amager Vest",NA,4,2,108,55.616139,12.571997,"E"
"2164","Amager Vest",NA,2,1,62,55.619808,12.572907,"E"
"2165","Vesterbro-Kongens Enghave",NA,3,1,77,55.639979,12.540113,"E"
"2166","Amager Vest",5,2,1,73,55.616125,12.571745,"E"
"2167","Amager Vest",NA,2,1,139,55.618632,12.573975,"E"
"2168","Amager Vest",5,6,2,139,55.6182,12.571082,"E"
"2169","Amager Vest",5,5,2,139,55.617907,12.571161,"E"
"2170","Amager Vest",5,4,1,84,55.616729,12.56975,"E"
"2171","Valby",5,4,2,116,55.657011,12.480663,"E"
"2172","Valby",NA,6,3,108,55.656595,12.481208,"E"
"2173","Valby",NA,2,1,155,55.656938,12.479566,"E"
"2174","Valby",5,4,2,132,55.649217,12.493575,"E"
"2175","Valby",4,5,2,85,55.644741,12.498694,"E"
"2176","Amager Vest",4.5,4,2,93,55.631493,12.575591,"E"
"2177","Amager Vest",NA,3,1,108,55.634751,12.581639,"E"
"2178","Amager Vest",4.5,4,1,155,55.634381,12.582064,"E"
"2179","Amager Vest",NA,6,3,310,55.631832,12.571901,"E"
"2180","Amager Vest",NA,2,1,103,55.633852,12.582362,"E"
"2181","Amager Vest",4.5,4,2,100,55.635139,12.574944,"E"
"2182","Amager Vest",NA,4,2,124,55.633444,12.577251,"E"
"2183","Amager Vest",4.5,6,1,186,55.633163,12.579689,"E"
"2184","Amager Vest",5,4,2,155,55.63254,12.573887,"E"
"2185","Amager Vest",NA,4,2,88,55.635161,12.581445,"E"
"2186","Amager Vest",5,4,2,132,55.636576,12.584479,"E"
"2187","Vesterbro-Kongens Enghave",4.5,5,2,128,55.648026,12.547836,"E"
"2188","Amager Vest",NA,4,3,201,55.634742,12.577446,"E"
"2189","Amager Vest",NA,4,2,123,55.635588,12.576983,"E"
"2190","Amager Vest",5,5,2,145,55.635758,12.578442,"E"
"2191","Vesterbro-Kongens Enghave",5,2,0,62,55.650746,12.55134,"E"
"2192","Amager Vest",NA,3,1,170,55.631446,12.57794,"E"
"2193","Amager Vest",5,4,3,85,55.633631,12.577605,"E"
"2194","Amager Vest",5,5,2,155,55.633692,12.582807,"E"
"2195","Vesterbro-Kongens Enghave",NA,2,1,77,55.64929,12.549386,"E"
"2196","Amager Vest",4.5,4,2,143,55.631289,12.573594,"E"
"2197","Amager Vest",NA,3,2,108,55.634478,12.581378,"E"
"2198","Amager Vest",NA,4,2,139,55.633863,12.577258,"E"
"2199","Amager Vest",NA,4,2,124,55.634577,12.582342,"E"
"2200","Amager Vest",NA,3,2,93,55.634976,12.577335,"E"
"2201","Amager Vest",NA,4,2,185,55.635918,12.574495,"E"
"2202","Amager Vest",NA,2,1,116,55.631926,12.574507,"E"
"2203","Amager Vest",NA,4,2,139,55.63387,12.576708,"E"
"2204","Amager Vest",NA,4,2,116,55.633238,12.575999,"E"
"2205","Amager Vest",NA,3,1,155,55.63358,12.576037,"E"
"2206","Vesterbro-Kongens Enghave",4.5,4,1,147,55.647904,12.547301,"E"
"2207","Amager Vest",5,4,2,116,55.633921,12.577933,"E"
"2208","Vesterbro-Kongens Enghave",NA,5,2,171,55.646053,12.551939,"E"
"2209","Amager Vest",NA,3,1,108,55.631134,12.576017,"E"
"2210","Amager Vest",5,2,1,91,55.631925,12.575273,"E"
"2211","Amager Vest",4.5,6,1,231,55.633285,12.582555,"E"
"2212","Vesterbro-Kongens Enghave",4.5,4,2,155,55.645527,12.552921,"E"
"2213","Amager Vest",4.5,5,3,124,55.638584,12.584852,"E"
"2214","Amager Vest",NA,7,4,194,55.640615,12.587265,"E"
"2215","Vesterbro-Kongens Enghave",NA,2,1,171,55.647992,12.547279,"E"
"2216","Vesterbro-Kongens Enghave",4.5,4,1,186,55.645444,12.551326,"E"
"2217","Vesterbro-Kongens Enghave",4.5,4,2,124,55.645564,12.552072,"E"
"2218","Vesterbro-Kongens Enghave",NA,4,2,137,55.645189,12.549489,"E"
"2219","Vesterbro-Kongens Enghave",5,4,2,178,55.648977,12.550233,"E"
"2220","Vesterbro-Kongens Enghave",NA,4,2,93,55.649322,12.550449,"E"
"2221","Vesterbro-Kongens Enghave",4.5,6,3,124,55.646276,12.552785,"E"
"2222","Vesterbro-Kongens Enghave",5,5,3,138,55.645664,12.553056,"E"
"2223","Vesterbro-Kongens Enghave",5,5,3,137,55.645832,12.55302,"E"
"2224","Vesterbro-Kongens Enghave",NA,5,2,163,55.645167,12.553233,"E"
"2225","Vesterbro-Kongens Enghave",NA,5,1,233,55.646024,12.55457,"E"
"2226","Vesterbro-Kongens Enghave",4.5,2,1,77,55.650768,12.549954,"E"
"2227","Vesterbro-Kongens Enghave",NA,6,3,62,55.646629,12.550687,"E"
"2228","Vesterbro-Kongens Enghave",NA,4,2,132,55.647194,12.547606,"E"
"2229","Vesterbro-Kongens Enghave",NA,2,1,93,55.648659,12.550405,"E"
"2230","Vesterbro-Kongens Enghave",NA,9,3,271,55.649933,12.555417,"E"
"2231","Vesterbro-Kongens Enghave",NA,4,1,155,55.6466,12.554347,"E"
"2232","Amager Vest",NA,4,2,155,55.64322,12.554779,"E"
"2233","Vesterbro-Kongens Enghave",NA,2,0,72,55.650127,12.550907,"E"
"2234","Vesterbro-Kongens Enghave",NA,4,3,115,55.646563,12.549724,"E"
"2235","Vesterbro-Kongens Enghave",4.5,4,1,152,55.64605,12.551795,"E"
"2236","Vesterbro-Kongens Enghave",4.5,4,2,124,55.649002,12.549115,"E"
"2237","Vesterbro-Kongens Enghave",NA,5,2,125,55.647047,12.548903,"E"
"2238","Vesterbro-Kongens Enghave",5,5,3,185,55.64638,12.552357,"E"
"2239","Vesterbro-Kongens Enghave",NA,4,2,233,55.647479,12.54708,"E"
"2240","Vesterbro-Kongens Enghave",5,4,1,108,55.645363,12.549526,"E"
"2241","Vesterbro-Kongens Enghave",NA,5,2,139,55.646748,12.548606,"E"
"2242","Vesterbro-Kongens Enghave",NA,6,2,379,55.647667,12.550038,"E"
"2243","Vesterbro-Kongens Enghave",4.5,5,2,173,55.647806,12.548801,"E"
"2244","Vesterbro-Kongens Enghave",NA,3,2,138,55.645475,12.551258,"E"
"2245","Vesterbro-Kongens Enghave",NA,6,1,139,55.646792,12.547889,"E"
"2246","Vesterbro-Kongens Enghave",NA,5,2,93,55.650846,12.548436,"E"
"2247","Vesterbro-Kongens Enghave",NA,4,2,155,55.650396,12.554554,"E"
"2248","Vesterbro-Kongens Enghave",NA,4,2,124,55.64675,12.551289,"E"
"2249","Vesterbro-Kongens Enghave",NA,4,0,77,55.650358,12.550821,"E"
"2250","Vesterbro-Kongens Enghave",NA,5,2,230,55.649563,12.550987,"E"
"2251","Vesterbro-Kongens Enghave",NA,4,2,131,55.647012,12.552569,"E"
"2252","Vesterbro-Kongens Enghave",NA,6,3,125,55.645366,12.548749,"E"
"2253","Vesterbro-Kongens Enghave",NA,4,2,123,55.646095,12.552895,"E"
"2254","Vesterbro-Kongens Enghave",NA,6,2,173,55.650854,12.550389,"E"
"2255","Vesterbro-Kongens Enghave",NA,4,2,139,55.646522,12.550394,"E"
"2256","Vesterbro-Kongens Enghave",NA,6,3,233,55.646224,12.551461,"E"
"2257","Vesterbro-Kongens Enghave",5,4,2,171,55.647045,12.547084,"E"
"2258","Vesterbro-Kongens Enghave",NA,6,2,138,55.645768,12.552479,"E"
"2259","Vesterbro-Kongens Enghave",5,3,1,124,55.650851,12.546069,"E"
"2260","Amager Vest",NA,2,1,124,55.642301,12.585443,"E"
"2261","Vesterbro-Kongens Enghave",4.5,5,3,124,55.646453,12.549093,"E"
"2262","Vesterbro-Kongens Enghave",NA,5,3,143,55.645244,12.55199,"E"
"2263","Vesterbro-Kongens Enghave",5,3,2,155,55.647427,12.548761,"E"
"2264","Vesterbro-Kongens Enghave",5,4,1,80,55.645136,12.552955,"E"
"2265","Vesterbro-Kongens Enghave",NA,4,2,170,55.646414,12.552342,"E"
"2266","Vesterbro-Kongens Enghave",NA,2,2,124,55.645304,12.549097,"E"
"2267","Vesterbro-Kongens Enghave",5,2,1,101,55.64636,12.550262,"E"
"2268","Vesterbro-Kongens Enghave",NA,6,2,101,55.645844,12.550629,"E"
"2269","Vesterbro-Kongens Enghave",4.5,4,2,127,55.645769,12.55081,"E"
"2270","Vesterbro-Kongens Enghave",NA,4,2,108,55.646631,12.552104,"E"
"2271","Vesterbro-Kongens Enghave",NA,3,1,77,55.647327,12.549403,"E"
"2272","Vesterbro-Kongens Enghave",NA,2,1,124,55.644046,12.551139,"E"
"2273","Amager Vest",5,4,2,155,55.642144,12.552656,"E"
"2274","Vesterbro-Kongens Enghave",NA,4,2,151,55.645552,12.5527,"E"
"2275","Vesterbro-Kongens Enghave",NA,9,3,185,55.645583,12.549799,"E"
"2276","Amager Vest",NA,6,2,201,55.65478,12.56529,"E"
"2277","Amager Vest",NA,4,2,93,55.648767,12.561377,"E"
"2278","Amager Vest",NA,6,1,170,55.651104,12.588651,"E"
"2279","Amager Vest",NA,5,2,294,55.655123,12.567236,"E"
"2280","Amager Vest",NA,4,2,124,55.643978,12.583398,"E"
"2281","Amager Vest",4.5,7,4,247,55.653947,12.565572,"E"
"2282","Amager Vest",NA,6,3,202,55.654777,12.566024,"E"
"2283","Amager Vest",5,4,2,147,55.654216,12.577248,"E"
"2284","Amager Vest",NA,4,1,41,55.647738,12.563693,"E"
"2285","Amager Vest",NA,4,3,171,55.655385,12.567245,"E"
"2286","Amager Vest",NA,6,4,184,55.655071,12.567492,"E"
"2287","Amager Vest",4.5,4,3,233,55.654045,12.566509,"E"
"2288","Amager Vest",5,8,4,232,55.653957,12.564657,"E"
"2289","Amager Vest",4.5,5,2,264,55.654768,12.568652,"E"
"2290","Amager Vest",NA,3,1,101,55.654501,12.567666,"E"
"2291","Vesterbro-Kongens Enghave",NA,4,1,85,55.652592,12.5388,"E"
"2292","Vesterbro-Kongens Enghave",4.5,3,1,77,55.669858,12.552063,"E"
"2293","Nørrebro",4.5,2,1,91,55.68786,12.563121,"P"
"2294","Valby",4.5,5,3,108,55.664326,12.486401,"E"
"2295","Østerbro",NA,2,1,93,55.707395,12.589136,"E"
"2296","Nørrebro",5,4,1,90,55.703608,12.547826,"E"
"2297","Valby",NA,5,3,155,55.65898,12.483465,"E"
"2298","Nørrebro",NA,4,2,124,55.702173,12.547779,"E"
"2299","Vesterbro-Kongens Enghave",5,4,2,119,55.662565,12.551661,"E"
"2300","Nørrebro",4.5,2,1,77,55.696855,12.552558,"E"
"2301","Vesterbro-Kongens Enghave",NA,4,2,139,55.674431,12.559412,"E"
"2302","Vesterbro-Kongens Enghave",NA,3,1,55,55.6559,12.536888,"E"
"2303","Vesterbro-Kongens Enghave",NA,2,2,67,55.655901,12.538187,"E"
"2304","Vesterbro-Kongens Enghave",NA,4,1,124,55.657144,12.537001,"E"
"2305","Vesterbro-Kongens Enghave",NA,2,1,82,55.65655,12.537547,"E"
"2306","Vesterbro-Kongens Enghave",5,3,2,73,55.656821,12.537716,"E"
"2307","Vesterbro-Kongens Enghave",NA,4,2,77,55.656974,12.536576,"E"
"2308","Vesterbro-Kongens Enghave",5,6,2,173,55.652106,12.542281,"E"
"2309","Vesterbro-Kongens Enghave",4.5,4,2,54,55.655457,12.537033,"E"
"2310","Vesterbro-Kongens Enghave",NA,2,1,69,55.651639,12.542684,"E"
"2311","Vesterbro-Kongens Enghave",4.5,2,1,108,55.665355,12.550832,"E"
"2312","Vesterbro-Kongens Enghave",5,3,1,124,55.66496,12.546987,"E"
"2313","Vesterbro-Kongens Enghave",5,3,1,101,55.663677,12.541067,"E"
"2314","Vesterbro-Kongens Enghave",NA,4,3,144,55.652378,12.549019,"E"
"2315","Vesterbro-Kongens Enghave",4.5,2,1,108,55.658432,12.538522,"E"
"2316","Vesterbro-Kongens Enghave",NA,2,1,93,55.663281,12.540399,"E"
"2317","Vesterbro-Kongens Enghave",NA,3,1,85,55.657188,12.53891,"E"
"2318","Vesterbro-Kongens Enghave",5,2,1,70,55.658527,12.53805,"E"
"2319","Vesterbro-Kongens Enghave",5,2,1,55,55.658881,12.53817,"E"
"2320","Vesterbro-Kongens Enghave",5,4,1,93,55.653486,12.536909,"E"
"2321","Vesterbro-Kongens Enghave",4.5,3,1,77,55.658291,12.538029,"E"
"2322","Vesterbro-Kongens Enghave",NA,2,1,67,55.659398,12.538107,"E"
"2323","Vesterbro-Kongens Enghave",5,3,2,70,55.655569,12.536516,"E"
"2324","Vesterbro-Kongens Enghave",5,2,1,77,55.65749,12.537057,"E"
"2325","Vesterbro-Kongens Enghave",4.5,2,1,84,55.656859,12.537996,"E"
"2326","Vesterbro-Kongens Enghave",4,6,3,124,55.653392,12.538036,"E"
"2327","Vesterbro-Kongens Enghave",NA,3,1,77,55.655455,12.536579,"E"
"2328","Vesterbro-Kongens Enghave",NA,2,1,64,55.65748,12.537526,"E"
"2329","Vesterbro-Kongens Enghave",5,2,1,93,55.655209,12.536406,"E"
"2330","Vesterbro-Kongens Enghave",4,2,1,93,55.65562,12.538075,"E"
"2331","Vesterbro-Kongens Enghave",4.5,2,1,93,55.656528,12.539386,"E"
"2332","Vesterbro-Kongens Enghave",4.5,5,2,132,55.662348,12.540814,"E"
"2333","Vesterbro-Kongens Enghave",NA,5,2,93,55.653187,12.544318,"E"
"2334","Vesterbro-Kongens Enghave",5,2,1,114,55.663701,12.541628,"E"
"2335","Vesterbro-Kongens Enghave",5,2,0,77,55.657271,12.536671,"E"
"2336","Vesterbro-Kongens Enghave",NA,2,1,93,55.654075,12.53509,"E"
"2337","Vesterbro-Kongens Enghave",4.5,3,1,90,55.652008,12.542964,"E"
"2338","Vesterbro-Kongens Enghave",4.5,2,1,77,55.657495,12.539284,"E"
"2339","Vesterbro-Kongens Enghave",5,3,1,77,55.656385,12.536486,"E"
"2340","Vesterbro-Kongens Enghave",4.5,3,1,156,55.65354,12.543095,"E"
"2341","Vesterbro-Kongens Enghave",4.5,2,2,70,55.65896,12.539368,"E"
"2342","Vesterbro-Kongens Enghave",4,4,3,108,55.65782,12.537676,"E"
"2343","Vesterbro-Kongens Enghave",5,2,1,77,55.657373,12.536528,"E"
"2344","Vesterbro-Kongens Enghave",NA,3,2,84,55.656655,12.535736,"E"
"2345","Vesterbro-Kongens Enghave",5,4,3,206,55.664525,12.547837,"E"
"2346","Vesterbro-Kongens Enghave",5,4,2,139,55.664693,12.547008,"E"
"2347","Vesterbro-Kongens Enghave",NA,5,2,132,55.651106,12.54792,"E"
"2348","Vesterbro-Kongens Enghave",4.5,2,1,84,55.664526,12.553363,"E"
"2349","Vesterbro-Kongens Enghave",NA,4,2,93,55.65304,12.554755,"E"
"2350","Vesterbro-Kongens Enghave",4.5,5,2,115,55.665235,12.546192,"E"
"2351","Vesterbro-Kongens Enghave",4.5,4,2,93,55.663974,12.548234,"E"
"2352","Vesterbro-Kongens Enghave",5,2,1,77,55.653996,12.555094,"E"
"2353","Vesterbro-Kongens Enghave",5,2,1,132,55.666472,12.55453,"E"
"2354","Vesterbro-Kongens Enghave",5,3,1,195,55.665683,12.550675,"E"
"2355","Vesterbro-Kongens Enghave",4.5,4,2,155,55.665763,12.55128,"E"
"2356","Vesterbro-Kongens Enghave",NA,6,3,164,55.665524,12.551673,"E"
"2357","Vesterbro-Kongens Enghave",5,4,1,255,55.665314,12.554166,"E"
"2358","Vesterbro-Kongens Enghave",NA,6,2,135,55.664613,12.552295,"E"
"2359","Vesterbro-Kongens Enghave",NA,4,1,155,55.666188,12.552798,"E"
"2360","Amager Vest",NA,4,3,464,55.654151,12.564759,"E"
"2361","Amager Vest",NA,6,3,233,55.65322,12.564471,"E"
"2362","Vesterbro-Kongens Enghave",NA,5,2,124,55.652229,12.547558,"E"
"2363","Vesterbro-Kongens Enghave",NA,6,3,201,55.652358,12.548479,"E"
"2364","Amager Vest",NA,5,3,310,55.65303,12.564389,"E"
"2365","Vesterbro-Kongens Enghave",4.5,6,3,240,55.653843,12.556983,"E"
"2366","Amager Vest",NA,5,3,170,55.653636,12.565023,"E"
"2367","Amager Vest",NA,6,3,216,55.6529,12.564542,"E"
"2368","Amager Vest",4.5,8,4,310,55.653127,12.565232,"E"
"2369","Vesterbro-Kongens Enghave",NA,8,2,233,55.66496,12.545593,"E"
"2370","Vesterbro-Kongens Enghave",NA,2,0,77,55.652622,12.550092,"E"
"2371","Vesterbro-Kongens Enghave",NA,2,1,236,55.651831,12.549983,"E"
