"","neighborhood","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude","room_type"
"1614","Indre By",0,5,2,233,55.694759,12.579846,"E"
"1615","Østerbro",5,6,4,212,55.70123,12.581983,"E"
"1616","Indre By",4.5,4,1,217,55.692529,12.570431,"E"
"1617","Indre By",5,6,4,233,55.693062,12.575972,"E"
"1618","Indre By",5,4,2,233,55.69366,12.578832,"E"
"1619","Indre By",5,5,4,309,55.697459,12.58588,"E"
"1620","Nørrebro",0,5,2,279,55.693537,12.54851,"E"
"1621","Nørrebro",5,4,2,248,55.694018,12.545253,"E"
"1622","Nørrebro",0,7,1,217,55.699753,12.538895,"E"
"1623","Østerbro",0,6,3,309,55.697654,12.581332,"E"
"1624","Indre By",5,4,2,271,55.692024,12.576512,"E"
"1625","Nørrebro",4.5,6,3,233,55.692859,12.545516,"E"
"1626","Indre By",4.5,4,2,248,55.68686,12.566335,"E"
"1627","Indre By",4.5,4,2,248,55.671444,12.574607,"E"
"1628","Indre By",4.5,6,2,293,55.680765,12.584677,"E"
"1629","Indre By",5,6,4,283,55.68409,12.562898,"E"
"1630","Østerbro",5,10,5,264,55.699116,12.581645,"E"
"1631","Indre By",5,6,3,233,55.684779,12.582467,"E"
"1632","Indre By",5,4,2,288,55.681927,12.581468,"E"
"1633","Indre By",4.5,8,3,279,55.684889,12.568076,"E"
"1634","Indre By",5,6,3,288,55.684396,12.565849,"E"
"1635","Vesterbro-Kongens Enghave",4.5,2,1,231,55.67145,12.560468,"E"
"1636","Nørrebro",5,5,2,230,55.687303,12.56143,"E"
"1637","Amager Vest",0,4,1,233,55.633756,12.584336,"E"
"1638","Amager Vest",5,4,2,217,55.663906,12.581696,"E"
"1639","Amager Vest",5,6,3,299,55.667538,12.595243,"E"
"1640","Indre By",4.5,6,3,209,55.68081,12.590612,"E"
"1641","Indre By",4.5,4,1,209,55.682832,12.587298,"E"
"1642","Indre By",5,5,2,217,55.677996,12.57437,"E"
"1643","Indre By",5,4,1,217,55.686979,12.588718,"E"
"1644","Indre By",4.5,4,3,242,55.682071,12.58959,"E"
"1645","Amager Vest",5,8,3,233,55.664288,12.600387,"E"
"1646","Indre By",5,3,2,271,55.676866,12.573232,"E"
"1647","Amager Vest",4.5,6,2,248,55.666379,12.575148,"E"
"1648","Indre By",5,2,1,225,55.678636,12.575852,"E"
"1649","Indre By",0,6,2,233,55.68182,12.582796,"E"
"1650","Indre By",5,5,2,233,55.68121,12.562824,"E"
"1651","Amager Vest",5,6,3,201,55.640615,12.587265,"E"
"1652","Vesterbro-Kongens Enghave",4.5,4,1,202,55.645444,12.551326,"E"
"1653","Amager Vest",0,4,2,186,55.635918,12.574495,"E"
"1654","Amager Vest",5,6,3,186,55.618761,12.571211,"E"
"1655","Vesterbro-Kongens Enghave",5,5,3,194,55.647117,12.555643,"E"
"1656","Vesterbro-Kongens Enghave",4.5,7,3,186,55.663662,12.54389,"E"
"1657","Vesterbro-Kongens Enghave",5,6,3,201,55.669648,12.539213,"E"
"1658","Vesterbro-Kongens Enghave",0,4,2,202,55.667379,12.548845,"E"
"1659","Nørrebro",5,4,3,186,55.689408,12.553921,"E"
"1660","Indre By",0,6,3,194,55.690284,12.571517,"E"
"1661","Vesterbro-Kongens Enghave",0,3,1,194,55.667364,12.545989,"E"
"1662","Vesterbro-Kongens Enghave",5,4,2,186,55.663766,12.553463,"E"
"1663","Indre By",5,5,3,193,55.672204,12.573865,"E"
"1664","Vesterbro-Kongens Enghave",0,4,2,186,55.667753,12.556558,"E"
"1665","Amager Vest",4.5,4,2,186,55.664733,12.577577,"E"
"1666","Indre By",5,4,1,202,55.67513,12.575369,"E"
"1667","Indre By",5,7,3,202,55.686928,12.613025,"E"
"1668","Østerbro",0,3,2,186,55.698956,12.593779,"E"
"1669","Indre By",0,5,3,194,55.6844,12.575831,"E"
"1670","Indre By",0,5,2,196,55.686324,12.580626,"E"
"1671","Nørrebro",4.5,4,2,186,55.691414,12.559807,"E"
"1672","Indre By",5,6,2,194,55.679915,12.575863,"E"
"1673","Amager Vest",4.5,4,1,186,55.662102,12.574146,"E"
"1674","Amager Vest",5,5,3,194,55.664489,12.57994,"E"
"1675","Vesterbro-Kongens Enghave",4.5,4,2,186,55.664701,12.54602,"E"
"1676","Vesterbro-Kongens Enghave",4.5,6,3,202,55.645395,12.551846,"E"
"1677","Vesterbro-Kongens Enghave",0,6,2,186,55.645384,12.550648,"E"
"1678","Amager Vest",0,5,3,186,55.663939,12.575722,"E"
"1679","Amager Vest",0,4,2,186,55.618893,12.573359,"E"
"1680","Vesterbro-Kongens Enghave",5,5,3,186,55.668542,12.548477,"E"
"1681","Vesterbro-Kongens Enghave",5,2,3,186,55.672877,12.556133,"E"
"1682","Vesterbro-Kongens Enghave",4.5,2,1,206,55.671509,12.550728,"E"
"1683","Amager Vest",0,4,2,186,55.65468,12.568027,"E"
"1684","Vesterbro-Kongens Enghave",0,6,4,194,55.667989,12.538606,"E"
"1685","Amager Vest",5,4,3,202,55.634742,12.577446,"E"
"1686","Vesterbro-Kongens Enghave",4.5,6,2,186,55.645585,12.553722,"E"
"1687","Vesterbro-Kongens Enghave",5,4,1,202,55.667351,12.557321,"E"
"1688","Vesterbro-Kongens Enghave",0,4,2,194,55.645364,12.552587,"E"
"1689","Amager Vest",0,4,2,194,55.632068,12.577215,"E"
"1690","Vesterbro-Kongens Enghave",0,4,3,194,55.646073,12.553182,"E"
"1691","Amager Vest",0,6,4,196,55.654539,12.56531,"E"
"1692","Vesterbro-Kongens Enghave",0,4,2,194,55.667543,12.536647,"E"
"1693","Vesterbro-Kongens Enghave",4.5,4,2,202,55.665392,12.549092,"E"
"1694","Valby",4.5,6,3,186,55.648235,12.502785,"E"
"1695","Vesterbro-Kongens Enghave",5,2,1,202,55.652461,12.536533,"E"
"1696","Amager Vest",5,4,2,202,55.633848,12.578958,"E"
"1697","Amager Vest",5,2,1,186,55.642144,12.552656,"E"
"1698","Amager Vest",0,6,3,206,55.656863,12.606419,"E"
"1699","Amager Vest",4.5,8,4,186,55.642279,12.599222,"E"
"1700","Amager Vest",0,7,4,186,55.645294,12.591759,"E"
"1701","Amager Øst",0,8,4,186,55.651604,12.634468,"E"
"1702","Amager Øst",0,4,1,186,55.649727,12.614097,"E"
"1703","Amager Vest",5,6,4,186,55.637006,12.587186,"E"
"1704","Amager Vest",5,6,2,193,55.64225,12.597181,"E"
"1705","Amager Vest",4.5,5,4,186,55.637492,12.586418,"E"
"1706","Indre By",5,5,2,186,55.676429,12.590677,"E"
"1707","Amager Øst",0,6,4,195,55.651224,12.631267,"E"
"1708","Amager Vest",0,4,2,186,55.646706,12.610871,"E"
"1709","Amager Øst",0,6,4,201,55.656537,12.635196,"E"
"1710","Amager Øst",4,8,3,194,55.661924,12.628696,"E"
"1711","Amager Øst",5,5,2,186,55.657697,12.613954,"E"
"1712","Amager Øst",0,6,3,202,55.660395,12.626967,"E"
"1713","Amager Vest",0,3,2,186,55.634925,12.586679,"E"
"1714","Amager Øst",0,8,4,194,55.658681,12.633365,"E"
"1715","Amager Øst",5,5,3,186,55.659307,12.630897,"E"
"1716","Amager Øst",0,7,3,194,55.64239,12.62033,"E"
"1717","Amager Øst",0,6,3,186,55.653004,12.622303,"E"
"1718","Amager Øst",0,7,3,186,55.661284,12.6297,"E"
"1719","Amager Øst",0,8,3,202,55.661363,12.628706,"E"
"1720","Amager Øst",0,7,3,202,55.660394,12.608207,"E"
"1721","Amager Øst",0,6,4,186,55.644269,12.617754,"E"
"1722","Amager Øst",0,6,3,186,55.645423,12.632115,"E"
"1723","Amager Øst",0,4,3,194,55.656568,12.634667,"E"
"1724","Valby",0,6,2,186,55.65662,12.497032,"E"
"1725","Vanløse",0,5,4,202,55.688704,12.488324,"E"
"1726","Vanløse",0,5,2,194,55.689612,12.50331,"E"
"1727","Valby",0,6,4,194,55.65548,12.485598,"E"
"1728","Valby",0,8,3,186,55.660878,12.496953,"E"
"1729","Valby",5,6,4,202,55.663527,12.495792,"E"
"1730","Vanløse",0,3,1,192,55.68922,12.4888,"E"
"1731","Vanløse",5,6,3,205,55.690315,12.500211,"E"
"1732","Vanløse",4.5,8,3,194,55.689117,12.488118,"E"
"1733","Valby",5,5,2,186,55.665839,12.497332,"E"
"1734","Vanløse",0,6,3,186,55.687662,12.501088,"E"
"1735","Vesterbro-Kongens Enghave",5,3,2,185,55.666417,12.548126,"E"
"1736","Indre By",0,3,2,197,55.684421,12.563,"E"
"1737","Vesterbro-Kongens Enghave",0,5,3,195,55.672401,12.550547,"E"
"1738","Vesterbro-Kongens Enghave",0,6,4,186,55.649514,12.538092,"E"
"1739","Vesterbro-Kongens Enghave",0,8,3,186,55.668053,12.545933,"E"
"1740","Amager Vest",5,4,3,186,55.659749,12.567478,"E"
"1741","Vesterbro-Kongens Enghave",0,5,2,205,55.671119,12.545634,"E"
"1742","Vesterbro-Kongens Enghave",0,6,3,186,55.672867,12.560137,"E"
"1743","Vesterbro-Kongens Enghave",0,2,1,202,55.667631,12.549428,"E"
"1744","Valby",0,6,3,186,55.658824,12.51127,"E"
"1745","Vesterbro-Kongens Enghave",5,4,2,186,55.66761,12.553836,"E"
"1746","Vesterbro-Kongens Enghave",5,6,3,202,55.672574,12.558227,"E"
"1747","Vesterbro-Kongens Enghave",0,6,3,186,55.647852,12.547682,"E"
"1748","Vesterbro-Kongens Enghave",5,3,1,186,55.666478,12.553436,"E"
"1749","Vesterbro-Kongens Enghave",5,3,1,202,55.670965,12.546374,"E"
"1750","Valby",0,4,2,186,55.663297,12.51497,"E"
"1751","Vesterbro-Kongens Enghave",4.5,4,2,202,55.646857,12.550164,"E"
"1752","Valby",0,2,3,186,55.665446,12.521347,"E"
"1753","Vesterbro-Kongens Enghave",4.5,4,1,194,55.668312,12.544332,"E"
"1754","Vesterbro-Kongens Enghave",5,3,1,194,55.671018,12.551461,"E"
"1755","Vesterbro-Kongens Enghave",4.5,5,2,202,55.668192,12.548089,"E"
"1756","Vesterbro-Kongens Enghave",0,6,2,194,55.672495,12.559157,"E"
"1757","Vesterbro-Kongens Enghave",5,5,4,186,55.66312,12.544921,"E"
"1758","Vesterbro-Kongens Enghave",5,5,3,186,55.665233,12.546167,"E"
"1759","Vesterbro-Kongens Enghave",0,3,1,186,55.667154,12.553494,"E"
"1760","Amager Vest",0,3,1,186,55.657553,12.56819,"E"
"1761","Vesterbro-Kongens Enghave",0,6,2,186,55.668631,12.551476,"E"
"1762","Vesterbro-Kongens Enghave",0,7,4,186,55.671263,12.545942,"E"
"1763","Vesterbro-Kongens Enghave",0,4,1,186,55.671769,12.545785,"E"
"1764","Vesterbro-Kongens Enghave",4.5,8,3,186,55.670422,12.544729,"E"
"1765","Amager Vest",5,4,0,186,55.6567,12.566313,"E"
"1766","Vesterbro-Kongens Enghave",5,6,2,186,55.672626,12.552387,"E"
"1767","Vesterbro-Kongens Enghave",0,6,4,201,55.667715,12.539834,"E"
"1768","Valby",5,4,1,186,55.665384,12.516204,"E"
"1769","Vesterbro-Kongens Enghave",5,7,3,186,55.664729,12.549322,"E"
"1770","Vesterbro-Kongens Enghave",0,6,3,186,55.670802,12.544899,"E"
"1771","Vesterbro-Kongens Enghave",0,5,1,202,55.669244,12.547487,"E"
"1772","Vesterbro-Kongens Enghave",4.5,5,3,201,55.6711,12.544668,"E"
"1773","Vesterbro-Kongens Enghave",5,4,2,202,55.671506,12.548749,"E"
"1774","Vesterbro-Kongens Enghave",0,4,1,190,55.66909,12.543154,"E"
"1775","Vesterbro-Kongens Enghave",5,2,1,186,55.669668,12.549138,"E"
"1776","Vesterbro-Kongens Enghave",0,5,2,199,55.666941,12.54918,"E"
"1777","Vesterbro-Kongens Enghave",5,2,1,194,55.668406,12.548964,"E"
"1778","Vesterbro-Kongens Enghave",4.5,4,2,186,55.670325,12.557366,"E"
"1779","Valby",0,5,2,186,55.656983,12.518983,"E"
"1780","Indre By",0,4,2,186,55.676449,12.567282,"E"
"1781","Amager Vest",0,4,3,186,55.662401,12.579062,"E"
"1782","Amager Vest",0,4,2,186,55.665754,12.580946,"E"
"1783","Indre By",5,4,3,194,55.683251,12.567702,"E"
"1784","Amager Øst",0,6,2,186,55.654582,12.61131,"E"
"1785","Amager Vest",5,6,2,194,55.666133,12.578578,"E"
"1786","Indre By",5,4,2,200,55.678448,12.606176,"E"
"1787","Amager Øst",5,7,3,186,55.655287,12.615187,"E"
"1788","Amager Vest",5,4,3,186,55.65478,12.56529,"E"
"1789","Amager Vest",0,6,3,194,55.652517,12.607173,"E"
"1790","Amager Vest",0,6,4,186,55.654379,12.565315,"E"
"1791","Amager Øst",0,3,2,201,55.647966,12.613691,"E"
"1792","Amager Vest",0,4,2,202,55.65471,12.567517,"E"
"1793","Amager Vest",5,8,4,186,55.650651,12.611611,"E"
"1794","Vesterbro-Kongens Enghave",0,2,1,186,55.673304,12.559968,"E"
"1795","Indre By",4.5,4,1,186,55.677296,12.574637,"E"
"1796","Indre By",0,5,2,202,55.67734,12.560778,"E"
"1797","Indre By",5,4,1,194,55.669323,12.572917,"E"
"1798","Indre By",0,8,2,186,55.683351,12.573524,"E"
"1799","Indre By",0,2,1,194,55.682718,12.572832,"E"
"1800","Vesterbro-Kongens Enghave",4.5,6,3,194,55.669662,12.564412,"E"
"1801","Amager Øst",0,2,1,206,55.66417,12.615886,"E"
"1802","Indre By",0,2,1,186,55.681813,12.586837,"E"
"1803","Amager Vest",0,4,2,202,55.659346,12.604377,"E"
"1804","Indre By",4.5,4,1,233,55.68547,12.588709,"E"
"1805","Indre By",0,4,2,279,55.673576,12.590974,"E"
"1806","Østerbro",0,8,3,255,55.70005,12.584786,"E"
"1807","Indre By",0,2,1,279,55.679416,12.589853,"E"
"1808","Indre By",4.5,3,1,233,55.671257,12.587753,"E"
"1809","Amager Vest",0,6,3,213,55.663718,12.598836,"E"
"1810","Indre By",0,3,2,237,55.679919,12.601284,"E"
"1811","Indre By",0,5,4,266,55.696704,12.583843,"E"
"1812","Indre By",0,3,2,295,55.679832,12.5921,"E"
"1813","Østerbro",4.5,10,4,232,55.700519,12.58914,"E"
"1814","Indre By",4,4,2,300,55.680232,12.589243,"E"
"1815","Indre By",0,6,4,217,55.674953,12.592568,"E"
"1816","Amager Øst",0,2,1,233,55.661217,12.61887,"E"
"1817","Indre By",5,4,2,294,55.677403,12.589674,"E"
"1818","Indre By",4.5,6,4,224,55.672379,12.590514,"E"
"1819","Indre By",5,6,3,233,55.670552,12.593971,"E"
"1820","Amager Vest",5,4,2,209,55.661701,12.587753,"E"
"1821","Amager Øst",4.5,4,2,233,55.666784,12.600623,"E"
"1822","Indre By",5,6,4,217,55.682164,12.591986,"E"
"1823","Østerbro",0,4,2,233,55.701565,12.582785,"E"
"1824","Indre By",0,4,3,233,55.674326,12.593703,"E"
"1825","Amager Øst",0,4,2,233,55.661357,12.627596,"E"
"1826","Østerbro",0,4,2,233,55.704326,12.584347,"E"
"1827","Indre By",0,5,3,216,55.686654,12.614415,"E"
"1828","Amager Øst",5,5,3,233,55.667264,12.615457,"E"
"1829","Indre By",5,6,3,264,55.683995,12.588012,"E"
"1830","Indre By",0,3,2,248,55.682177,12.587445,"E"
"1831","Amager Øst",4,8,4,232,55.660218,12.622883,"E"
"1832","Indre By",0,2,1,233,55.677778,12.587761,"E"
"1833","Østerbro",5,6,3,273,55.69937,12.584189,"E"
"1834","Indre By",0,4,1,278,55.680382,12.5906,"E"
"1835","Indre By",0,5,2,227,55.686458,12.5898,"E"
"1836","Amager Vest",5,5,2,233,55.661663,12.599904,"E"
"1837","Indre By",4.5,3,1,295,55.669354,12.586714,"E"
"1838","Amager Øst",0,6,2,233,55.662139,12.630731,"E"
"1839","Østerbro",0,2,1,227,55.703165,12.589899,"E"
"1840","Indre By",0,2,1,248,55.685434,12.582776,"E"
"1841","Østerbro",4.5,6,4,287,55.702238,12.58737,"E"
"1842","Indre By",0,4,1,279,55.685548,12.585448,"E"
"1843","Indre By",0,2,1,216,55.67979,12.589885,"E"
"1844","Indre By",5,2,3,269,55.686262,12.586986,"E"
"1845","Østerbro",0,4,2,231,55.70191,12.583633,"E"
"1846","Indre By",0,2,1,233,55.673394,12.590077,"E"
"1847","Indre By",5,6,3,248,55.685645,12.590611,"E"
"1848","Amager Vest",0,3,1,217,55.665518,12.583948,"E"
"1849","Indre By",0,6,3,279,55.67957,12.591016,"E"
"1850","Amager Vest",4,8,3,228,55.664591,12.583668,"E"
"1851","Indre By",5,2,1,288,55.679093,12.592433,"E"
"1852","Amager Vest",0,4,1,295,55.665115,12.596246,"E"
"1853","Amager Vest",0,7,2,303,55.667179,12.595514,"E"
"1854","Indre By",5,3,1,278,55.67699,12.583314,"E"
"1855","Amager Øst",0,4,2,225,55.667345,12.617053,"E"
"1856","Indre By",5,5,2,263,55.688007,12.585331,"E"
"1857","Østerbro",0,4,2,279,55.708486,12.585135,"E"
"1858","Indre By",5,4,2,279,55.683698,12.589441,"E"
"1859","Indre By",5,3,2,233,55.68021,12.590906,"E"
"1860","Indre By",5,6,3,209,55.697059,12.584036,"E"
"1861","Indre By",0,6,3,225,55.685667,12.615572,"E"
"1862","Indre By",5,5,3,226,55.679592,12.592504,"E"
"1863","Indre By",5,4,2,233,55.685074,12.595128,"E"
"1864","Amager Øst",5,6,2,233,55.660193,12.617904,"E"
"1865","Indre By",0,4,1,233,55.688094,12.585097,"E"
"1866","Indre By",5,4,3,271,55.674116,12.590557,"E"
"1867","Indre By",0,4,2,211,55.673753,12.591905,"E"
"1868","Indre By",5,5,2,233,55.679695,12.605271,"E"
"1869","Amager Øst",5,4,1,248,55.66825,12.60117,"E"
"1870","Amager Øst",0,6,3,279,55.661328,12.6302,"E"
"1871","Indre By",5,4,1,209,55.68607,12.587341,"E"
"1872","Amager Vest",5,4,2,264,55.66586,12.583922,"E"
"1873","Indre By",5,3,2,233,55.677546,12.591753,"E"
"1874","Østerbro",0,6,4,248,55.708397,12.594156,"E"
"1875","Indre By",5,4,1,217,55.678066,12.590787,"E"
"1876","Østerbro",0,4,2,233,55.699754,12.586504,"E"
"1877","Indre By",5,3,1,279,55.685057,12.592056,"E"
"1878","Indre By",4.5,7,4,247,55.684501,12.610665,"E"
"1879","Indre By",5,4,2,294,55.685037,12.586999,"E"
"1880","Indre By",4.5,5,2,225,55.678741,12.590014,"E"
"1881","Amager Vest",5,4,2,240,55.665899,12.585484,"E"
"1882","Østerbro",5,5,3,279,55.699274,12.584659,"E"
"1883","Indre By",4.5,9,4,295,55.687105,12.614188,"E"
"1884","Indre By",4.5,9,2,209,55.685876,12.588502,"E"
"1885","Indre By",5,4,2,248,55.679538,12.607421,"E"
"1886","Indre By",0,4,3,217,55.686036,12.590416,"E"
"1887","Indre By",0,5,1,209,55.676541,12.582993,"E"
"1888","Indre By",5,6,3,255,55.673308,12.591062,"E"
"1889","Indre By",5,5,3,279,55.675244,12.59112,"E"
"1890","Indre By",0,4,0,225,55.678213,12.583499,"E"
"1891","Indre By",0,6,3,279,55.697111,12.584692,"E"
"1892","Indre By",5,4,2,237,55.673313,12.592204,"E"
"1893","Indre By",4.5,6,3,287,55.687368,12.595126,"E"
"1894","Østerbro",0,4,2,233,55.707892,12.597075,"E"
"1895","Østerbro",5,5,2,209,55.695723,12.595869,"E"
"1896","Indre By",5,4,2,289,55.68548,12.587877,"E"
"1897","Indre By",4.5,2,1,233,55.684681,12.56799,"E"
"1898","Nørrebro",5,4,2,233,55.687904,12.546083,"E"
"1899","Valby",5,6,3,233,55.655514,12.521898,"E"
"1900","Indre By",5,5,3,248,55.679645,12.568025,"E"
"1901","Indre By",5,6,3,290,55.696074,12.583018,"E"
"1902","Indre By",5,5,3,217,55.678288,12.567224,"E"
"1903","Amager Vest",5,6,3,233,55.665946,12.596197,"E"
"1904","Amager Vest",0,6,2,217,55.626613,12.568881,"E"
"1905","Østerbro",5,4,2,233,55.701499,12.589957,"E"
"1906","Indre By",5,4,2,217,55.678967,12.588091,"E"
"1907","Indre By",5,6,3,264,55.69115,12.576422,"E"
"1908","Østerbro",5,6,3,304,55.71326,12.576118,"E"
"1909","Østerbro",5,8,4,233,55.700449,12.577279,"E"
"1910","Indre By",5,6,4,233,55.691929,12.575929,"E"
"1911","Vesterbro-Kongens Enghave",5,4,2,233,55.670707,12.545379,"E"
"1912","Vesterbro-Kongens Enghave",5,4,2,217,55.669732,12.543749,"E"
"1913","Nørrebro",5,5,3,217,55.691508,12.560797,"E"
"1914","Vesterbro-Kongens Enghave",5,6,2,233,55.667544,12.539646,"E"
"1915","Vesterbro-Kongens Enghave",5,5,3,209,55.670344,12.554063,"E"
"1916","Nørrebro",4.5,5,4,233,55.685447,12.559405,"E"
"1917","Indre By",5,4,2,264,55.682379,12.574633,"E"
"1918","Nørrebro",0,6,3,294,55.687661,12.562905,"E"
"1919","Amager Vest",4.5,4,2,225,55.658568,12.567219,"E"
"1920","Indre By",5,6,3,279,55.682689,12.563296,"E"
"1921","Indre By",5,5,3,255,55.679979,12.572865,"E"
"1922","Indre By",5,2,1,229,55.687106,12.567068,"E"
"1923","Indre By",5,3,1,233,55.685461,12.587705,"E"
"1924","Nørrebro",5,4,2,212,55.68831,12.562222,"E"
"1925","Østerbro",4.5,4,2,224,55.697535,12.58031,"E"
"1926","Indre By",5,6,3,232,55.686859,12.562478,"E"
"1927","Amager Vest",4.5,4,3,233,55.646607,12.592387,"E"
"1928","Amager Øst",5,11,5,208,55.644771,12.621044,"E"
"1929","Nørrebro",5,4,2,237,55.69032,12.561675,"E"
"1930","Amager Vest",5,8,3,295,55.644261,12.596364,"E"
"1931","Indre By",0,6,3,266,55.674154,12.578162,"E"
"1932","Amager Vest",0,4,2,217,55.659396,12.569793,"E"
"1933","Amager Vest",0,7,3,186,55.655804,12.591315,"E"
"1934","Vesterbro-Kongens Enghave",0,3,1,186,55.671893,12.561075,"E"
"1935","Amager Vest",0,3,1,202,55.661128,12.568667,"E"
"1936","Vesterbro-Kongens Enghave",0,4,2,186,55.661014,12.561846,"E"
"1937","Indre By",0,7,3,194,55.683451,12.614604,"E"
"1938","Amager Vest",5,7,3,201,55.662947,12.581925,"E"
"1939","Amager Vest",0,4,2,202,55.654215,12.568729,"E"
"1940","Indre By",0,4,2,205,55.670357,12.576332,"E"
"1941","Amager Vest",0,6,3,186,55.662436,12.577966,"E"
"1942","Indre By",5,5,3,194,55.673273,12.588746,"E"
"1943","Amager Vest",4.5,4,2,194,55.662829,12.573528,"E"
"1944","Amager Vest",0,6,3,186,55.651577,12.60538,"E"
"1945","Amager Vest",5,4,2,201,55.663047,12.574738,"E"
"1946","Amager Øst",5,7,3,202,55.66811,12.616756,"E"
"1947","Amager Vest",4.5,7,3,186,55.665843,12.580995,"E"
"1948","Indre By",4.5,4,2,202,55.676398,12.588828,"E"
"1949","Indre By",4.5,2,1,206,55.670908,12.587118,"E"
"1950","Nørrebro",5,5,2,186,55.688576,12.540641,"E"
"1951","Nørrebro",0,4,2,194,55.691211,12.555689,"E"
"1952","Nørrebro",4.5,5,3,199,55.685593,12.554376,"E"
"1953","Indre By",5,3,1,186,55.690292,12.572603,"E"
"1954","Indre By",0,4,2,186,55.677888,12.568043,"E"
"1955","Nørrebro",0,6,3,186,55.691298,12.563731,"E"
"1956","Indre By",5,4,2,186,55.678722,12.574122,"E"
"1957","Indre By",4.5,6,3,202,55.690062,12.574872,"E"
"1958","Indre By",5,7,2,186,55.676508,12.572045,"E"
"1959","Indre By",0,6,3,194,55.688507,12.572398,"E"
"1960","Indre By",5,4,1,202,55.681722,12.571703,"E"
"1961","Indre By",5,6,2,202,55.679101,12.575901,"E"
"1962","Nørrebro",0,5,2,186,55.689898,12.5593,"E"
"1963","Indre By",0,2,1,186,55.684342,12.572832,"E"
"1964","Østerbro",0,2,1,186,55.705252,12.590832,"E"
"1965","Nørrebro",5,5,3,186,55.690403,12.560528,"E"
"1966","Indre By",0,7,1,202,55.677441,12.575546,"E"
"1967","Indre By",5,2,1,186,55.678685,12.591286,"E"
"1968","Østerbro",5,9,4,186,55.704397,12.583617,"E"
"1969","Indre By",4.5,6,2,186,55.685681,12.572408,"E"
"1970","Indre By",5,2,1,186,55.681776,12.574129,"E"
"1971","Indre By",0,2,1,202,55.679778,12.568603,"E"
"1972","Indre By",5,6,1,205,55.680456,12.57331,"E"
"1973","Indre By",4.5,3,2,202,55.681769,12.585924,"E"
"1974","Indre By",4.5,2,1,186,55.681886,12.575643,"E"
"1975","Indre By",4.5,4,1,202,55.677422,12.572985,"E"
"1976","Indre By",0,4,2,186,55.695088,12.58796,"E"
"1977","Indre By",5,2,1,186,55.686568,12.589725,"E"
"1978","Indre By",0,6,3,202,55.684032,12.571125,"E"
"1979","Indre By",5,2,1,201,55.68008,12.581378,"E"
"1980","Indre By",0,2,1,186,55.689695,12.576468,"E"
"1981","Indre By",5,4,1,194,55.686338,12.593526,"E"
"1982","Indre By",5,4,2,194,55.679477,12.567867,"E"
"1983","Indre By",5,2,1,186,55.67767,12.577606,"E"
"1984","Nørrebro",0,2,1,186,55.68847,12.563926,"E"
"1985","Østerbro",5,4,3,194,55.697232,12.582103,"E"
"1986","Indre By",5,4,2,186,55.689964,12.571848,"E"
"1987","Indre By",4.5,2,1,186,55.676906,12.575706,"E"
"1988","Vesterbro-Kongens Enghave",5,2,1,186,55.673206,12.555334,"E"
"1989","Indre By",4,4,1,186,55.679609,12.57764,"E"
"1990","Indre By",0,2,2,186,55.685792,12.566765,"E"
"1991","Indre By",5,3,2,206,55.683992,12.566925,"E"
"1992","Vesterbro-Kongens Enghave",5,5,3,186,55.668875,12.54635,"E"
"1993","Indre By",5,2,1,206,55.679184,12.576404,"E"
"1994","Vesterbro-Kongens Enghave",5,5,3,186,55.664792,12.547857,"E"
"1995","Indre By",0,5,3,186,55.679714,12.574732,"E"
"1996","Indre By",0,4,1,185,55.685349,12.587154,"E"
"1997","Amager Vest",0,5,2,186,55.666733,12.576375,"E"
"1998","Amager Vest",5,2,1,186,55.665804,12.58075,"E"
"1999","Indre By",0,6,2,194,55.680435,12.561847,"E"
"2000","Indre By",5,2,1,191,55.679034,12.578954,"E"
"2001","Nørrebro",5,5,2,202,55.695776,12.554259,"E"
"2002","Amager Vest",4.5,4,2,194,55.666238,12.583282,"E"
"2003","Vesterbro-Kongens Enghave",5,4,2,202,55.665742,12.542598,"E"
"2004","Vesterbro-Kongens Enghave",5,2,1,206,55.664491,12.542882,"E"
"2005","Østerbro",4.5,6,3,186,55.698107,12.582362,"E"
"2006","Indre By",4.5,4,2,194,55.677457,12.569152,"E"
"2007","Vesterbro-Kongens Enghave",0,7,3,186,55.667782,12.553146,"E"
"2008","Nørrebro",5,6,3,186,55.695539,12.543469,"E"
"2009","Vesterbro-Kongens Enghave",5,5,3,202,55.672921,12.553303,"E"
"2010","Amager Vest",4.5,4,1,201,55.663486,12.574159,"E"
"2011","Amager Vest",5,4,2,186,55.66179,12.59848,"E"
"2012","Vesterbro-Kongens Enghave",0,5,3,202,55.670457,12.556731,"E"
"2013","Vesterbro-Kongens Enghave",5,4,1,202,55.672795,12.552509,"E"
"2014","Nørrebro",0,5,2,202,55.686563,12.561913,"E"
"2015","Indre By",5,3,2,193,55.689932,12.576458,"E"
"2016","Nørrebro",5,6,3,186,55.690498,12.556898,"E"
"2017","Indre By",0,5,2,202,55.68168,12.574626,"E"
"2018","Indre By",5,2,1,202,55.683541,12.570741,"E"
"2019","Amager Vest",4.5,6,3,204,55.667305,12.581642,"E"
"2020","Amager Vest",4,4,2,186,55.669344,12.578927,"E"
"2021","Indre By",0,3,1,186,55.68004,12.562364,"E"
"2022","Indre By",4.5,5,3,186,55.673191,12.579235,"E"
"2023","Amager Vest",4.5,5,2,186,55.665818,12.581587,"E"
