"","neighborhood","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude","room_type"
"9175","Amager Vest",4.5,3,1,89,55.665003,12.582413,"E"
"9176","Amager Vest",4.5,2,2,96,55.663993,12.594346,"E"
"9177","Amager Vest",5,4,1,89,55.659653,12.604613,"E"
"9178","Amager Øst",0,3,1,103,55.664156,12.601566,"E"
"9179","Amager Øst",0,5,2,103,55.660057,12.614167,"E"
"9180","Amager Vest",4.5,5,2,96,55.663988,12.582346,"E"
"9181","Amager Vest",0,2,1,96,55.661262,12.572032,"E"
"9182","Amager Vest",0,2,1,89,55.658179,12.605978,"E"
"9183","Amager Vest",0,3,1,96,55.662482,12.579447,"E"
"9184","Amager Vest",0,2,1,96,55.66546,12.597516,"E"
"9185","Amager Vest",4.5,4,2,103,55.662346,12.595038,"E"
"9186","Amager Vest",5,5,2,89,55.650435,12.610692,"E"
"9187","Amager Vest",4.5,4,2,89,55.658615,12.600109,"E"
"9188","Amager Vest",4.5,2,1,99,55.663854,12.598931,"E"
"9189","Amager Vest",0,2,1,89,55.666274,12.595626,"E"
"9190","Amager Vest",0,4,1,102,55.666243,12.596364,"E"
"9191","Amager Vest",5,4,2,89,55.66052,12.570659,"E"
"9192","Amager Øst",0,4,1,90,55.666943,12.600607,"E"
"9193","Amager Vest",0,2,1,103,55.667238,12.596453,"E"
"9194","Amager Vest",0,3,2,89,55.659107,12.590646,"E"
"9195","Amager Øst",4.5,5,2,88,55.666379,12.603166,"E"
"9196","Amager Vest",0,2,1,92,55.666162,12.596915,"E"
"9197","Amager Vest",0,2,1,97,55.663985,12.597812,"E"
"9198","Amager Øst",0,4,0,89,55.667343,12.60288,"E"
"9199","Amager Vest",4.5,4,2,88,55.658952,12.600996,"E"
"9200","Amager Vest",5,7,3,103,55.661034,12.585324,"E"
"9201","Amager Vest",5,2,1,89,55.664609,12.597377,"E"
"9202","Nørrebro",0,5,2,103,55.685513,12.550523,"E"
"9203","Nørrebro",0,2,1,96,55.686397,12.552273,"E"
"9204","Nørrebro",4.5,2,2,101,55.688075,12.559248,"E"
"9205","Nørrebro",0,4,1,103,55.687558,12.557081,"E"
"9206","Nørrebro",0,4,1,103,55.686704,12.554231,"E"
"9207","Nørrebro",0,2,1,89,55.687366,12.559204,"E"
"9208","Nørrebro",5,3,1,87,55.686552,12.558874,"E"
"9209","Nørrebro",4.5,4,2,89,55.684522,12.55463,"E"
"9210","Nørrebro",4.5,4,2,89,55.686758,12.553354,"E"
"9211","Nørrebro",0,2,1,103,55.686283,12.561185,"E"
"9212","Nørrebro",4.5,2,1,97,55.689495,12.55393,"E"
"9213","Nørrebro",0,4,2,89,55.685435,12.554173,"E"
"9214","Nørrebro",4.5,2,1,89,55.681818,12.55515,"E"
"9215","Nørrebro",4.5,2,0,96,55.686197,12.553342,"E"
"9216","Indre By",0,2,1,103,55.681749,12.562257,"E"
"9217","Nørrebro",0,2,1,92,55.690627,12.558455,"E"
"9218","Nørrebro",5,3,1,100,55.683679,12.556938,"E"
"9219","Nørrebro",5,3,1,96,55.686504,12.550933,"E"
"9220","Nørrebro",0,6,3,83,55.684795,12.557796,"E"
"9221","Indre By",4.5,2,1,95,55.681501,12.561986,"E"
"9222","Indre By",4.5,2,1,93,55.682117,12.561292,"E"
"9223","Nørrebro",5,4,0,96,55.683237,12.554846,"E"
"9224","Nørrebro",5,4,2,103,55.685638,12.558677,"E"
"9225","Nørrebro",0,3,1,89,55.684137,12.558394,"E"
"9226","Indre By",5,2,1,89,55.681047,12.561763,"E"
"9227","Nørrebro",4,4,2,103,55.684267,12.555828,"E"
"9228","Nørrebro",5,2,1,96,55.68662,12.552278,"E"
"9229","Nørrebro",4.5,4,2,103,55.684214,12.558157,"E"
"9230","Indre By",5,2,0,84,55.677943,12.562291,"E"
"9231","Nørrebro",5,3,1,103,55.685482,12.554465,"E"
"9232","Nørrebro",0,5,2,103,55.685323,12.552219,"E"
"9233","Nørrebro",0,4,2,101,55.690593,12.564467,"E"
"9234","Indre By",5,2,1,103,55.678638,12.569056,"E"
"9235","Indre By",4.5,2,1,89,55.681265,12.562547,"E"
"9236","Indre By",4.5,2,1,103,55.682303,12.563722,"E"
"9237","Nørrebro",4.5,5,1,88,55.686914,12.552718,"E"
"9238","Nørrebro",4.5,4,1,103,55.68728,12.553117,"E"
"9239","Nørrebro",5,3,3,103,55.687023,12.555034,"E"
"9240","Nørrebro",4.5,3,2,89,55.690574,12.555894,"E"
"9241","Nørrebro",0,2,1,96,55.69038,12.559802,"E"
"9242","Nørrebro",5,3,1,89,55.696001,12.555337,"E"
"9243","Nørrebro",5,2,1,89,55.691455,12.55486,"E"
"9244","Nørrebro",4.5,3,1,89,55.690901,12.558241,"E"
"9245","Nørrebro",5,2,1,96,55.691555,12.555365,"E"
"9246","Nørrebro",4.5,2,1,89,55.691185,12.560233,"E"
"9247","Nørrebro",4.5,3,2,103,55.691318,12.556451,"E"
"9248","Nørrebro",5,3,1,103,55.69148,12.5593,"E"
"9249","Nørrebro",4,4,1,99,55.692567,12.555153,"E"
"9250","Nørrebro",0,3,1,89,55.691506,12.557754,"E"
"9251","Nørrebro",5,2,1,89,55.691708,12.5571,"E"
"9252","Nørrebro",5,2,1,103,55.6925,12.555458,"E"
"9253","Nørrebro",4.5,2,1,96,55.692,12.559462,"E"
"9254","Nørrebro",5,2,1,89,55.692512,12.556391,"E"
"9255","Nørrebro",4.5,4,1,103,55.69249,12.559479,"E"
"9256","Nørrebro",5,2,1,90,55.698418,12.550852,"E"
"9257","Nørrebro",4.5,4,2,96,55.687454,12.555225,"E"
"9258","Nørrebro",4,4,1,89,55.696238,12.551146,"E"
"9259","Nørrebro",0,4,1,103,55.690778,12.557181,"E"
"9260","Nørrebro",5,3,1,89,55.698077,12.551865,"E"
"9261","Nørrebro",0,4,1,89,55.690422,12.554786,"E"
"9262","Nørrebro",0,2,2,103,55.689624,12.556009,"E"
"9263","Nørrebro",5,2,1,88,55.693714,12.554151,"E"
"9264","Nørrebro",0,4,2,92,55.690722,12.55545,"E"
"9265","Nørrebro",0,2,1,89,55.698676,12.55102,"E"
"9266","Nørrebro",0,6,3,103,55.693086,12.551834,"E"
"9267","Nørrebro",4.5,2,1,89,55.691685,12.557653,"E"
"9268","Nørrebro",4,4,3,84,55.691457,12.554306,"E"
"9269","Nørrebro",4.5,3,1,97,55.692517,12.552004,"E"
"9270","Nørrebro",0,2,1,103,55.690987,12.55789,"E"
"9271","Nørrebro",5,2,1,99,55.691048,12.557741,"E"
"9272","Nørrebro",4.5,2,1,102,55.693101,12.552831,"E"
"9273","Nørrebro",4.5,2,1,89,55.692463,12.553546,"E"
"9274","Amager Vest",5,5,2,103,55.665133,12.596065,"E"
"9275","Amager Øst",5,4,2,103,55.647831,12.620389,"E"
"9276","Amager Øst",4,4,1,103,55.650652,12.618252,"E"
"9277","Amager Øst",4.5,4,3,96,55.650495,12.618666,"E"
"9278","Amager Øst",4.5,5,2,103,55.650692,12.620339,"E"
"9279","Amager Øst",5,4,2,89,55.653533,12.619633,"E"
"9280","Amager Øst",4.5,5,1,103,55.655296,12.618803,"E"
"9281","Amager Øst",5,6,2,102,55.653969,12.62384,"E"
"9282","Amager Øst",0,4,1,103,55.664933,12.617952,"E"
"9283","Amager Øst",4.5,4,2,89,55.663776,12.618337,"E"
"9284","Amager Øst",4.5,5,2,102,55.659383,12.622057,"E"
"9285","Amager Øst",4.5,2,1,103,55.665683,12.619746,"E"
"9286","Amager Øst",0,5,2,99,55.661075,12.621497,"E"
"9287","Amager Øst",5,4,1,93,55.661325,12.622055,"E"
"9288","Amager Øst",4.5,5,2,98,55.664436,12.621338,"E"
"9289","Amager Øst",0,4,1,103,55.661141,12.623103,"E"
"9290","Amager Øst",4.5,3,1,87,55.661452,12.625874,"E"
"9291","Amager Øst",0,2,1,88,55.658889,12.61799,"E"
"9292","Amager Øst",0,3,2,88,55.661206,12.62335,"E"
"9293","Amager Øst",0,2,1,89,55.663774,12.6187,"E"
"9294","Amager Øst",4.5,4,1,102,55.665257,12.621103,"E"
"9295","Amager Øst",4.5,5,3,103,55.663123,12.621064,"E"
"9296","Amager Øst",0,4,3,89,55.663969,12.619293,"E"
"9297","Amager Øst",5,2,1,96,55.646823,12.618717,"E"
"9298","Amager Øst",4.5,4,1,96,55.652611,12.618247,"E"
"9299","Amager Øst",4.5,3,2,103,55.655064,12.618034,"E"
"9300","Amager Øst",5,2,1,89,55.660666,12.62279,"E"
"9301","Amager Øst",5,2,1,96,55.652432,12.618445,"E"
"9302","Amager Øst",0,6,4,103,55.649512,12.629684,"E"
"9303","Amager Øst",0,4,1,96,55.659787,12.62152,"E"
"9304","Amager Øst",0,4,2,89,55.65132,12.621298,"E"
"9305","Amager Øst",5,2,1,89,55.646888,12.619086,"E"
"9306","Amager Øst",4.5,2,1,89,55.652116,12.618936,"E"
"9307","Amager Øst",0,4,2,84,55.651099,12.622215,"E"
"9308","Indre By",0,4,1,103,55.671188,12.590712,"E"
"9309","Indre By",4.5,2,1,103,55.671307,12.589247,"E"
"9310","Indre By",5,2,1,103,55.671423,12.58253,"E"
"9311","Indre By",5,4,2,103,55.67368,12.592703,"E"
"9312","Indre By",5,1,1,89,55.673729,12.590785,"E"
"9313","Indre By",4.5,2,1,89,55.675218,12.578177,"E"
"9314","Indre By",4.5,2,1,89,55.684958,12.57047,"E"
"9315","Indre By",4.5,2,1,103,55.684117,12.573189,"E"
"9316","Indre By",0,2,1,82,55.689003,12.579647,"E"
"9317","Indre By",4.5,3,1,103,55.679231,12.584659,"E"
"9318","Indre By",4.5,4,1,89,55.67098,12.589155,"E"
"9319","Indre By",5,4,1,94,55.67094,12.588676,"E"
"9320","Indre By",4,4,2,89,55.676664,12.568906,"E"
"9321","Indre By",4,2,1,103,55.678762,12.569709,"E"
"9322","Indre By",5,2,1,103,55.67129,12.590453,"E"
"9323","Indre By",4.5,5,2,103,55.672541,12.577307,"E"
"9324","Indre By",4.5,2,1,84,55.677743,12.584492,"E"
"9325","Indre By",4.5,3,1,89,55.674793,12.591729,"E"
"9326","Indre By",4.5,4,1,96,55.671611,12.591261,"E"
"9327","Indre By",5,2,1,92,55.67574,12.594902,"E"
"9328","Indre By",5,4,1,103,55.675276,12.593964,"E"
"9329","Indre By",5,2,1,103,55.674975,12.59452,"E"
"9330","Indre By",4.5,2,1,103,55.675984,12.575163,"E"
"9331","Indre By",0,4,1,83,55.675473,12.567358,"E"
"9332","Indre By",5,2,1,89,55.671748,12.574666,"E"
"9333","Indre By",0,2,1,89,55.676028,12.573087,"E"
"9334","Indre By",4.5,4,0,88,55.676998,12.57552,"E"
"9335","Indre By",5,2,1,102,55.678869,12.56891,"E"
"9336","Indre By",4.5,3,1,89,55.676649,12.569277,"E"
"9337","Indre By",0,2,1,103,55.677696,12.577423,"E"
"9338","Indre By",4.5,3,1,103,55.678905,12.56922,"E"
"9339","Indre By",5,3,2,89,55.671779,12.59566,"E"
"9340","Indre By",5,2,1,102,55.674245,12.59818,"E"
"9341","Indre By",5,4,2,90,55.674974,12.598493,"E"
"9342","Indre By",5,4,2,103,55.676378,12.596726,"E"
"9343","Indre By",0,4,2,103,55.675313,12.598475,"E"
"9344","Amager Vest",5,5,2,89,55.663953,12.581771,"E"
"9345","Amager Vest",0,4,1,96,55.663333,12.579934,"E"
"9346","Amager Vest",5,2,0,102,55.664099,12.579605,"E"
"9347","Amager Vest",5,2,1,103,55.665848,12.57817,"E"
"9348","Amager Vest",3.5,3,1,96,55.664657,12.576941,"E"
"9349","Amager Vest",5,3,1,96,55.662495,12.579454,"E"
"9350","Amager Vest",0,4,3,103,55.662801,12.579535,"E"
"9351","Amager Vest",0,4,3,88,55.664778,12.578519,"E"
"9352","Amager Vest",4,2,1,89,55.653065,12.601952,"E"
"9353","Amager Vest",0,2,0,87,55.664996,12.577809,"E"
"9354","Amager Vest",5,5,2,103,55.664053,12.577315,"E"
"9355","Amager Øst",0,6,3,96,55.659404,12.618371,"E"
"9356","Indre By",5,2,1,99,55.67585,12.575296,"E"
"9357","Amager Øst",0,4,2,87,55.653814,12.621585,"E"
"9358","Amager Vest",5,2,1,89,55.665567,12.579428,"E"
"9359","Amager Øst",4.5,4,1,103,55.660076,12.608281,"E"
"9360","Amager Vest",4,2,1,92,55.656755,12.601345,"E"
"9361","Amager Vest",0,2,2,96,55.665773,12.582162,"E"
"9362","Amager Vest",0,3,1,103,55.66235,12.581376,"E"
"9363","Amager Vest",0,2,1,89,55.665734,12.578071,"E"
"9364","Indre By",4.5,4,2,103,55.677586,12.582194,"E"
"9365","Amager Vest",4.5,2,1,96,55.656926,12.600024,"E"
"9366","Indre By",4.5,4,1,96,55.678582,12.575765,"E"
"9367","Amager Øst",5,2,1,103,55.659245,12.619466,"E"
"9368","Amager Øst",4.5,7,3,103,55.654958,12.630078,"E"
"9369","Amager Øst",5,2,1,89,55.659244,12.623063,"E"
"9370","Amager Vest",4.5,6,2,89,55.657869,12.605936,"E"
"9371","Amager Vest",4.5,4,2,89,55.654489,12.610554,"E"
"9372","Amager Øst",5,2,1,95,55.656692,12.609505,"E"
"9373","Amager Øst",4.5,2,1,103,55.654724,12.615079,"E"
"9374","Amager Øst",4.5,2,2,89,55.654446,12.616537,"E"
"9375","Amager Øst",4.5,8,2,102,55.657765,12.620055,"E"
"9376","Indre By",4,2,1,89,55.681294,12.563568,"E"
"9377","Indre By",5,2,1,103,55.679426,12.574839,"E"
"9378","Indre By",5,2,1,103,55.682572,12.5657,"E"
"9379","Indre By",4.5,3,1,102,55.684256,12.564502,"E"
"9380","Nørrebro",0,4,2,103,55.690928,12.563885,"E"
"9381","Indre By",5,2,1,89,55.684157,12.567071,"E"
"9382","Indre By",4.5,2,1,103,55.686672,12.584348,"E"
"9383","Nørrebro",5,4,1,103,55.691582,12.567637,"E"
"9384","Indre By",5,2,1,89,55.685909,12.569074,"E"
"9385","Indre By",4.5,4,2,99,55.690794,12.581163,"E"
"9386","Indre By",4.5,3,2,103,55.690811,12.571343,"E"
"9387","Indre By",0,3,1,103,55.689022,12.571509,"E"
"9388","Indre By",5,2,1,96,55.689574,12.572221,"E"
"9389","Indre By",4.5,4,1,101,55.681828,12.566099,"E"
"9390","Indre By",5,2,2,103,55.682141,12.564026,"E"
"9391","Indre By",3,4,2,98,55.68572,12.580921,"E"
"9392","Nørrebro",0,2,1,89,55.690855,12.566653,"E"
"9393","Indre By",5,4,1,89,55.682733,12.565076,"E"
"9394","Nørrebro",0,6,2,89,55.690869,12.563682,"E"
"9395","Indre By",5,2,1,103,55.692143,12.578107,"E"
"9396","Indre By",0,4,1,103,55.681836,12.574483,"E"
"9397","Indre By",5,5,1,98,55.685196,12.566153,"E"
"9398","Indre By",5,5,2,103,55.687158,12.568863,"E"
"9399","Indre By",4.5,4,2,103,55.68389,12.566895,"E"
"9400","Østerbro",4.5,3,1,100,55.696845,12.573069,"E"
"9401","Indre By",5,2,1,103,55.679384,12.563884,"E"
"9402","Nørrebro",4.5,3,1,93,55.690246,12.564827,"E"
"9403","Indre By",5,2,1,92,55.686251,12.567067,"E"
"9404","Indre By",0,4,2,83,55.690652,12.571525,"E"
"9405","Indre By",0,2,1,89,55.681962,12.563064,"E"
"9406","Indre By",4.5,2,1,103,55.683748,12.574576,"E"
"9407","Nørrebro",5,2,1,89,55.688717,12.563075,"E"
"9408","Indre By",0,4,2,103,55.681403,12.572327,"E"
"9409","Indre By",5,2,1,103,55.683739,12.565,"E"
"9410","Indre By",5,2,1,103,55.68258,12.564158,"E"
"9411","Indre By",0,2,1,92,55.682898,12.564761,"E"
"9412","Indre By",5,2,1,103,55.683612,12.564931,"E"
"9413","Indre By",0,4,2,84,55.691098,12.57618,"E"
"9414","Indre By",0,2,1,83,55.682926,12.565101,"E"
"9415","Indre By",4.5,4,2,103,55.688233,12.573042,"E"
"9416","Indre By",0,2,1,89,55.684284,12.564214,"E"
"9417","Indre By",4.5,2,2,96,55.681458,12.575295,"E"
"9418","Indre By",5,4,1,96,55.682683,12.563353,"E"
"9419","Nørrebro",4.5,3,1,83,55.691138,12.565232,"E"
"9420","Indre By",0,6,3,89,55.689081,12.571795,"E"
"9421","Nørrebro",4.5,3,2,96,55.692132,12.563952,"E"
"9422","Indre By",5,3,2,89,55.682244,12.563253,"E"
"9423","Indre By",5,2,1,99,55.679669,12.576205,"E"
"9424","Nørrebro",0,2,1,96,55.691442,12.56365,"E"
"9425","Indre By",4.5,2,1,103,55.684842,12.564965,"E"
"9426","Indre By",4.5,2,1,89,55.683815,12.564582,"E"
"9427","Nørrebro",5,3,1,103,55.690414,12.563067,"E"
"9428","Indre By",5,2,1,100,55.684261,12.563592,"E"
"9429","Nørrebro",0,5,2,103,55.69015,12.563263,"E"
"9430","Indre By",5,2,0,103,55.686053,12.58368,"E"
"9431","Indre By",4.5,2,1,103,55.68927,12.5843,"E"
"9432","Indre By",0,2,1,103,55.688202,12.585681,"E"
"9433","Indre By",5,2,1,103,55.687065,12.589033,"E"
"9434","Indre By",4.5,2,1,89,55.679693,12.58939,"E"
"9435","Indre By",0,2,1,102,55.682734,12.584625,"E"
"9436","Indre By",5,3,1,103,55.684758,12.586003,"E"
"9437","Indre By",5,3,1,89,55.68419,12.58186,"E"
"9438","Indre By",5,2,1,89,55.684644,12.587078,"E"
"9439","Indre By",4.5,4,2,103,55.687938,12.585354,"E"
"9440","Indre By",0,2,1,89,55.680841,12.582164,"E"
"9441","Indre By",0,4,2,103,55.686607,12.590514,"E"
"9442","Indre By",5,2,1,89,55.687385,12.589697,"E"
"9443","Indre By",4.5,2,1,89,55.690322,12.589337,"E"
"9444","Indre By",5,2,1,103,55.681921,12.582356,"E"
"9445","Nørrebro",4.5,3,1,89,55.693418,12.565675,"E"
"9446","Indre By",0,2,1,87,55.695216,12.581351,"E"
"9447","Østerbro",0,4,3,96,55.707725,12.565371,"E"
"9448","Østerbro",4.5,4,2,96,55.69531,12.571907,"E"
"9449","Østerbro",4.5,2,1,103,55.69614,12.570798,"E"
"9450","Østerbro",0,5,3,103,55.695967,12.572186,"E"
"9451","Østerbro",5,4,2,103,55.699368,12.584742,"E"
"9452","Østerbro",4.5,4,1,103,55.698535,12.583407,"E"
"9453","Østerbro",4.5,2,1,96,55.697635,12.579519,"E"
"9454","Østerbro",5,4,3,103,55.700137,12.580086,"E"
"9455","Østerbro",4.5,3,2,103,55.698068,12.576168,"E"
"9456","Østerbro",4.5,3,1,96,55.698955,12.57443,"E"
"9457","Østerbro",4.5,4,2,103,55.707507,12.563361,"E"
"9458","Østerbro",4.5,2,1,103,55.696888,12.5746,"E"
"9459","Østerbro",0,4,1,101,55.707407,12.563654,"E"
"9460","Østerbro",0,2,3,103,55.710976,12.565019,"E"
"9461","Østerbro",0,4,2,103,55.695181,12.573247,"E"
"9462","Østerbro",0,4,3,91,55.693502,12.570711,"E"
"9463","Østerbro",5,6,2,103,55.701139,12.576696,"E"
"9464","Østerbro",5,4,1,97,55.709702,12.564692,"E"
"9465","Østerbro",5,4,2,103,55.707522,12.56439,"E"
"9466","Østerbro",5,3,1,83,55.709983,12.562948,"E"
"9467","Østerbro",5,5,1,89,55.700751,12.578175,"E"
"9468","Østerbro",4.5,2,0,101,55.708646,12.56288,"E"
"9469","Østerbro",4.5,2,1,89,55.708374,12.583225,"E"
"9470","Indre By",4.5,2,1,100,55.696918,12.591076,"E"
"9471","Østerbro",5,2,1,89,55.700452,12.584469,"E"
"9472","Østerbro",5,4,2,85,55.69844,12.588603,"E"
"9473","Østerbro",5,6,3,97,55.700295,12.586366,"E"
"9474","Østerbro",4.5,3,1,88,55.699821,12.587148,"E"
"9475","Østerbro",4.5,5,2,93,55.698658,12.586048,"E"
"9476","Østerbro",5,4,2,96,55.699255,12.586525,"E"
"9477","Indre By",0,2,1,102,55.686612,12.593289,"E"
"9478","Østerbro",4.5,2,1,89,55.69534,12.570972,"E"
"9479","Indre By",4.5,2,1,102,55.683772,12.568595,"E"
"9480","Indre By",5,2,1,96,55.688069,12.588744,"E"
"9481","Østerbro",0,3,1,87,55.696606,12.573101,"E"
"9482","Østerbro",0,4,1,93,55.697775,12.574966,"E"
"9483","Indre By",0,2,1,98,55.685697,12.568395,"E"
"9484","Indre By",4,3,2,96,55.684545,12.566108,"E"
"9485","Indre By",4.5,2,1,103,55.684603,12.566273,"E"
"9486","Indre By",0,2,0,85,55.682604,12.585065,"E"
"9487","Indre By",5,5,2,102,55.684746,12.567278,"E"
"9488","Indre By",4.5,2,0,89,55.687227,12.589249,"E"
"9489","Nørrebro",0,2,1,89,55.691307,12.567136,"E"
"9490","Bispebjerg",5,2,1,89,55.703787,12.528443,"E"
"9491","Nørrebro",5,2,1,96,55.700807,12.541431,"E"
"9492","Bispebjerg",4.5,4,1,89,55.70126,12.524988,"E"
"9493","Nørrebro",5,3,1,96,55.696492,12.541005,"E"
"9494","Nørrebro",4.5,3,1,89,55.696376,12.539528,"E"
"9495","Nørrebro",0,2,1,89,55.701878,12.539537,"E"
"9496","Nørrebro",4.5,2,1,100,55.694822,12.546189,"E"
"9497","Nørrebro",4,3,1,89,55.698998,12.540335,"E"
"9498","Bispebjerg",5,3,1,92,55.701257,12.529601,"E"
"9499","Nørrebro",5,3,1,102,55.695751,12.545796,"E"
"9500","Nørrebro",0,2,2,96,55.702265,12.54382,"E"
"9501","Vanløse",0,3,1,89,55.696015,12.51076,"E"
"9502","Nørrebro",4.5,3,2,96,55.701393,12.548904,"E"
"9503","Vanløse",0,4,2,96,55.692229,12.514724,"E"
"9504","Nørrebro",5,2,1,87,55.692747,12.544904,"E"
"9505","Nørrebro",4.5,3,1,96,55.698636,12.547638,"E"
"9506","Nørrebro",5,2,1,96,55.69224,12.543607,"E"
"9507","Bispebjerg",4.5,2,1,89,55.708231,12.53698,"E"
"9508","Vanløse",0,3,2,99,55.696181,12.508603,"E"
"9509","Bispebjerg",4.5,2,1,89,55.700367,12.52569,"E"
"9510","Vanløse",4.5,4,3,96,55.697718,12.486272,"E"
"9511","Vanløse",5,2,1,103,55.697447,12.499646,"E"
"9512","Bispebjerg",4,3,1,89,55.712542,12.528906,"E"
"9513","Vanløse",0,2,1,96,55.700834,12.519913,"E"
"9514","Bispebjerg",3.5,2,1,89,55.70291,12.532631,"E"
"9515","Bispebjerg",5,3,2,96,55.703172,12.530992,"E"
"9516","Bispebjerg",5,3,1,88,55.706806,12.529258,"E"
"9517","Bispebjerg",0,2,2,89,55.704712,12.528735,"E"
"9518","Bispebjerg",0,4,2,91,55.699071,12.524249,"E"
"9519","Brønshøj-Husum",5,6,2,95,55.702517,12.510243,"E"
"9520","Vanløse",0,4,1,89,55.69851,12.522049,"E"
"9521","Bispebjerg",4.5,3,1,103,55.697564,12.526606,"E"
"9522","Amager Vest",5,2,1,103,55.668163,12.578222,"E"
"9523","Amager Vest",5,4,0,103,55.6567,12.566313,"E"
"9524","Amager Vest",4.5,2,1,89,55.665481,12.578075,"E"
"9525","Amager Vest",0,2,1,89,55.65856,12.5687,"E"
"9526","Amager Vest",0,2,1,89,55.658971,12.570507,"E"
"9527","Amager Vest",4.5,3,1,103,55.662609,12.580587,"E"
"9528","Amager Vest",5,4,2,89,55.662086,12.582321,"E"
"9529","Amager Vest",4.5,2,1,89,55.665299,12.574591,"E"
"9530","Amager Vest",5,2,1,89,55.659251,12.570882,"E"
"9531","Amager Vest",5,3,2,103,55.660499,12.569323,"E"
"9532","Amager Vest",0,4,2,103,55.659143,12.57105,"E"
"9533","Amager Vest",0,2,1,103,55.661685,12.570248,"E"
"9534","Amager Vest",0,4,1,85,55.657367,12.568497,"E"
"9535","Amager Vest",0,4,1,89,55.660959,12.587128,"E"
"9536","Amager Vest",0,4,1,88,55.658095,12.568919,"E"
"9537","Amager Vest",4.5,6,3,99,55.644427,12.58911,"E"
"9538","Amager Vest",0,3,2,85,55.654866,12.56654,"E"
"9539","Amager Vest",0,7,4,103,55.653965,12.566117,"E"
"9540","Amager Vest",0,4,1,96,55.642455,12.606797,"E"
"9541","Amager Vest",0,2,1,99,55.655995,12.602685,"E"
"9542","Amager Vest",4.5,5,3,89,55.646814,12.59333,"E"
"9543","Amager Vest",4.5,6,2,92,55.64277,12.598509,"E"
"9544","Amager Vest",0,6,3,89,55.644598,12.592893,"E"
"9545","Amager Vest",3.5,6,4,89,55.642755,12.598506,"E"
"9546","Amager Vest",4,6,3,89,55.641395,12.59278,"E"
"9547","Amager Øst",0,2,1,96,55.646642,12.617418,"E"
"9548","Amager Øst",0,6,3,89,55.641701,12.624247,"E"
"9549","Amager Øst",4.5,2,1,93,55.664613,12.616461,"E"
"9550","Amager Vest",0,2,2,96,55.667709,12.596098,"E"
"9551","Amager Øst",4.5,4,2,96,55.665853,12.601125,"E"
"9552","Amager Vest",0,4,1,90,55.664076,12.600396,"E"
"9553","Amager Vest",4.5,2,1,103,55.661072,12.603521,"E"
"9554","Amager Øst",0,2,1,97,55.659885,12.607573,"E"
"9555","Amager Øst",5,3,1,102,55.654166,12.615653,"E"
"9556","Amager Øst",4.5,2,1,103,55.661078,12.606969,"E"
"9557","Amager Vest",5,3,1,96,55.658106,12.606889,"E"
"9558","Amager Vest",0,3,1,89,55.652914,12.603751,"E"
"9559","Amager Vest",0,4,2,103,55.656878,12.596889,"E"
"9560","Amager Øst",4.5,4,2,89,55.664175,12.608422,"E"
"9561","Amager Øst",4.5,2,1,92,55.663952,12.614514,"E"
"9562","Amager Øst",5,2,1,103,55.663754,12.614492,"E"
"9563","Amager Øst",5,4,1,89,55.661879,12.606664,"E"
"9564","Amager Vest",5,3,1,89,55.658843,12.603071,"E"
"9565","Amager Øst",0,2,1,83,55.662869,12.612718,"E"
"9566","Amager Øst",0,7,2,101,55.660837,12.60615,"E"
"9567","Amager Øst",4.5,2,1,89,55.650206,12.614027,"E"
"9568","Amager Vest",0,4,3,103,55.655179,12.603792,"E"
"9569","Amager Øst",5,6,3,85,55.650773,12.615043,"E"
"9570","Amager Vest",5,3,1,89,55.65676,12.606896,"E"
"9571","Amager Vest",5,4,1,96,55.65123,12.611173,"E"
"9572","Amager Øst",5,3,1,103,55.659941,12.620443,"E"
"9573","Amager Øst",0,2,1,103,55.661474,12.613724,"E"
"9574","Amager Øst",4.5,4,2,89,55.652376,12.612148,"E"
"9575","Amager Øst",4.5,4,2,103,55.656222,12.611182,"E"
"9576","Amager Øst",0,4,2,103,55.645319,12.625643,"E"
"9577","Amager Øst",4.5,5,2,102,55.650977,12.615275,"E"
"9578","Amager Vest",4.5,3,2,95,55.653376,12.609524,"E"
"9579","Amager Vest",0,3,2,93,55.652045,12.608875,"E"
"9580","Amager Vest",0,3,2,103,55.644771,12.6034,"E"
"9581","Amager Øst",0,4,1,103,55.653932,12.617419,"E"
"9582","Amager Øst",5,4,1,89,55.644693,12.620799,"E"
"9583","Amager Øst",4.5,2,1,103,55.661393,12.607867,"E"
"9584","Amager Vest",4.5,2,0,89,55.644675,12.613082,"E"
"9585","Amager Øst",0,4,2,89,55.664763,12.615433,"E"
"9586","Amager Øst",0,2,1,89,55.660732,12.615092,"E"
"9587","Amager Øst",5,4,2,102,55.653619,12.613274,"E"
"9588","Amager Vest",4.5,5,1,96,55.650763,12.610722,"E"
"9589","Amager Øst",4.5,2,1,94,55.660815,12.608822,"E"
"9590","Amager Vest",0,3,1,90,55.65842,12.598599,"E"
"9591","Amager Øst",5,4,2,97,55.65989,12.613236,"E"
"9592","Amager Vest",0,3,1,89,55.657901,12.599451,"E"
"9593","Amager Øst",0,3,1,89,55.658324,12.608152,"E"
"9594","Amager Øst",0,4,2,89,55.65365,12.612182,"E"
"9595","Amager Vest",0,4,2,103,55.655743,12.606171,"E"
"9596","Amager Øst",0,4,2,103,55.646468,12.617655,"E"
