"","neighborhood","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude","room_type"
"7670","Vesterbro-Kongens Enghave",NA,3,0,140,55.671736,12.558271,"E"
"7671","Vesterbro-Kongens Enghave",5,4,2,184,55.673325,12.560178,"E"
"7672","Vesterbro-Kongens Enghave",5,2,1,109,55.672031,12.560065,"E"
"7673","Vesterbro-Kongens Enghave",4.5,4,2,156,55.672246,12.559307,"E"
"7674","Vesterbro-Kongens Enghave",4.5,4,2,133,55.674188,12.558793,"E"
"7675","Vesterbro-Kongens Enghave",NA,4,2,140,55.673218,12.558088,"E"
"7676","Vesterbro-Kongens Enghave",4.5,8,3,233,55.672238,12.557121,"E"
"7677","Vesterbro-Kongens Enghave",5,8,4,156,55.672056,12.560881,"E"
"7678","Vesterbro-Kongens Enghave",5,2,1,132,55.673467,12.558638,"E"
"7679","Vesterbro-Kongens Enghave",NA,6,3,206,55.672798,12.563237,"E"
"7680","Vesterbro-Kongens Enghave",NA,8,3,156,55.671779,12.562587,"E"
"7681","Indre By",5,2,NA,NA,55.674662,12.560138,"P"
"7682","Vesterbro-Kongens Enghave",5,2,1,101,55.67193,12.558724,"E"
"7683","Vesterbro-Kongens Enghave",NA,4,2,186,55.671573,12.56362,"E"
"7684","Vesterbro-Kongens Enghave",4.5,2,1,108,55.673574,12.561012,"E"
"7685","Vesterbro-Kongens Enghave",5,5,3,217,55.672788,12.559577,"E"
"7686","Vesterbro-Kongens Enghave",5,2,1,233,55.67145,12.560468,"E"
"7687","Vesterbro-Kongens Enghave",4.5,5,2,156,55.672608,12.562946,"E"
"7688","Vesterbro-Kongens Enghave",4.5,3,1,110,55.672107,12.563076,"E"
"7689","Indre By",NA,5,2,272,55.678621,12.566872,"E"
"7690","Vesterbro-Kongens Enghave",5,2,1,128,55.673091,12.556866,"E"
"7691","Indre By",4.5,2,1,155,55.67656,12.556109,"E"
"7692","Vesterbro-Kongens Enghave",NA,5,2,152,55.673163,12.560167,"E"
"7693","Vesterbro-Kongens Enghave",5,4,2,233,55.673048,12.561494,"E"
"7694","Vesterbro-Kongens Enghave",5,4,2,151,55.673054,12.560047,"E"
"7695","Vesterbro-Kongens Enghave",NA,2,1,81,55.67298,12.557227,"E"
"7696","Vesterbro-Kongens Enghave",NA,2,1,101,55.673652,12.552124,"E"
"7697","Nørrebro",5,7,3,156,55.682793,12.556132,"E"
"7698","Vesterbro-Kongens Enghave",4.5,3,2,130,55.673868,12.560589,"E"
"7699","Vesterbro-Kongens Enghave",NA,2,1,125,55.673763,12.556538,"E"
"7700","Indre By",5,5,3,241,55.674989,12.560445,"E"
"7701","Indre By",NA,5,2,202,55.67734,12.560778,"E"
"7702","Indre By",4.5,4,1,124,55.67635,12.557185,"E"
"7703","Nørrebro",4.5,2,1,148,55.682722,12.555616,"E"
"7704","Vesterbro-Kongens Enghave",4.5,4,2,92,55.674129,12.558359,"E"
"7705","Indre By",NA,5,3,171,55.675735,12.560223,"E"
"7706","Vesterbro-Kongens Enghave",4.5,4,3,156,55.673852,12.557821,"E"
"7707","Nørrebro",5,4,1,147,55.683864,12.556647,"E"
"7708","Indre By",5,3,1,156,55.68101,12.562804,"E"
"7709","Indre By",NA,5,2,171,55.681129,12.562414,"E"
"7710","Vesterbro-Kongens Enghave",5,4,2,102,55.673607,12.56061,"E"
"7711","Vesterbro-Kongens Enghave",5,3,1,186,55.674279,12.560141,"E"
"7712","Indre By",NA,2,1,93,55.676168,12.56335,"E"
"7713","Indre By",NA,4,3,148,55.679637,12.57038,"E"
"7714","Indre By",NA,2,1,132,55.677441,12.562831,"E"
"7715","Indre By",4.5,4,2,158,55.677497,12.567348,"E"
"7716","Indre By",5,3,1,116,55.68019,12.564699,"E"
"7717","Indre By",4.5,4,2,156,55.680992,12.567375,"E"
"7718","Indre By",5,4,1,178,55.680143,12.567486,"E"
"7719","Indre By",4.5,2,1,109,55.679877,12.559852,"E"
"7720","Indre By",4.5,2,1,140,55.681716,12.56331,"E"
"7721","Indre By",5,4,3,130,55.679056,12.56053,"E"
"7722","Indre By",5,2,2,130,55.681444,12.56187,"E"
"7723","Indre By",NA,4,1,147,55.681274,12.564267,"E"
"7724","Indre By",4,3,1,155,55.680565,12.560816,"E"
"7725","Indre By",NA,3,1,125,55.680885,12.564597,"E"
"7726","Indre By",5,5,1,311,55.68121,12.562824,"E"
"7727","Indre By",5,4,2,132,55.679086,12.562928,"E"
"7728","Indre By",5,5,3,202,55.678288,12.567224,"E"
"7729","Indre By",NA,4,2,186,55.678414,12.566519,"E"
"7730","Indre By",NA,4,2,248,55.68145,12.561405,"E"
"7731","Indre By",NA,6,2,466,55.679178,12.563259,"E"
"7732","Indre By",NA,3,2,233,55.679041,12.56127,"E"
"7733","Indre By",5,3,1,139,55.681426,12.561769,"E"
"7734","Indre By",NA,2,1,185,55.680668,12.563895,"E"
"7735","Indre By",5,12,5,932,55.679996,12.564202,"E"
"7736","Indre By",NA,6,4,233,55.679889,12.562597,"E"
"7737","Indre By",4.5,5,2,310,55.680205,12.562469,"E"
"7738","Indre By",4.5,4,2,279,55.679962,12.562018,"E"
"7739","Indre By",5,8,4,496,55.679447,12.56341,"E"
"7740","Indre By",5,3,3,234,55.680002,12.561365,"E"
"7741","Indre By",NA,4,1,310,55.67526,12.570069,"E"
"7742","Indre By",4.5,4,2,248,55.671444,12.574607,"E"
"7743","Indre By",5,4,2,144,55.671535,12.576077,"E"
"7744","Indre By",4.5,6,3,108,55.675875,12.567635,"E"
"7745","Indre By",4.5,2,1,108,55.675984,12.575163,"E"
"7746","Indre By",NA,2,1,94,55.676028,12.573087,"E"
"7747","Indre By",5,4,2,341,55.675995,12.570344,"E"
"7748","Indre By",NA,6,3,233,55.67289,12.573542,"E"
"7749","Indre By",5,4,1,171,55.672424,12.575204,"E"
"7750","Indre By",5,3,2,218,55.672587,12.569649,"E"
"7751","Indre By",4.5,4,1,233,55.672025,12.573704,"E"
"7752","Indre By",4.5,10,5,544,55.672594,12.575977,"E"
"7753","Indre By",5,2,0,233,55.677266,12.574401,"E"
"7754","Indre By",5,3,1,151,55.672096,12.577272,"E"
"7755","Indre By",5,3,1,91,55.672286,12.577109,"E"
"7756","Indre By",4.5,5,1,140,55.678059,12.570506,"E"
"7757","Indre By",5,5,2,201,55.678941,12.575209,"E"
"7758","Indre By",5,2,1,92,55.678735,12.575785,"E"
"7759","Indre By",4.5,2,1,147,55.678641,12.575615,"E"
"7760","Indre By",5,2,1,156,55.681417,12.57572,"E"
"7761","Indre By",NA,2,1,156,55.680622,12.57619,"E"
"7762","Indre By",4.5,3,2,466,55.678679,12.575467,"E"
"7763","Indre By",NA,5,NA,NA,55.680545,12.575655,"P"
"7764","Indre By",4.5,3,NA,NA,55.678748,12.574964,"P"
"7765","Indre By",5,4,2,233,55.68081,12.568446,"E"
"7766","Indre By",NA,3,1,147,55.681395,12.569624,"E"
"7767","Indre By",NA,4,1,202,55.678447,12.570145,"E"
"7768","Indre By",NA,3,2,113,55.678517,12.573707,"E"
"7769","Indre By",5,4,2,186,55.678722,12.574122,"E"
"7770","Indre By",5,2,1,233,55.679426,12.574839,"E"
"7771","Indre By",4.5,4,1,156,55.679292,12.569135,"E"
"7772","Indre By",NA,3,1,171,55.678933,12.569535,"E"
"7773","Indre By",4.5,5,2,215,55.681547,12.572796,"E"
"7774","Indre By",NA,3,1,155,55.680069,12.574748,"E"
"7775","Indre By",4.5,2,1,127,55.678479,12.571625,"E"
"7776","Indre By",4.5,9,3,278,55.678731,12.571211,"E"
"7777","Indre By",4.5,2,1,185,55.681243,12.572504,"E"
"7778","Vesterbro-Kongens Enghave",5,6,2,156,55.672722,12.549398,"E"
"7779","Vesterbro-Kongens Enghave",NA,2,1,101,55.66604,12.556791,"E"
"7780","Vesterbro-Kongens Enghave",5,5,3,125,55.671016,12.557575,"E"
"7781","Vesterbro-Kongens Enghave",4.5,2,1,109,55.67039,12.558359,"E"
"7782","Vesterbro-Kongens Enghave",NA,3,3,101,55.670352,12.558448,"E"
"7783","Indre By",5,12,5,481,55.677562,12.567291,"E"
"7784","Vesterbro-Kongens Enghave",5,2,1,107,55.670296,12.5586,"E"
"7785","Vesterbro-Kongens Enghave",5,2,1,77,55.670993,12.55793,"E"
"7786","Vesterbro-Kongens Enghave",5,5,1,133,55.671477,12.557815,"E"
"7787","Vesterbro-Kongens Enghave",5,4,2,127,55.671386,12.558235,"E"
"7788","Vesterbro-Kongens Enghave",4.5,2,1,101,55.671372,12.558251,"E"
"7789","Vesterbro-Kongens Enghave",4.5,3,3,113,55.670438,12.560109,"E"
"7790","Vesterbro-Kongens Enghave",NA,4,1,178,55.666648,12.556731,"E"
"7791","Vesterbro-Kongens Enghave",5,6,2,147,55.673999,12.557906,"E"
"7792","Indre By",NA,1,1,125,55.675151,12.567382,"E"
"7793","Vesterbro-Kongens Enghave",NA,4,1,140,55.670703,12.557476,"E"
"7794","Vesterbro-Kongens Enghave",5,4,2,234,55.670385,12.557305,"E"
"7795","Vesterbro-Kongens Enghave",NA,2,1,280,55.666419,12.558177,"E"
"7796","Vesterbro-Kongens Enghave",5,2,1,103,55.666692,12.557747,"E"
"7797","Vesterbro-Kongens Enghave",5,4,1,113,55.666636,12.557075,"E"
"7798","Vesterbro-Kongens Enghave",NA,5,1,116,55.67091,12.55973,"E"
"7799","Indre By",4.5,3,1,140,55.678697,12.559134,"E"
"7800","Vesterbro-Kongens Enghave",4.5,3,1,94,55.670624,12.558633,"E"
"7801","Vesterbro-Kongens Enghave",NA,3,2,109,55.668765,12.558841,"E"
"7802","Vesterbro-Kongens Enghave",NA,4,1,116,55.670313,12.558683,"E"
"7803","Vesterbro-Kongens Enghave",5,6,2,147,55.672678,12.559088,"E"
"7804","Vesterbro-Kongens Enghave",5,4,2,156,55.66656,12.55941,"E"
"7805","Indre By",5,4,1,203,55.680617,12.568041,"E"
"7806","Indre By",4.5,2,1,156,55.679921,12.567065,"E"
"7807","Vesterbro-Kongens Enghave",4,6,2,467,55.669994,12.560256,"E"
"7808","Vesterbro-Kongens Enghave",NA,3,2,140,55.670759,12.559181,"E"
"7809","Vesterbro-Kongens Enghave",NA,4,1,128,55.667005,12.556827,"E"
"7810","Indre By",4.5,2,1,140,55.676714,12.567236,"E"
"7811","Vesterbro-Kongens Enghave",5,4,2,132,55.671901,12.561396,"E"
"7812","Vesterbro-Kongens Enghave",5,5,3,287,55.671682,12.564422,"E"
"7813","Vesterbro-Kongens Enghave",5,2,1,133,55.666895,12.557616,"E"
"7814","Vesterbro-Kongens Enghave",5,4,2,149,55.673618,12.556508,"E"
"7815","Vesterbro-Kongens Enghave",NA,5,2,174,55.66775,12.55667,"E"
"7816","Vesterbro-Kongens Enghave",4.5,4,2,115,55.668916,12.556744,"E"
"7817","Vesterbro-Kongens Enghave",NA,3,1,132,55.672249,12.556532,"E"
"7818","Vesterbro-Kongens Enghave",NA,5,2,303,55.671442,12.556574,"E"
"7819","Vesterbro-Kongens Enghave",4.5,2,1,108,55.668729,12.556577,"E"
"7820","Vesterbro-Kongens Enghave",NA,4,2,233,55.669922,12.556919,"E"
"7821","Vesterbro-Kongens Enghave",NA,5,2,202,55.670457,12.556731,"E"
"7822","Vesterbro-Kongens Enghave",5,4,1,147,55.670283,12.556845,"E"
"7823","Vesterbro-Kongens Enghave",NA,3,2,66,55.669201,12.556753,"E"
"7824","Vesterbro-Kongens Enghave",NA,2,0,115,55.671005,12.556932,"E"
"7825","Vesterbro-Kongens Enghave",4.5,4,2,125,55.67238,12.557316,"E"
"7826","Vesterbro-Kongens Enghave",NA,2,1,109,55.67067,12.559259,"E"
"7827","Vesterbro-Kongens Enghave",NA,4,2,156,55.668644,12.556643,"E"
"7828","Vesterbro-Kongens Enghave",5,4,2,77,55.669547,12.556642,"E"
"7829","Vesterbro-Kongens Enghave",5,2,1,132,55.670931,12.556646,"E"
"7830","Vesterbro-Kongens Enghave",4.5,2,1,170,55.668969,12.556636,"E"
"7831","Vesterbro-Kongens Enghave",4.5,2,1,70,55.67201,12.557597,"E"
"7832","Vesterbro-Kongens Enghave",4.5,5,2,167,55.673069,12.558324,"E"
"7833","Vesterbro-Kongens Enghave",5,3,1,234,55.672967,12.55795,"E"
"7834","Vesterbro-Kongens Enghave",5,5,2,287,55.667564,12.557252,"E"
"7835","Vesterbro-Kongens Enghave",5,3,1,298,55.667962,12.557415,"E"
"7836","Vesterbro-Kongens Enghave",5,2,1,170,55.667155,12.558504,"E"
"7837","Vesterbro-Kongens Enghave",NA,4,2,93,55.670893,12.557531,"E"
"7838","Vesterbro-Kongens Enghave",3,3,2,116,55.669282,12.55742,"E"
"7839","Vesterbro-Kongens Enghave",5,3,1,194,55.671398,12.557411,"E"
"7840","Vesterbro-Kongens Enghave",5,2,1,101,55.669426,12.557948,"E"
"7841","Vesterbro-Kongens Enghave",5,4,1,210,55.667407,12.556987,"E"
"7842","Vesterbro-Kongens Enghave",NA,4,1,148,55.667351,12.557321,"E"
"7843","Vesterbro-Kongens Enghave",5,5,2,150,55.672291,12.557634,"E"
"7844","Vesterbro-Kongens Enghave",4,3,1,116,55.667119,12.557321,"E"
"7845","Indre By",5,4,1,226,55.676533,12.558018,"E"
"7846","Vesterbro-Kongens Enghave",NA,7,3,467,55.672177,12.557399,"E"
"7847","Vesterbro-Kongens Enghave",NA,4,1,147,55.667876,12.557052,"E"
"7848","Vesterbro-Kongens Enghave",5,2,1,102,55.667197,12.557003,"E"
"7849","Vesterbro-Kongens Enghave",5,5,2,163,55.672255,12.55759,"E"
"7850","Vesterbro-Kongens Enghave",5,2,1,156,55.669204,12.557768,"E"
"7851","Vesterbro-Kongens Enghave",NA,5,2,171,55.66985,12.557009,"E"
"7852","Vesterbro-Kongens Enghave",4.5,3,1,114,55.670327,12.557894,"E"
"7853","Vesterbro-Kongens Enghave",4.5,5,NA,NA,55.670313,12.557854,"P"
"7854","Vesterbro-Kongens Enghave",4.5,2,1,156,55.669915,12.557686,"E"
"7855","Vesterbro-Kongens Enghave",5,4,2,136,55.671081,12.557444,"E"
"7856","Vesterbro-Kongens Enghave",5,3,2,148,55.670416,12.557537,"E"
"7857","Vesterbro-Kongens Enghave",5,4,2,140,55.668886,12.557848,"E"
"7858","Vesterbro-Kongens Enghave",NA,2,1,140,55.669025,12.557285,"E"
"7859","Vesterbro-Kongens Enghave",4.5,2,1,125,55.668793,12.55766,"E"
"7860","Vesterbro-Kongens Enghave",5,7,3,201,55.67027,12.55785,"E"
"7861","Vesterbro-Kongens Enghave",4.5,4,2,116,55.673256,12.557093,"E"
"7862","Vesterbro-Kongens Enghave",NA,6,3,264,55.672296,12.55804,"E"
"7863","Vesterbro-Kongens Enghave",5,6,4,249,55.671268,12.557573,"E"
"7864","Vesterbro-Kongens Enghave",5,4,1,147,55.669556,12.557051,"E"
"7865","Vesterbro-Kongens Enghave",NA,2,1,107,55.670227,12.55748,"E"
"7866","Vesterbro-Kongens Enghave",5,2,1,148,55.668429,12.5574,"E"
"7867","Vesterbro-Kongens Enghave",5,4,1,116,55.671593,12.557572,"E"
"7868","Vesterbro-Kongens Enghave",4.5,4,2,107,55.66901,12.556971,"E"
"7869","Vesterbro-Kongens Enghave",5,3,1,147,55.673287,12.557286,"E"
"7870","Vesterbro-Kongens Enghave",4.5,5,3,140,55.670828,12.557618,"E"
"7871","Vesterbro-Kongens Enghave",5,2,1,101,55.667794,12.557211,"E"
"7872","Vesterbro-Kongens Enghave",5,6,2,185,55.672708,12.557496,"E"
"7873","Vesterbro-Kongens Enghave",5,4,1,156,55.669996,12.558067,"E"
"7874","Vesterbro-Kongens Enghave",5,2,1,139,55.670647,12.557632,"E"
"7875","Vesterbro-Kongens Enghave",4.5,4,2,108,55.670969,12.556957,"E"
"7876","Vesterbro-Kongens Enghave",4.5,2,1,93,55.670718,12.557006,"E"
"7877","Vesterbro-Kongens Enghave",5,5,3,155,55.67051,12.558029,"E"
"7878","Vesterbro-Kongens Enghave",4.5,2,1,116,55.670056,12.557268,"E"
"7879","Indre By",4.5,4,1,171,55.678399,12.568767,"E"
"7880","Vesterbro-Kongens Enghave",NA,4,NA,NA,55.6722,12.559226,"P"
"7881","Vesterbro-Kongens Enghave",5,4,1,125,55.672157,12.559734,"E"
"7882","Indre By",5,4,2,249,55.678761,12.566908,"E"
"7883","Indre By",5,3,1,147,55.678069,12.569966,"E"
"7884","Indre By",5,4,2,153,55.67602,12.564733,"E"
"7885","Indre By",NA,4,1,109,55.678133,12.56877,"E"
"7886","Vesterbro-Kongens Enghave",NA,2,1,125,55.670684,12.563583,"E"
"7887","Indre By",4.5,2,1,202,55.677311,12.571914,"E"
"7888","Indre By",4.5,6,3,342,55.67819,12.569485,"E"
"7889","Vesterbro-Kongens Enghave",NA,2,1,171,55.670753,12.560517,"E"
"7890","Vesterbro-Kongens Enghave",5,2,2,132,55.66992,12.563345,"E"
"7891","Vesterbro-Kongens Enghave",5,4,2,186,55.669867,12.563222,"E"
"7892","Vesterbro-Kongens Enghave",4.5,4,2,271,55.670363,12.560078,"E"
"7893","Vesterbro-Kongens Enghave",4.5,4,2,93,55.67084,12.559259,"E"
"7894","Vesterbro-Kongens Enghave",NA,2,1,124,55.670212,12.560757,"E"
"7895","Vesterbro-Kongens Enghave",4,3,1,125,55.670444,12.560355,"E"
"7896","Vesterbro-Kongens Enghave",4.5,2,1,77,55.670814,12.559646,"E"
"7897","Indre By",4.5,5,2,186,55.675685,12.558221,"E"
"7898","Vesterbro-Kongens Enghave",5,6,3,218,55.672574,12.558227,"E"
"7899","Vesterbro-Kongens Enghave",NA,4,1,80,55.669703,12.565771,"E"
"7900","Vesterbro-Kongens Enghave",5,2,1,93,55.673973,12.558512,"E"
"7901","Indre By",5,5,1,163,55.671257,12.570278,"E"
"7902","Vesterbro-Kongens Enghave",5,4,3,178,55.67026,12.563922,"E"
"7903","Vesterbro-Kongens Enghave",5,2,2,109,55.670802,12.563659,"E"
"7904","Vesterbro-Kongens Enghave",5,2,1,101,55.672221,12.560415,"E"
"7905","Vesterbro-Kongens Enghave",5,4,2,107,55.671144,12.562548,"E"
"7906","Vesterbro-Kongens Enghave",4.5,4,2,349,55.671259,12.562301,"E"
"7907","Vesterbro-Kongens Enghave",4.5,5,2,156,55.671254,12.563024,"E"
"7908","Vesterbro-Kongens Enghave",NA,5,3,233,55.671157,12.56384,"E"
"7909","Vesterbro-Kongens Enghave",NA,3,1,116,55.670693,12.561515,"E"
"7910","Vesterbro-Kongens Enghave",4.5,4,2,117,55.670149,12.560302,"E"
"7911","Vesterbro-Kongens Enghave",5,8,4,714,55.671073,12.558282,"E"
"7912","Vesterbro-Kongens Enghave",NA,4,2,105,55.668674,12.558308,"E"
"7913","Vesterbro-Kongens Enghave",5,4,1,151,55.670225,12.561211,"E"
"7914","Vesterbro-Kongens Enghave",NA,2,2,63,55.668682,12.558338,"E"
"7915","Vesterbro-Kongens Enghave",NA,5,1,125,55.670039,12.561999,"E"
"7916","Vesterbro-Kongens Enghave",5,5,2,199,55.670443,12.558717,"E"
"7917","Vesterbro-Kongens Enghave",NA,4,1,116,55.669792,12.559018,"E"
"7918","Vesterbro-Kongens Enghave",4.5,4,1,77,55.670789,12.559997,"E"
"7919","Vesterbro-Kongens Enghave",4.5,2,1,124,55.669999,12.559059,"E"
"7920","Vesterbro-Kongens Enghave",NA,2,1,82,55.669172,12.558182,"E"
"7921","Vesterbro-Kongens Enghave",4.5,2,1,92,55.670508,12.558278,"E"
"7922","Vesterbro-Kongens Enghave",4.5,4,1,109,55.670758,12.560406,"E"
"7923","Vesterbro-Kongens Enghave",4.5,6,3,143,55.669662,12.564412,"E"
"7924","Vesterbro-Kongens Enghave",5,2,2,129,55.670977,12.559834,"E"
"7925","Vesterbro-Kongens Enghave",NA,4,2,155,55.668763,12.558482,"E"
"7926","Vesterbro-Kongens Enghave",NA,4,2,310,55.673133,12.558635,"E"
"7927","Vesterbro-Kongens Enghave",5,4,1,134,55.671001,12.559419,"E"
"7928","Vesterbro-Kongens Enghave",5,2,1,77,55.670832,12.561574,"E"
"7929","Vesterbro-Kongens Enghave",4.5,4,2,171,55.670936,12.560158,"E"
"7930","Vesterbro-Kongens Enghave",NA,5,2,147,55.668542,12.560574,"E"
"7931","Vesterbro-Kongens Enghave",5,2,1,85,55.670921,12.558552,"E"
"7932","Indre By",NA,4,2,202,55.680859,12.573249,"E"
"7933","Indre By",4.5,3,1,217,55.680248,12.573695,"E"
"7934","Indre By",NA,4,2,186,55.679765,12.575493,"E"
"7935","Indre By",5,5,3,357,55.678414,12.568073,"E"
"7936","Indre By",4.5,5,2,280,55.680863,12.570072,"E"
"7937","Indre By",5,9,4,513,55.680037,12.567966,"E"
"7938","Indre By",4.5,4,2,173,55.678554,12.575679,"E"
"7939","Indre By",NA,5,2,202,55.68168,12.574626,"E"
"7940","Indre By",5,4,2,186,55.679477,12.567867,"E"
"7941","Indre By",5,4,NA,NA,55.680801,12.569488,"P"
"7942","Indre By",5,2,1,140,55.678638,12.569056,"E"
"7943","Indre By",4.5,2,1,132,55.679474,12.574366,"E"
"7944","Indre By",4.5,3,2,233,55.679127,12.575281,"E"
"7945","Indre By",4.5,4,1,147,55.682791,12.563309,"E"
"7946","Indre By",4,3,1,125,55.682928,12.564392,"E"
"7947","Nørrebro",5,4,2,140,55.685047,12.557377,"E"
"7948","Indre By",5,4,2,150,55.680931,12.559444,"E"
"7949","Nørrebro",5,2,1,69,55.682673,12.556829,"E"
"7950","Nørrebro",5,5,2,163,55.684413,12.559121,"E"
"7951","Indre By",5,2,1,311,55.681734,12.561423,"E"
"7952","Nørrebro",NA,5,2,225,55.685172,12.56004,"E"
"7953","Nørrebro",4,2,1,75,55.684643,12.558763,"E"
"7954","Indre By",4.5,2,2,116,55.682326,12.567435,"E"
"7955","Indre By",4.5,4,2,218,55.684379,12.567457,"E"
"7956","Indre By",4.5,2,2,77,55.685057,12.566681,"E"
"7957","Nørrebro",4.5,4,2,234,55.684662,12.559469,"E"
"7958","Indre By",5,4,1,101,55.681828,12.566099,"E"
"7959","Nørrebro",NA,5,1,116,55.685067,12.560284,"E"
"7960","Indre By",5,4,2,190,55.682216,12.566337,"E"
"7961","Indre By",4,4,2,109,55.68389,12.566895,"E"
"7962","Indre By",NA,2,1,101,55.683145,12.566918,"E"
"7963","Indre By",5,2,1,155,55.683533,12.566931,"E"
"7964","Indre By",5,2,1,116,55.683803,12.566728,"E"
"7965","Indre By",4.5,4,1,171,55.683328,12.566539,"E"
"7966","Indre By",5,2,1,108,55.682572,12.5657,"E"
"7967","Indre By",5,4,1,121,55.681818,12.562949,"E"
"7968","Indre By",NA,3,1,125,55.685103,12.563611,"E"
"7969","Indre By",NA,3,2,116,55.684493,12.565256,"E"
"7970","Indre By",5,2,1,151,55.681908,12.563249,"E"
"7971","Indre By",5,5,2,155,55.682009,12.56214,"E"
"7972","Indre By",4.5,2,1,179,55.683973,12.565656,"E"
"7973","Indre By",4,6,4,156,55.682049,12.563931,"E"
"7974","Indre By",5,2,2,108,55.682141,12.564026,"E"
"7975","Indre By",5,2,1,248,55.68223,12.562431,"E"
"7976","Indre By",5,3,2,132,55.685147,12.571667,"E"
"7977","Indre By",NA,4,2,411,55.685218,12.568432,"E"
"7978","Indre By",5,2,1,272,55.683362,12.567524,"E"
"7979","Indre By",5,4,2,216,55.68283,12.576023,"E"
"7980","Indre By",NA,5,3,195,55.6844,12.575831,"E"
"7981","Indre By",5,2,1,310,55.681915,12.568651,"E"
"7982","Indre By",5,4,3,195,55.683251,12.567702,"E"
"7983","Indre By",5,2,1,155,55.682791,12.575813,"E"
"7984","Indre By",4,5,3,279,55.682308,12.575266,"E"
"7985","Indre By",4.5,2,1,228,55.682866,12.568159,"E"
"7986","Indre By",4.5,2,2,114,55.681898,12.574186,"E"
"7987","Indre By",5,4,2,265,55.682405,12.574916,"E"
"7988","Indre By",5,4,2,171,55.682819,12.568533,"E"
"7989","Indre By",5,3,1,124,55.683794,12.568475,"E"
"7990","Indre By",4.5,4,2,147,55.684048,12.568584,"E"
"7991","Indre By",5,4,2,155,55.68383,12.57524,"E"
"7992","Indre By",NA,16,7,156,55.682146,12.574321,"E"
"7993","Indre By",5,5,2,138,55.683985,12.569252,"E"
"7994","Indre By",NA,5,3,186,55.685019,12.572112,"E"
"7995","Indre By",5,4,2,144,55.683108,12.569296,"E"
"7996","Indre By",5,5,3,265,55.682207,12.570574,"E"
"7997","Indre By",5,2,1,140,55.682263,12.57276,"E"
"7998","Indre By",5,5,3,699,55.683297,12.570137,"E"
"7999","Indre By",4.5,3,1,156,55.684424,12.572234,"E"
"8000","Indre By",5,7,4,435,55.683235,12.573326,"E"
"8001","Indre By",NA,5,3,186,55.682856,12.572724,"E"
"8002","Indre By",NA,4,3,296,55.683886,12.573042,"E"
"8003","Indre By",5,6,3,233,55.683053,12.571236,"E"
"8004","Indre By",4.5,4,1,156,55.683067,12.572109,"E"
"8005","Indre By",5,4,1,157,55.683801,12.571849,"E"
"8006","Indre By",5,3,2,115,55.683861,12.569597,"E"
"8007","Indre By",4.5,2,1,133,55.68403,12.569432,"E"
"8008","Indre By",5,4,2,179,55.683787,12.567824,"E"
"8009","Indre By",4.5,6,3,140,55.682251,12.567679,"E"
"8010","Indre By",5,4,2,311,55.683864,12.574904,"E"
"8011","Indre By",5,5,2,233,55.684558,12.569702,"E"
"8012","Indre By",NA,4,1,138,55.683401,12.571821,"E"
"8013","Indre By",NA,4,3,134,55.680759,12.561307,"E"
"8014","Indre By",NA,4,3,156,55.679368,12.567759,"E"
"8015","Indre By",NA,4,1,217,55.682146,12.564785,"E"
"8016","Indre By",NA,2,1,201,55.683886,12.567111,"E"
"8017","Indre By",NA,6,2,195,55.680435,12.561847,"E"
"8018","Indre By",NA,4,2,156,55.680432,12.562991,"E"
"8019","Indre By",NA,3,1,156,55.68004,12.562364,"E"
"8020","Indre By",NA,2,0,85,55.679398,12.567002,"E"
"8021","Indre By",4.5,6,2,311,55.678508,12.567843,"E"
"8022","Indre By",5,6,2,199,55.678621,12.567196,"E"
"8023","Indre By",NA,4,2,225,55.680736,12.562117,"E"
"8024","Indre By",4.5,2,NA,NA,55.682117,12.561292,"P"
"8025","Indre By",NA,2,1,95,55.680396,12.561786,"E"
"8026","Indre By",4,4,2,77,55.680822,12.569436,"E"
"8027","Indre By",5,5,2,156,55.681459,12.562214,"E"
"8028","Indre By",4.5,2,1,93,55.681501,12.561986,"E"
"8029","Indre By",4.5,2,1,132,55.67846,12.56743,"E"
"8030","Indre By",4.5,2,1,94,55.681047,12.561763,"E"
"8031","Indre By",4.5,8,3,404,55.679198,12.563294,"E"
"8032","Indre By",NA,6,3,140,55.6805,12.563614,"E"
"8033","Indre By",NA,2,1,94,55.681962,12.563064,"E"
"8034","Indre By",NA,4,2,140,55.679067,12.567572,"E"
"8035","Indre By",3,2,1,93,55.681294,12.563568,"E"
"8036","Indre By",NA,4,2,180,55.679661,12.569038,"E"
"8037","Indre By",NA,6,3,156,55.680931,12.561377,"E"
"8038","Indre By",NA,2,2,94,55.681474,12.561623,"E"
"8039","Indre By",4.5,2,1,85,55.681267,12.562225,"E"
"8040","Indre By",4.5,2,1,124,55.681043,12.562939,"E"
"8041","Indre By",4.5,5,2,155,55.679293,12.567896,"E"
"8042","Indre By",4.5,2,1,93,55.680697,12.562317,"E"
"8043","Indre By",NA,4,2,186,55.680177,12.568844,"E"
"8044","Indre By",5,4,2,699,55.681642,12.563884,"E"
"8045","Indre By",NA,4,2,152,55.680958,12.563124,"E"
"8046","Indre By",5,2,1,373,55.679217,12.565188,"E"
"8047","Indre By",4.5,4,2,140,55.681949,12.565378,"E"
"8048","Indre By",5,4,2,165,55.680538,12.563401,"E"
