"","neighborhood","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude","room_type"
"10115","Bispebjerg",0,4,1,83,55.702035,12.528501,"E"
"10116","Bispebjerg",5,5,3,102,55.704746,12.533303,"E"
"10117","Bispebjerg",0,4,1,91,55.702552,12.532458,"E"
"10118","Bispebjerg",5,8,3,90,55.703849,12.53467,"E"
"10119","Bispebjerg",5,2,1,98,55.70151,12.533677,"E"
"10120","Bispebjerg",0,3,1,83,55.701595,12.526435,"E"
"10121","Brønshøj-Husum",0,4,2,98,55.705026,12.511219,"E"
"10122","Bispebjerg",5,3,1,91,55.701425,12.527788,"E"
"10123","Bispebjerg",5,4,2,90,55.702766,12.52955,"E"
"10124","Brønshøj-Husum",0,4,2,90,55.712652,12.50654,"E"
"10125","Nørrebro",5,2,1,95,55.701558,12.543198,"E"
"10126","Bispebjerg",4.5,3,1,98,55.703638,12.531452,"E"
"10127","Bispebjerg",4.5,4,2,83,55.703044,12.52995,"E"
"10128","Bispebjerg",0,2,1,91,55.706272,12.52206,"E"
"10129","Bispebjerg",4.5,5,2,98,55.71014,12.516836,"E"
"10130","Nørrebro",5,2,1,91,55.685122,12.555948,"E"
"10131","Nørrebro",4.5,2,1,87,55.685791,12.554382,"E"
"10132","Nørrebro",0,2,1,91,55.685101,12.557183,"E"
"10133","Nørrebro",0,4,1,91,55.690422,12.554786,"E"
"10134","Nørrebro",4.5,4,1,98,55.684372,12.556562,"E"
"10135","Nørrebro",5,2,1,90,55.688386,12.553667,"E"
"10136","Nørrebro",0,3,1,98,55.69227,12.554994,"E"
"10137","Nørrebro",5,2,0,98,55.682284,12.55532,"E"
"10138","Nørrebro",4.5,3,1,87,55.691627,12.558353,"E"
"10139","Nørrebro",4.5,4,1,98,55.693525,12.553206,"E"
"10140","Nørrebro",5,3,2,91,55.692688,12.558931,"E"
"10141","Nørrebro",4.5,4,2,98,55.687454,12.555225,"E"
"10142","Nørrebro",4.5,4,2,83,55.688318,12.552923,"E"
"10143","Indre By",5,2,1,98,55.683978,12.563625,"E"
"10144","Nørrebro",5,2,1,91,55.692172,12.556608,"E"
"10145","Nørrebro",4.5,2,1,91,55.690173,12.558641,"E"
"10146","Nørrebro",5,2,1,91,55.693714,12.554151,"E"
"10147","Nørrebro",5,4,1,83,55.696519,12.554074,"E"
"10148","Indre By",5,2,1,92,55.681047,12.561763,"E"
"10149","Nørrebro",0,2,1,91,55.691453,12.553639,"E"
"10150","Nørrebro",0,2,1,91,55.693022,12.554966,"E"
"10151","Nørrebro",0,4,1,93,55.692981,12.555136,"E"
"10152","Nørrebro",4.5,3,1,83,55.695813,12.55846,"E"
"10153","Nørrebro",4.5,4,1,91,55.68783,12.556503,"E"
"10154","Nørrebro",4.5,3,1,83,55.688515,12.561,"E"
"10155","Nørrebro",0,2,1,94,55.692155,12.56273,"E"
"10156","Nørrebro",5,2,0,83,55.686694,12.555646,"E"
"10157","Nørrebro",0,4,1,91,55.693553,12.553871,"E"
"10158","Nørrebro",5,2,1,91,55.691819,12.55463,"E"
"10159","Nørrebro",0,2,1,99,55.691866,12.55914,"E"
"10160","Nørrebro",5,5,1,98,55.688603,12.553958,"E"
"10161","Nørrebro",0,4,2,92,55.685581,12.553751,"E"
"10162","Nørrebro",5,2,1,90,55.691384,12.559416,"E"
"10163","Nørrebro",5,3,1,83,55.691785,12.556097,"E"
"10164","Nørrebro",5,2,1,91,55.690747,12.558795,"E"
"10165","Indre By",5,4,1,87,55.682369,12.564521,"E"
"10166","Indre By",0,2,2,91,55.681474,12.561623,"E"
"10167","Nørrebro",5,2,1,91,55.692271,12.557079,"E"
"10168","Nørrebro",4.5,3,2,92,55.688551,12.558306,"E"
"10169","Nørrebro",5,3,0,94,55.682745,12.556263,"E"
"10170","Nørrebro",4.5,2,1,91,55.691185,12.560233,"E"
"10171","Nørrebro",0,2,1,91,55.687366,12.559204,"E"
"10172","Nørrebro",0,4,2,100,55.687059,12.555667,"E"
"10173","Nørrebro",5,2,1,98,55.686455,12.55402,"E"
"10174","Nørrebro",5,4,2,100,55.686379,12.55731,"E"
"10175","Nørrebro",0,2,1,91,55.68541,12.553719,"E"
"10176","Nørrebro",0,3,2,84,55.688314,12.553315,"E"
"10177","Nørrebro",4.5,2,1,91,55.691316,12.557449,"E"
"10178","Nørrebro",5,4,2,98,55.685488,12.557589,"E"
"10179","Nørrebro",5,2,1,91,55.692736,12.556105,"E"
"10180","Nørrebro",5,4,1,90,55.69403,12.554212,"E"
"10181","Nørrebro",0,2,1,90,55.690617,12.560109,"E"
"10182","Østerbro",0,2,1,83,55.696606,12.573101,"E"
"10183","Nørrebro",5,2,2,98,55.697021,12.556264,"E"
"10184","Nørrebro",4.5,5,2,91,55.693259,12.553938,"E"
"10185","Nørrebro",4.5,2,1,98,55.693125,12.559121,"E"
"10186","Nørrebro",5,4,1,91,55.694777,12.553071,"E"
"10187","Nørrebro",0,2,1,91,55.701556,12.552478,"E"
"10188","Nørrebro",5,4,1,84,55.693158,12.553395,"E"
"10189","Nørrebro",0,4,3,102,55.697516,12.553871,"E"
"10190","Nørrebro",5,4,1,98,55.699156,12.553563,"E"
"10191","Nørrebro",5,4,2,98,55.707874,12.552995,"E"
"10192","Nørrebro",5,4,2,98,55.693989,12.560872,"E"
"10193","Nørrebro",0,2,1,98,55.693491,12.56177,"E"
"10194","Nørrebro",4.5,3,1,91,55.700473,12.554515,"E"
"10195","Nørrebro",0,4,2,83,55.698941,12.552591,"E"
"10196","Nørrebro",0,2,1,91,55.693425,12.554894,"E"
"10197","Østerbro",0,2,1,83,55.711374,12.562573,"E"
"10198","Nørrebro",5,4,1,90,55.697902,12.552617,"E"
"10199","Nørrebro",5,3,1,91,55.696001,12.555337,"E"
"10200","Nørrebro",5,2,0,101,55.693314,12.554335,"E"
"10201","Nørrebro",5,4,2,96,55.695384,12.553549,"E"
"10202","Nørrebro",0,4,2,83,55.692825,12.561472,"E"
"10203","Nørrebro",4.5,3,1,103,55.7016,12.554375,"E"
"10204","Nørrebro",4.5,4,1,91,55.699341,12.552548,"E"
"10205","Nørrebro",4.5,2,1,99,55.69789,12.553215,"E"
"10206","Nørrebro",4.5,5,2,87,55.693352,12.556469,"E"
"10207","Nørrebro",5,2,0,100,55.696554,12.554542,"E"
"10208","Nørrebro",5,6,2,91,55.698187,12.554207,"E"
"10209","Nørrebro",5,4,1,91,55.6996,12.553987,"E"
"10210","Nørrebro",4.5,5,1,91,55.688078,12.542799,"E"
"10211","Nørrebro",4.5,2,1,91,55.69315,12.545514,"E"
"10212","Nørrebro",4.5,3,2,90,55.691804,12.545281,"E"
"10213","Nørrebro",4.5,3,1,103,55.690619,12.544314,"E"
"10214","Nørrebro",5,3,1,98,55.690114,12.541069,"E"
"10215","Nørrebro",5,3,2,98,55.691526,12.53924,"E"
"10216","Nørrebro",4.5,2,1,95,55.691757,12.541604,"E"
"10217","Nørrebro",4.5,4,2,91,55.688687,12.543695,"E"
"10218","Nørrebro",5,3,2,98,55.690886,12.544493,"E"
"10219","Nørrebro",4.5,3,1,98,55.69061,12.541977,"E"
"10220","Nørrebro",5,4,2,91,55.688833,12.541424,"E"
"10221","Nørrebro",0,3,1,83,55.689972,12.539842,"E"
"10222","Nørrebro",5,3,1,98,55.68537,12.549612,"E"
"10223","Nørrebro",4.5,2,1,87,55.694259,12.542627,"E"
"10224","Nørrebro",0,3,1,96,55.686791,12.546261,"E"
"10225","Nørrebro",4.5,2,2,91,55.68897,12.546286,"E"
"10226","Nørrebro",0,5,3,91,55.690843,12.541494,"E"
"10227","Nørrebro",5,2,0,98,55.687646,12.545214,"E"
"10228","Nørrebro",0,4,1,102,55.689875,12.542847,"E"
"10229","Nørrebro",5,3,2,87,55.689082,12.546951,"E"
"10230","Nørrebro",5,2,1,100,55.688192,12.54907,"E"
"10231","Nørrebro",0,3,1,93,55.687126,12.549399,"E"
"10232","Nørrebro",0,5,2,95,55.688421,12.542861,"E"
"10233","Nørrebro",0,5,2,98,55.688161,12.543245,"E"
"10234","Nørrebro",0,4,2,98,55.686031,12.549561,"E"
"10235","Nørrebro",4.5,4,1,98,55.689018,12.542304,"E"
"10236","Nørrebro",0,4,1,101,55.690145,12.54448,"E"
"10237","Nørrebro",5,5,2,91,55.685813,12.548821,"E"
"10238","Nørrebro",4.5,2,1,98,55.688987,12.547309,"E"
"10239","Nørrebro",4.5,2,1,98,55.686089,12.546396,"E"
"10240","Nørrebro",0,2,1,98,55.688988,12.541107,"E"
"10241","Nørrebro",5,3,1,102,55.686546,12.54679,"E"
"10242","Nørrebro",5,3,1,91,55.689323,12.548276,"E"
"10243","Nørrebro",4.5,2,0,91,55.686919,12.548114,"E"
"10244","Nørrebro",5,2,1,83,55.689194,12.545928,"E"
"10245","Nørrebro",0,2,1,98,55.686397,12.552273,"E"
"10246","Nørrebro",4.5,2,0,98,55.686197,12.553342,"E"
"10247","Nørrebro",5,4,2,83,55.686294,12.550903,"E"
"10248","Nørrebro",5,3,1,98,55.686504,12.550933,"E"
"10249","Nørrebro",5,2,1,93,55.698418,12.550852,"E"
"10250","Nørrebro",4.5,3,1,90,55.699429,12.553721,"E"
"10251","Nørrebro",0,2,0,91,55.698311,12.552583,"E"
"10252","Nørrebro",5,3,2,91,55.691215,12.560994,"E"
"10253","Nørrebro",5,2,0,91,55.699536,12.551593,"E"
"10254","Nørrebro",4.5,3,1,101,55.690402,12.560885,"E"
"10255","Nørrebro",4.5,3,1,100,55.692517,12.552004,"E"
"10256","Nørrebro",0,4,2,101,55.692327,12.558184,"E"
"10257","Nørrebro",5,2,1,99,55.685774,12.558098,"E"
"10258","Nørrebro",5,2,1,91,55.690869,12.556671,"E"
"10259","Nørrebro",5,2,1,98,55.69002,12.556547,"E"
"10260","Nørrebro",4.5,2,1,91,55.691685,12.557653,"E"
"10261","Nørrebro",4.5,4,2,91,55.691803,12.562449,"E"
"10262","Nørrebro",5,2,1,93,55.692162,12.540156,"E"
"10263","Nørrebro",4,2,1,94,55.699159,12.543659,"E"
"10264","Nørrebro",4.5,2,1,91,55.69555,12.540263,"E"
"10265","Nørrebro",5,2,1,83,55.697374,12.54726,"E"
"10266","Nørrebro",5,2,1,88,55.693161,12.538779,"E"
"10267","Nørrebro",0,2,1,91,55.69984,12.543141,"E"
"10268","Nørrebro",4.5,3,1,91,55.691537,12.545983,"E"
"10269","Nørrebro",5,4,1,91,55.691726,12.542803,"E"
"10270","Nørrebro",0,5,2,83,55.696098,12.541017,"E"
"10271","Nørrebro",4.5,2,0,91,55.695683,12.537867,"E"
"10272","Bispebjerg",4.5,6,0,91,55.700158,12.536273,"E"
"10273","Nørrebro",5,2,1,98,55.694173,12.547112,"E"
"10274","Nørrebro",4.5,2,2,90,55.692788,12.536653,"E"
"10275","Nørrebro",5,2,1,98,55.691295,12.546627,"E"
"10276","Nørrebro",4.5,2,1,91,55.69196,12.545146,"E"
"10277","Nørrebro",0,2,1,91,55.69394,12.545093,"E"
"10278","Nørrebro",0,3,1,98,55.69356,12.546016,"E"
"10279","Nørrebro",0,3,2,98,55.696281,12.541361,"E"
"10280","Nørrebro",4.5,2,1,83,55.693555,12.540773,"E"
"10281","Nørrebro",4.5,2,0,83,55.691699,12.544499,"E"
"10282","Nørrebro",0,2,1,89,55.69652,12.540562,"E"
"10283","Nørrebro",5,3,1,93,55.692112,12.544281,"E"
"10284","Bispebjerg",5,2,0,91,55.699739,12.536113,"E"
"10285","Nørrebro",5,2,1,84,55.694299,12.546394,"E"
"10286","Nørrebro",5,2,1,91,55.697568,12.542403,"E"
"10287","Nørrebro",0,2,1,102,55.697775,12.539905,"E"
"10288","Nørrebro",5,3,1,98,55.696492,12.541005,"E"
"10289","Nørrebro",5,5,2,91,55.697377,12.544754,"E"
"10290","Nørrebro",4.5,2,1,83,55.695725,12.543173,"E"
"10291","Nørrebro",0,4,1,83,55.696772,12.540426,"E"
"10292","Nørrebro",0,2,0,90,55.700232,12.543616,"E"
"10293","Nørrebro",0,4,2,91,55.696562,12.539627,"E"
"10294","Bispebjerg",0,4,1,91,55.699744,12.532762,"E"
"10295","Bispebjerg",5,4,1,83,55.698791,12.534216,"E"
"10296","Nørrebro",4.5,2,1,91,55.694606,12.543896,"E"
"10297","Nørrebro",5,4,1,98,55.693413,12.542979,"E"
"10298","Nørrebro",5,2,1,90,55.692625,12.540669,"E"
"10299","Nørrebro",0,2,1,98,55.693491,12.541358,"E"
"10300","Bispebjerg",0,2,1,98,55.698104,12.536464,"E"
"10301","Nørrebro",5,2,2,83,55.693307,12.5401,"E"
"10302","Nørrebro",4.5,2,1,100,55.6995,12.538532,"E"
"10303","Nørrebro",5,4,1,83,55.69529,12.538783,"E"
"10304","Nørrebro",4.5,4,2,98,55.701249,12.552981,"E"
"10305","Nørrebro",4.5,2,1,83,55.698622,12.554342,"E"
"10306","Nørrebro",5,2,1,83,55.696379,12.554927,"E"
"10307","Nørrebro",0,2,1,91,55.697965,12.554842,"E"
"10308","Nørrebro",5,3,1,83,55.699143,12.552749,"E"
"10309","Nørrebro",0,4,2,83,55.699206,12.553117,"E"
"10310","Nørrebro",0,4,1,96,55.698771,12.553831,"E"
"10311","Nørrebro",4.5,2,1,88,55.696813,12.55638,"E"
"10312","Nørrebro",0,3,1,91,55.699603,12.553643,"E"
"10313","Nørrebro",5,2,1,102,55.701966,12.558055,"E"
"10314","Nørrebro",0,4,2,98,55.699769,12.555296,"E"
"10315","Østerbro",0,5,3,99,55.701481,12.583103,"E"
"10316","Indre By",5,2,1,83,55.699061,12.592138,"E"
"10317","Nørrebro",4.5,2,1,96,55.686009,12.560257,"E"
"10318","Nørrebro",5,2,1,98,55.691555,12.555365,"E"
"10319","Nørrebro",4.5,4,1,83,55.694417,12.55547,"E"
"10320","Nørrebro",4.5,2,1,91,55.691748,12.56279,"E"
"10321","Nørrebro",5,4,2,102,55.686948,12.556448,"E"
"10322","Nørrebro",0,4,1,98,55.693373,12.559803,"E"
"10323","Nørrebro",4.5,4,2,91,55.697056,12.556076,"E"
"10324","Nørrebro",5,2,1,83,55.690849,12.561657,"E"
"10325","Nørrebro",5,2,1,91,55.691166,12.557562,"E"
"10326","Nørrebro",0,2,0,91,55.691477,12.558672,"E"
"10327","Nørrebro",4.5,2,1,89,55.691259,12.558533,"E"
"10328","Nørrebro",0,4,1,98,55.693031,12.560066,"E"
"10329","Nørrebro",0,2,1,91,55.691397,12.55949,"E"
"10330","Nørrebro",5,2,1,91,55.692438,12.556939,"E"
"10331","Nørrebro",5,4,2,95,55.687004,12.559244,"E"
"10332","Nørrebro",4.5,4,1,96,55.69327,12.559307,"E"
"10333","Nørrebro",5,3,1,91,55.686552,12.558874,"E"
"10334","Nørrebro",5,2,1,87,55.696848,12.555411,"E"
"10335","Nørrebro",5,4,2,96,55.686606,12.560013,"E"
"10336","Nørrebro",4.5,2,1,98,55.686777,12.561055,"E"
"10337","Nørrebro",0,2,1,91,55.685388,12.557231,"E"
"10338","Nørrebro",5,2,2,91,55.68937,12.557504,"E"
"10339","Nørrebro",4.5,4,3,96,55.689284,12.561733,"E"
"10340","Nørrebro",0,4,1,98,55.69642,12.557973,"E"
"10341","Indre By",4.5,2,1,93,55.682117,12.561292,"E"
"10342","Nørrebro",4.5,3,1,89,55.688695,12.558702,"E"
"10343","Nørrebro",4.5,3,1,90,55.6986,12.555792,"E"
"10344","Nørrebro",5,2,1,83,55.695301,12.555136,"E"
"10345","Nørrebro",5,2,1,91,55.69192,12.556568,"E"
"10346","Nørrebro",4.5,2,1,91,55.697122,12.556068,"E"
"10347","Nørrebro",5,2,1,83,55.69078,12.555304,"E"
"10348","Nørrebro",0,2,1,102,55.69614,12.557097,"E"
"10349","Nørrebro",5,2,1,88,55.695017,12.555549,"E"
"10350","Nørrebro",0,4,1,91,55.691121,12.559281,"E"
"10351","Nørrebro",0,6,3,98,55.691045,12.559991,"E"
"10352","Nørrebro",5,2,1,98,55.691668,12.557612,"E"
"10353","Nørrebro",0,2,1,91,55.69176,12.558614,"E"
"10354","Nørrebro",4.5,2,1,91,55.686484,12.556121,"E"
"10355","Nørrebro",5,2,1,83,55.686305,12.556633,"E"
"10356","Nørrebro",5,4,1,96,55.687103,12.560713,"E"
"10357","Nørrebro",0,5,2,98,55.691251,12.55963,"E"
"10358","Nørrebro",4.5,2,2,87,55.689836,12.557786,"E"
"10359","Nørrebro",5,2,1,83,55.691708,12.5571,"E"
"10360","Nørrebro",4.5,3,2,83,55.68975,12.557466,"E"
"10361","Nørrebro",4.5,2,1,91,55.69095,12.558402,"E"
"10362","Nørrebro",5,2,1,93,55.691314,12.558532,"E"
"10363","Nørrebro",5,3,1,91,55.691783,12.558887,"E"
"10364","Nørrebro",4.5,2,1,88,55.686656,12.557832,"E"
"10365","Nørrebro",5,2,1,98,55.691008,12.5587,"E"
"10366","Nørrebro",5,3,2,91,55.690902,12.557619,"E"
"10367","Nørrebro",4.5,5,1,91,55.692685,12.559406,"E"
"10368","Østerbro",0,3,1,83,55.704817,12.586028,"E"
"10369","Indre By",4.5,2,1,102,55.696918,12.591076,"E"
"10370","Nørrebro",0,4,2,91,55.703873,12.556323,"E"
"10371","Østerbro",0,2,1,98,55.702871,12.585311,"E"
"10372","Nørrebro",5,2,1,102,55.706224,12.555228,"E"
"10373","Østerbro",4.5,3,2,91,55.711924,12.563318,"E"
"10374","Østerbro",5,3,1,91,55.709803,12.566095,"E"
"10375","Østerbro",4.5,4,1,88,55.712327,12.55847,"E"
"10376","Nørrebro",4.5,2,1,91,55.703717,12.556206,"E"
"10377","Østerbro",4.5,4,2,94,55.70859,12.568934,"E"
"10378","Nørrebro",5,3,1,91,55.704329,12.556093,"E"
"10379","Østerbro",5,2,1,91,55.706681,12.57973,"E"
"10380","Østerbro",0,2,1,98,55.706671,12.576661,"E"
"10381","Østerbro",0,2,1,83,55.708998,12.564482,"E"
"10382","Østerbro",5,8,3,98,55.710495,12.557255,"E"
"10383","Østerbro",5,4,1,83,55.709314,12.559132,"E"
"10384","Østerbro",4.5,4,1,91,55.71169,12.561088,"E"
"10385","Østerbro",0,2,1,83,55.710265,12.567164,"E"
"10386","Østerbro",0,2,2,91,55.709566,12.581273,"E"
"10387","Østerbro",4.5,2,1,95,55.70666,12.560477,"E"
"10388","Bispebjerg",4.5,5,2,83,55.720214,12.55773,"E"
"10389","Nørrebro",5,4,2,83,55.704799,12.555212,"E"
"10390","Østerbro",4.5,2,0,91,55.71055,12.556631,"E"
"10391","Østerbro",4,3,1,91,55.710159,12.566091,"E"
"10392","Nørrebro",0,3,1,91,55.704305,12.556921,"E"
"10393","Østerbro",5,4,1,83,55.709066,12.558521,"E"
"10394","Østerbro",5,2,1,98,55.709383,12.559991,"E"
"10395","Østerbro",4.5,2,1,91,55.709193,12.587397,"E"
"10396","Østerbro",5,3,1,98,55.709634,12.56023,"E"
"10397","Østerbro",0,2,1,93,55.711791,12.561374,"E"
"10398","Nørrebro",5,2,1,98,55.692389,12.559703,"E"
"10399","Østerbro",0,2,1,95,55.711429,12.561636,"E"
"10400","Østerbro",5,3,1,99,55.709983,12.562948,"E"
"10401","Nørrebro",4.5,2,1,91,55.691558,12.558927,"E"
"10402","Nørrebro",0,3,2,91,55.691891,12.5604,"E"
"10403","Østerbro",4.5,4,1,91,55.711566,12.55973,"E"
"10404","Nørrebro",4.5,4,1,91,55.693105,12.5597,"E"
"10405","Nørrebro",5,3,1,98,55.69705,12.560068,"E"
"10406","Nørrebro",0,3,1,85,55.688629,12.561322,"E"
"10407","Nørrebro",5,2,1,91,55.691195,12.562578,"E"
"10408","Nørrebro",5,2,1,83,55.692053,12.558925,"E"
"10409","Østerbro",0,2,1,91,55.729148,12.566991,"E"
"10410","Bispebjerg",0,6,2,91,55.715977,12.517907,"E"
"10411","Bispebjerg",5,4,2,98,55.716542,12.533435,"E"
"10412","Bispebjerg",0,4,2,98,55.715264,12.519706,"E"
"10413","Bispebjerg",0,5,3,101,55.72323,12.533006,"E"
"10414","Østerbro",5,2,1,87,55.713549,12.559396,"E"
"10415","Brønshøj-Husum",0,5,4,91,55.713601,12.513339,"E"
"10416","Østerbro",0,3,1,83,55.713821,12.559778,"E"
"10417","Nørrebro",0,2,1,98,55.701148,12.54733,"E"
"10418","Bispebjerg",0,2,1,91,55.70371,12.522637,"E"
"10419","Nørrebro",4.5,7,1,98,55.695971,12.545323,"E"
"10420","Nørrebro",4.5,2,1,91,55.690174,12.560387,"E"
"10421","Nørrebro",0,4,3,91,55.693188,12.542771,"E"
"10422","Nørrebro",5,2,1,98,55.696564,12.544748,"E"
"10423","Nørrebro",0,2,2,98,55.702265,12.54382,"E"
"10424","Bispebjerg",0,3,1,91,55.721664,12.531853,"E"
"10425","Nørrebro",5,2,1,83,55.692747,12.544904,"E"
"10426","Bispebjerg",0,4,2,98,55.704107,12.532412,"E"
"10427","Bispebjerg",4.5,4,1,91,55.707172,12.533465,"E"
"10428","Nørrebro",4.5,2,1,88,55.689739,12.555726,"E"
"10429","Nørrebro",5,4,2,87,55.701933,12.545907,"E"
"10430","Nørrebro",0,3,1,83,55.690069,12.539019,"E"
"10431","Bispebjerg",5,2,1,83,55.700076,12.531908,"E"
"10432","Nørrebro",5,3,1,98,55.691284,12.542168,"E"
"10433","Nørrebro",5,3,1,91,55.700743,12.548767,"E"
"10434","Nørrebro",5,4,2,90,55.702002,12.543902,"E"
"10435","Nørrebro",5,2,1,87,55.690274,12.558843,"E"
"10436","Bispebjerg",0,2,1,97,55.707296,12.530952,"E"
"10437","Vanløse",4.5,4,2,95,55.693753,12.493101,"E"
"10438","Nørrebro",5,2,1,98,55.698824,12.545232,"E"
"10439","Nørrebro",5,4,3,91,55.695009,12.544137,"E"
"10440","Nørrebro",4.5,2,2,95,55.701758,12.542109,"E"
"10441","Vanløse",5,4,2,91,55.695206,12.511293,"E"
"10442","Bispebjerg",4.5,3,2,91,55.702882,12.526716,"E"
"10443","Vanløse",4.5,3,1,91,55.695102,12.50776,"E"
"10444","Valby",4.5,3,1,91,55.669008,12.510778,"E"
"10445","Nørrebro",4.5,3,1,83,55.698436,12.549297,"E"
"10446","Indre By",5,3,1,88,55.681303,12.562381,"E"
"10447","Nørrebro",5,2,1,83,55.693099,12.561762,"E"
"10448","Nørrebro",4.5,3,1,83,55.696515,12.547894,"E"
"10449","Brønshøj-Husum",0,7,3,85,55.702187,12.48895,"E"
"10450","Nørrebro",4.5,2,1,84,55.69755,12.549024,"E"
"10451","Brønshøj-Husum",0,7,4,98,55.709227,12.510474,"E"
"10452","Vanløse",0,4,1,91,55.69851,12.522049,"E"
"10453","Nørrebro",4.5,3,1,83,55.70141,12.545369,"E"
"10454","Bispebjerg",0,4,2,84,55.698247,12.52919,"E"
"10455","Nørrebro",5,2,1,87,55.692056,12.546414,"E"
"10456","Nørrebro",5,2,1,91,55.694822,12.546189,"E"
"10457","Bispebjerg",4.5,2,1,98,55.698334,12.524005,"E"
"10458","Bispebjerg",5,2,1,89,55.703787,12.528443,"E"
"10459","Nørrebro",0,2,1,99,55.690682,12.557137,"E"
"10460","Nørrebro",4.5,2,2,89,55.699602,12.537792,"E"
"10461","Nørrebro",4.5,2,1,98,55.69392,12.546143,"E"
"10462","Nørrebro",5,2,1,84,55.692817,12.546243,"E"
"10463","Vanløse",5,2,1,91,55.696805,12.499415,"E"
"10464","Nørrebro",4.5,4,1,101,55.698903,12.546289,"E"
"10465","Nørrebro",4.5,4,2,97,55.698287,12.539375,"E"
"10466","Brønshøj-Husum",0,4,2,83,55.708061,12.506299,"E"
"10467","Bispebjerg",0,6,2,88,55.703404,12.526647,"E"
"10468","Vanløse",0,3,1,98,55.689459,12.496744,"E"
"10469","Bispebjerg",5,2,1,83,55.708127,12.523421,"E"
"10470","Bispebjerg",5,2,1,83,55.701039,12.537559,"E"
"10471","Nørrebro",0,2,1,90,55.699314,12.544744,"E"
"10472","Bispebjerg",0,2,1,91,55.700617,12.530553,"E"
"10473","Amager Vest",4.5,4,2,98,55.663336,12.581222,"E"
"10474","Amager Vest",4.5,3,1,98,55.669515,12.579308,"E"
"10475","Amager Vest",5,2,1,91,55.659251,12.570882,"E"
"10476","Amager Vest",5,4,2,102,55.665509,12.578441,"E"
"10477","Amager Vest",0,4,1,88,55.657367,12.568497,"E"
"10478","Amager Vest",0,2,1,83,55.654501,12.567666,"E"
"10479","Amager Vest",0,2,1,91,55.664591,12.578843,"E"
"10480","Amager Vest",0,7,4,103,55.653965,12.566117,"E"
"10481","Nørrebro",0,3,1,87,55.705406,12.550551,"E"
"10482","Nørrebro",0,2,1,83,55.701769,12.550326,"E"
"10483","Nørrebro",5,2,1,87,55.703343,12.546664,"E"
"10484","Nørrebro",5,3,1,98,55.704865,12.556057,"E"
"10485","Nørrebro",0,4,1,84,55.70814,12.550217,"E"
"10486","Nørrebro",0,4,1,83,55.704783,12.551121,"E"
"10487","Nørrebro",5,2,1,91,55.702086,12.549626,"E"
"10488","Nørrebro",5,2,1,83,55.704991,12.547966,"E"
"10489","Nørrebro",5,5,2,84,55.707665,12.554069,"E"
"10490","Bispebjerg",0,3,1,89,55.719732,12.554221,"E"
"10491","Nørrebro",0,2,1,83,55.69697,12.54107,"E"
"10492","Nørrebro",5,2,1,83,55.693372,12.545859,"E"
"10493","Nørrebro",4.5,3,1,91,55.703514,12.547847,"E"
"10494","Nørrebro",5,2,1,83,55.694157,12.546515,"E"
"10495","Nørrebro",5,3,2,98,55.692788,12.541039,"E"
"10496","Nørrebro",4.5,2,1,100,55.693271,12.53915,"E"
"10497","Nørrebro",4.5,3,1,83,55.694747,12.539201,"E"
"10498","Nørrebro",4.5,4,1,96,55.694818,12.551714,"E"
"10499","Nørrebro",0,5,2,89,55.700356,12.54808,"E"
"10500","Bispebjerg",0,4,2,91,55.703029,12.528217,"E"
"10501","Nørrebro",4,2,1,98,55.692011,12.545975,"E"
"10502","Nørrebro",5,2,1,91,55.69724,12.549186,"E"
"10503","Nørrebro",4.5,2,1,84,55.697358,12.547612,"E"
"10504","Nørrebro",0,2,1,88,55.698714,12.539247,"E"
"10505","Bispebjerg",5,2,1,83,55.705754,12.539104,"E"
"10506","Nørrebro",0,2,1,98,55.695139,12.543423,"E"
"10507","Nørrebro",0,2,1,90,55.694942,12.542764,"E"
"10508","Nørrebro",4.5,3,1,87,55.696286,12.537432,"E"
"10509","Nørrebro",4.5,4,2,98,55.700071,12.548265,"E"
"10510","Nørrebro",0,2,1,97,55.69861,12.548189,"E"
"10511","Nørrebro",5,2,1,88,55.690562,12.543342,"E"
"10512","Nørrebro",5,4,1,98,55.694731,12.545825,"E"
"10513","Nørrebro",0,4,1,83,55.693307,12.543474,"E"
"10514","Nørrebro",5,2,1,91,55.698193,12.547346,"E"
"10515","Nørrebro",4.5,2,1,89,55.698775,12.546268,"E"
"10516","Bispebjerg",3.5,2,1,84,55.705148,12.52805,"E"
"10517","Nørrebro",5,3,2,84,55.693897,12.545493,"E"
"10518","Bispebjerg",5,2,1,91,55.700367,12.52569,"E"
"10519","Nørrebro",5,4,1,90,55.701822,12.548487,"E"
"10520","Bispebjerg",0,2,1,98,55.699965,12.53529,"E"
"10521","Nørrebro",5,3,1,87,55.701252,12.546833,"E"
"10522","Nørrebro",5,2,1,98,55.696986,12.539609,"E"
"10523","Nørrebro",4.5,2,1,83,55.700664,12.538725,"E"
"10524","Nørrebro",0,3,1,83,55.699229,12.549579,"E"
"10525","Nørrebro",0,2,1,84,55.700031,12.54796,"E"
"10526","Nørrebro",5,2,1,90,55.6966,12.540702,"E"
"10527","Nørrebro",4.5,4,2,98,55.700632,12.541982,"E"
"10528","Nørrebro",5,2,1,87,55.690694,12.556923,"E"
"10529","Nørrebro",5,2,1,102,55.699259,12.545628,"E"
