"","neighborhood","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude","room_type"
"10985","Nørrebro",0,4,2,98,55.693298,12.566638,"E"
"10986","Nørrebro",5,3,1,91,55.701317,12.551878,"E"
"10987","Indre By",4.5,2,1,91,55.675869,12.598796,"E"
"10988","Amager Øst",5,3,2,91,55.654446,12.616537,"E"
"10989","Nørrebro",5,2,1,91,55.694557,12.546136,"E"
"10990","Indre By",4.5,2,1,91,55.676713,12.597937,"E"
"10991","Indre By",0,3,1,91,55.679332,12.568423,"E"
"10992","Nørrebro",5,2,1,98,55.69398,12.543911,"E"
"10993","Østerbro",5,2,1,83,55.710861,12.567039,"E"
"10994","Vesterbro-Kongens Enghave",4.5,2,1,91,55.667617,12.555266,"E"
"10995","Indre By",4.5,2,2,83,55.683675,12.573222,"E"
"10996","Amager Vest",5,5,2,91,55.664053,12.577315,"E"
"10997","Indre By",4.5,4,1,98,55.676411,12.599052,"E"
"10998","Østerbro",4.5,2,1,91,55.701004,12.590003,"E"
"10999","Vesterbro-Kongens Enghave",4.5,3,2,87,55.66785,12.547044,"E"
"11000","Indre By",5,4,2,98,55.682342,12.563022,"E"
"11001","Vesterbro-Kongens Enghave",5,3,1,100,55.669647,12.546299,"E"
"11002","Indre By",4.5,2,0,100,55.679369,12.567836,"E"
"11003","Amager Vest",0,2,0,89,55.664996,12.577809,"E"
"11004","Nørrebro",4.5,4,2,91,55.704841,12.554684,"E"
"11005","Amager Vest",5,4,0,90,55.657411,12.599281,"E"
"11006","Vesterbro-Kongens Enghave",5,2,2,95,55.667579,12.541534,"E"
"11007","Amager Vest",0,4,2,96,55.65929,12.601453,"E"
"11008","Nørrebro",4.5,2,1,89,55.691654,12.563779,"E"
"11009","Vesterbro-Kongens Enghave",5,3,1,93,55.671402,12.559311,"E"
"11010","Østerbro",4.5,4,2,91,55.700911,12.587014,"E"
"11011","Indre By",5,2,1,90,55.687532,12.609836,"E"
"11012","Indre By",4.5,2,1,92,55.688207,12.586222,"E"
"11013","Indre By",4.5,3,1,98,55.687711,12.59061,"E"
"11014","Vesterbro-Kongens Enghave",5,2,1,91,55.667616,12.541777,"E"
"11015","Nørrebro",5,2,1,91,55.697143,12.550911,"E"
"11016","Østerbro",4.5,3,0,98,55.699903,12.579872,"E"
"11017","Vesterbro-Kongens Enghave",4.5,4,1,90,55.667219,12.539393,"E"
"11018","Vesterbro-Kongens Enghave",5,2,1,98,55.669077,12.553965,"E"
"11019","Vesterbro-Kongens Enghave",4.5,3,2,98,55.66721,12.549106,"E"
"11020","Vesterbro-Kongens Enghave",4.5,2,1,91,55.672125,12.556832,"E"
"11021","Vesterbro-Kongens Enghave",5,2,1,91,55.665119,12.537468,"E"
"11022","Amager Vest",0,2,1,98,55.666157,12.579213,"E"
"11023","Amager Vest",4.5,4,1,91,55.667465,12.579184,"E"
"11024","Amager Øst",5,3,1,98,55.66092,12.614633,"E"
"11025","Indre By",5,4,1,98,55.671568,12.595946,"E"
"11026","Vesterbro-Kongens Enghave",4.5,3,1,95,55.67155,12.54711,"E"
"11027","Nørrebro",4.5,2,1,98,55.689797,12.565292,"E"
"11028","Indre By",5,2,1,91,55.687257,12.587104,"E"
"11029","Amager Vest",5,4,1,91,55.66458,12.596669,"E"
"11030","Østerbro",0,3,1,98,55.698961,12.588741,"E"
"11031","Vesterbro-Kongens Enghave",0,2,1,84,55.660941,12.560763,"E"
"11032","Vesterbro-Kongens Enghave",5,3,1,94,55.670225,12.561824,"E"
"11033","Østerbro",5,2,1,91,55.695006,12.571798,"E"
"11034","Amager Vest",5,2,0,95,55.662965,12.576737,"E"
"11035","Nørrebro",5,2,1,98,55.692813,12.5595,"E"
"11036","Indre By",5,2,1,92,55.680081,12.577767,"E"
"11037","Amager Vest",4.5,4,1,82,55.618263,12.571858,"E"
"11038","Amager Vest",4.5,4,1,71,55.61785,12.569869,"E"
"11039","Amager Vest",0,3,1,78,55.618982,12.573754,"E"
"11040","Vanløse",5,2,1,74,55.692151,12.49678,"E"
"11041","Vanløse",5,3,1,63,55.684008,12.49355,"E"
"11042","Vesterbro-Kongens Enghave",5,2,1,68,55.665805,12.551649,"E"
"11043","Vesterbro-Kongens Enghave",4.5,3,1,68,55.650704,12.526768,"E"
"11044","Vesterbro-Kongens Enghave",5,2,1,75,55.655891,12.535967,"E"
"11045","Valby",0,3,1,82,55.655432,12.5116,"E"
"11046","Vesterbro-Kongens Enghave",4,2,1,82,55.667106,12.552222,"E"
"11047","Vesterbro-Kongens Enghave",0,6,3,75,55.665489,12.540793,"E"
"11048","Vesterbro-Kongens Enghave",4.5,2,1,76,55.665079,12.55037,"E"
"11049","Nørrebro",0,2,1,75,55.686951,12.545995,"E"
"11050","Nørrebro",4.5,2,1,82,55.694388,12.547261,"E"
"11051","Nørrebro",5,2,1,79,55.693557,12.54645,"E"
"11052","Nørrebro",4.5,2,1,82,55.691882,12.555188,"E"
"11053","Nørrebro",0,2,1,82,55.693463,12.543912,"E"
"11054","Nørrebro",5,2,2,82,55.693863,12.545883,"E"
"11055","Nørrebro",5,4,1,82,55.69437,12.547529,"E"
"11056","Nørrebro",4.5,2,1,82,55.692663,12.546229,"E"
"11057","Nørrebro",0,2,3,75,55.693758,12.547611,"E"
"11058","Nørrebro",4.5,2,1,82,55.696377,12.540799,"E"
"11059","Nørrebro",4.5,4,2,82,55.691873,12.557727,"E"
"11060","Nørrebro",4.5,2,1,75,55.69126,12.563739,"E"
"11061","Amager Vest",0,3,1,75,55.657041,12.607524,"E"
"11062","Vesterbro-Kongens Enghave",0,3,1,75,55.639979,12.540113,"E"
"11063","Vesterbro-Kongens Enghave",5,3,2,68,55.641379,12.522925,"E"
"11064","Amager Vest",4.5,2,1,82,55.633747,12.582192,"E"
"11065","Amager Vest",0,4,1,82,55.63107,12.575199,"E"
"11066","Amager Vest",0,3,2,82,55.638405,12.585425,"E"
"11067","Amager Vest",0,4,2,73,55.633278,12.578606,"E"
"11068","Amager Vest",0,2,1,75,55.631613,12.572015,"E"
"11069","Amager Vest",5,4,3,82,55.633631,12.577605,"E"
"11070","Amager Vest",0,2,1,72,55.633062,12.579094,"E"
"11071","Amager Vest",0,2,1,75,55.634341,12.574158,"E"
"11072","Amager Vest",4.5,5,3,78,55.633959,12.574495,"E"
"11073","Amager Vest",0,2,1,82,55.641228,12.577076,"E"
"11074","Amager Vest",0,4,2,82,55.638398,12.598798,"E"
"11075","Amager Vest",4.5,2,1,80,55.651697,12.598837,"E"
"11076","Amager Vest",0,3,1,75,55.660742,12.60135,"E"
"11077","Amager Vest",0,3,1,80,55.657707,12.604435,"E"
"11078","Amager Øst",5,4,2,81,55.660316,12.61836,"E"
"11079","Amager Vest",0,3,2,75,55.634976,12.577335,"E"
"11080","Amager Vest",0,3,2,75,55.639272,12.596054,"E"
"11081","Amager Vest",4.5,2,1,67,55.633935,12.581102,"E"
"11082","Amager Vest",0,2,1,68,55.633592,12.581525,"E"
"11083","Amager Øst",4,2,1,75,55.650467,12.622698,"E"
"11084","Amager Øst",5,4,1,75,55.662352,12.617307,"E"
"11085","Amager Øst",4.5,3,2,68,55.663715,12.605648,"E"
"11086","Amager Øst",0,3,1,75,55.664183,12.615405,"E"
"11087","Amager Øst",0,2,1,69,55.66648,12.600406,"E"
"11088","Amager Øst",4.5,2,2,80,55.679212,12.628327,"E"
"11089","Amager Øst",0,2,1,68,55.66015,12.621559,"E"
"11090","Amager Vest",4.5,2,1,68,55.638573,12.590078,"E"
"11091","Amager Vest",0,2,1,75,55.639425,12.58677,"E"
"11092","Amager Vest",0,2,1,66,55.637041,12.58992,"E"
"11093","Amager Øst",0,3,1,75,55.64747,12.633288,"E"
"11094","Vanløse",4.5,2,1,75,55.684365,12.485911,"E"
"11095","Valby",0,4,2,82,55.650542,12.492112,"E"
"11096","Valby",4.5,5,2,82,55.644741,12.498694,"E"
"11097","Valby",0,5,2,75,55.661639,12.484779,"E"
"11098","Valby",4,2,0,82,55.660657,12.495493,"E"
"11099","Valby",0,3,1,67,55.659438,12.492187,"E"
"11100","Valby",5,5,3,68,55.64622,12.494066,"E"
"11101","Valby",0,4,2,68,55.644028,12.502754,"E"
"11102","Valby",4.5,4,1,68,55.661263,12.504638,"E"
"11103","Vesterbro-Kongens Enghave",0,2,1,82,55.649049,12.527617,"E"
"11104","Vesterbro-Kongens Enghave",0,2,1,75,55.650706,12.536332,"E"
"11105","Valby",4,4,2,68,55.646354,12.503763,"E"
"11106","Valby",5,4,2,75,55.666386,12.51669,"E"
"11107","Valby",5,2,2,75,55.66717,12.508383,"E"
"11108","Valby",4.5,2,1,68,55.667309,12.516125,"E"
"11109","Vesterbro-Kongens Enghave",4.5,3,2,82,55.666888,12.535466,"E"
"11110","Vesterbro-Kongens Enghave",5,3,1,70,55.649406,12.526438,"E"
"11111","Valby",4.5,5,2,68,55.663296,12.49598,"E"
"11112","Valby",4.5,4,1,75,55.650019,12.49259,"E"
"11113","Valby",5,3,1,75,55.66449,12.514568,"E"
"11114","Valby",0,3,1,71,55.660035,12.482555,"E"
"11115","Valby",4.5,6,2,82,55.660373,12.497741,"E"
"11116","Vesterbro-Kongens Enghave",0,2,1,75,55.650973,12.526072,"E"
"11117","Valby",4.5,8,4,82,55.666625,12.480861,"E"
"11118","Valby",4.5,4,1,82,55.659296,12.49034,"E"
"11119","Valby",5,2,1,68,55.646857,12.495129,"E"
"11120","Valby",0,6,3,75,55.65005,12.493614,"E"
"11121","Valby",5,3,2,82,55.664552,12.499891,"E"
"11122","Valby",5,4,1,68,55.663494,12.49949,"E"
"11123","Valby",0,2,1,68,55.653595,12.501207,"E"
"11124","Valby",0,3,1,63,55.648026,12.49747,"E"
"11125","Nørrebro",4.5,2,1,68,55.690353,12.542971,"E"
"11126","Vanløse",0,4,1,77,55.691414,12.48781,"E"
"11127","Vanløse",0,2,2,68,55.691208,12.48618,"E"
"11128","Nørrebro",0,2,1,78,55.693835,12.543612,"E"
"11129","Bispebjerg",0,2,1,65,55.703084,12.528074,"E"
"11130","Bispebjerg",0,4,1,75,55.698469,12.534528,"E"
"11131","Nørrebro",4.5,4,1,82,55.700654,12.538792,"E"
"11132","Vanløse",5,2,1,75,55.700944,12.519592,"E"
"11133","Valby",0,4,2,77,55.668264,12.496191,"E"
"11134","Valby",0,3,1,82,55.671797,12.482781,"E"
"11135","Valby",0,3,1,75,55.66138,12.482264,"E"
"11136","Vanløse",5,4,2,72,55.680835,12.490717,"E"
"11137","Valby",0,2,1,82,55.667461,12.486718,"E"
"11138","Valby",4.5,2,1,75,55.660749,12.48463,"E"
"11139","Valby",0,5,1,75,55.667122,12.48755,"E"
"11140","Valby",0,7,4,68,55.659558,12.498312,"E"
"11141","Vanløse",0,5,2,71,55.680559,12.489614,"E"
"11142","Vanløse",4.5,4,1,68,55.680965,12.484365,"E"
"11143","Amager Øst",5,2,1,97,55.656692,12.609505,"E"
"11144","Nørrebro",0,5,2,97,55.686128,12.546446,"E"
"11145","Indre By",5,4,1,88,55.691295,12.577927,"E"
"11146","Østerbro",4.5,2,1,85,55.707461,12.576918,"E"
"11147","Amager Vest",0,3,1,91,55.665302,12.580039,"E"
"11148","Vesterbro-Kongens Enghave",0,2,1,91,55.670441,12.543779,"E"
"11149","Nørrebro",0,3,1,92,55.688742,12.555702,"E"
"11150","Indre By",0,3,1,91,55.675463,12.598773,"E"
"11151","Vesterbro-Kongens Enghave",0,4,2,90,55.667308,12.55114,"E"
"11152","Østerbro",4,3,1,90,55.70839,12.565202,"E"
"11153","Vesterbro-Kongens Enghave",5,2,1,90,55.664763,12.551966,"E"
"11154","Indre By",0,4,2,91,55.678985,12.567759,"E"
"11155","Vesterbro-Kongens Enghave",4.5,2,1,98,55.668088,12.537734,"E"
"11156","Indre By",4.5,4,1,98,55.678582,12.575765,"E"
"11157","Vesterbro-Kongens Enghave",4.5,2,1,100,55.665642,12.553724,"E"
"11158","Nørrebro",5,2,1,91,55.684871,12.557038,"E"
"11159","Amager Øst",4.5,3,1,90,55.662588,12.615607,"E"
"11160","Vesterbro-Kongens Enghave",5,3,1,91,55.652981,12.537361,"E"
"11161","Indre By",0,4,1,98,55.67582,12.594793,"E"
"11162","Nørrebro",5,5,3,94,55.687703,12.555493,"E"
"11163","Indre By",4.5,3,1,100,55.687383,12.583682,"E"
"11164","Amager Vest",5,2,1,101,55.662344,12.597581,"E"
"11165","Amager Øst",5,3,1,91,55.660763,12.619636,"E"
"11166","Vesterbro-Kongens Enghave",0,2,1,84,55.670603,12.541202,"E"
"11167","Østerbro",0,4,2,98,55.694612,12.570239,"E"
"11168","Amager Vest",0,4,2,98,55.666682,12.581836,"E"
"11169","Amager Vest",0,4,1,90,55.658095,12.568919,"E"
"11170","Østerbro",4.5,3,1,95,55.701114,12.579357,"E"
"11171","Amager Vest",5,2,1,87,55.664465,12.594046,"E"
"11172","Vesterbro-Kongens Enghave",0,3,3,91,55.669331,12.542663,"E"
"11173","Vesterbro-Kongens Enghave",4.5,3,1,91,55.665158,12.549605,"E"
"11174","Valby",4.5,2,1,91,55.665864,12.508666,"E"
"11175","Bispebjerg",5,3,1,90,55.706806,12.529258,"E"
"11176","Amager Vest",0,2,1,87,55.632013,12.582117,"E"
"11177","Vesterbro-Kongens Enghave",4.5,4,2,95,55.66885,12.538331,"E"
"11178","Amager Øst",5,3,1,98,55.66069,12.618991,"E"
"11179","Østerbro",5,2,1,90,55.712201,12.570621,"E"
"11180","Østerbro",5,4,2,85,55.707008,12.583299,"E"
"11181","Amager Øst",0,4,2,98,55.645352,12.619427,"E"
"11182","Vesterbro-Kongens Enghave",5,3,1,91,55.665837,12.547196,"E"
"11183","Indre By",5,4,1,90,55.672761,12.59473,"E"
"11184","Indre By",0,2,1,88,55.686009,12.587172,"E"
"11185","Nørrebro",4.5,2,1,98,55.690448,12.56217,"E"
"11186","Amager Øst",4.5,5,1,91,55.664552,12.615301,"E"
"11187","Indre By",0,3,1,91,55.681303,12.562381,"E"
"11188","Vesterbro-Kongens Enghave",5,2,1,91,55.668671,12.556513,"E"
"11189","Nørrebro",4.5,3,2,98,55.691861,12.559709,"E"
"11190","Østerbro",4,2,1,87,55.712861,12.575023,"E"
"11191","Nørrebro",5,2,1,98,55.701139,12.549359,"E"
"11192","Nørrebro",5,2,1,98,55.691442,12.56365,"E"
"11193","Nørrebro",0,3,1,93,55.690226,12.563418,"E"
"11194","Nørrebro",4.5,2,1,98,55.692011,12.545975,"E"
"11195","Nørrebro",0,2,3,103,55.687441,12.561065,"E"
"11196","Amager Øst",5,4,1,90,55.666782,12.612049,"E"
"11197","Amager Vest",5,3,1,89,55.665396,12.594892,"E"
"11198","Nørrebro",0,2,1,89,55.693011,12.558629,"E"
"11199","Nørrebro",5,2,1,90,55.69125,12.558277,"E"
"11200","Nørrebro",4.5,2,1,91,55.691558,12.558927,"E"
"11201","Vesterbro-Kongens Enghave",5,2,1,90,55.666285,12.556977,"E"
"11202","Nørrebro",0,4,2,84,55.702767,12.541288,"E"
"11203","Vesterbro-Kongens Enghave",5,4,1,98,55.66593,12.546493,"E"
"11204","Vesterbro-Kongens Enghave",5,2,1,96,55.664737,12.556862,"E"
"11205","Valby",4,6,2,70,55.66694,12.491171,"E"
"11206","Valby",0,3,1,71,55.66092,12.480569,"E"
"11207","Vanløse",0,2,1,82,55.680654,12.491088,"E"
"11208","Valby",4.5,2,1,68,55.664644,12.502804,"E"
"11209","Valby",0,2,1,71,55.662908,12.481637,"E"
"11210","Vanløse",0,4,1,74,55.680116,12.48835,"E"
"11211","Valby",0,7,2,82,55.670501,12.492734,"E"
"11212","Vanløse",5,3,1,75,55.681594,12.486795,"E"
"11213","Valby",4.5,4,1,71,55.671487,12.480243,"E"
"11214","Valby",0,3,1,75,55.671827,12.493761,"E"
"11215","Valby",5,2,1,74,55.668558,12.499114,"E"
"11216","Vanløse",0,4,3,68,55.681879,12.488189,"E"
"11217","Vanløse",4.5,5,1,75,55.681123,12.483495,"E"
"11218","Valby",4.5,5,1,76,55.672149,12.486286,"E"
"11219","Valby",5,2,1,74,55.670777,12.48763,"E"
"11220","Vanløse",4.5,3,2,80,55.680551,12.489555,"E"
"11221","Valby",4.5,2,1,68,55.662994,12.501508,"E"
"11222","Vanløse",5,3,3,81,55.681298,12.486681,"E"
"11223","Valby",4.5,2,1,63,55.67177,12.488002,"E"
"11224","Vanløse",0,3,1,80,55.681619,12.489125,"E"
"11225","Valby",0,4,2,75,55.670286,12.494362,"E"
"11226","Valby",5,4,1,75,55.672492,12.482517,"E"
"11227","Vanløse",0,3,1,75,55.681081,12.49038,"E"
"11228","Vanløse",0,4,1,82,55.680412,12.490772,"E"
"11229","Valby",5,5,2,79,55.669969,12.489052,"E"
"11230","Valby",5,3,1,75,55.670647,12.487628,"E"
"11231","Valby",4.5,3,1,68,55.667594,12.484599,"E"
"11232","Valby",5,2,1,75,55.67239,12.48619,"E"
"11233","Vanløse",4.5,2,1,73,55.681224,12.485632,"E"
"11234","Valby",0,1,1,75,55.677953,12.491525,"E"
"11235","Vanløse",5,3,1,75,55.683166,12.484713,"E"
"11236","Vanløse",0,6,3,75,55.679511,12.480824,"E"
"11237","Valby",4.5,4,1,75,55.662769,12.482799,"E"
"11238","Valby",5,2,1,75,55.67037,12.492372,"E"
"11239","Valby",5,4,1,78,55.667085,12.498124,"E"
"11240","Vanløse",5,3,1,67,55.677575,12.487592,"E"
"11241","Valby",0,3,1,75,55.664567,12.483052,"E"
"11242","Valby",5,2,1,81,55.677125,12.488365,"E"
"11243","Vesterbro-Kongens Enghave",4.5,4,1,82,55.648579,12.535197,"E"
"11244","Vesterbro-Kongens Enghave",0,4,3,82,55.644358,12.531278,"E"
"11245","Vesterbro-Kongens Enghave",0,2,1,82,55.645902,12.535544,"E"
"11246","Vesterbro-Kongens Enghave",0,4,2,78,55.649638,12.528461,"E"
"11247","Valby",0,2,1,72,55.661596,12.512305,"E"
"11248","Vesterbro-Kongens Enghave",5,4,2,82,55.644222,12.526871,"E"
"11249","Vesterbro-Kongens Enghave",0,4,1,75,55.646138,12.525529,"E"
"11250","Valby",4.5,2,1,62,55.663667,12.512003,"E"
"11251","Vesterbro-Kongens Enghave",0,5,2,82,55.649093,12.53371,"E"
"11252","Vesterbro-Kongens Enghave",3.5,3,2,82,55.646656,12.524652,"E"
"11253","Vesterbro-Kongens Enghave",0,4,2,82,55.649537,12.534252,"E"
"11254","Vesterbro-Kongens Enghave",0,2,2,75,55.647451,12.525475,"E"
"11255","Vesterbro-Kongens Enghave",4.5,4,2,75,55.655827,12.536541,"E"
"11256","Vesterbro-Kongens Enghave",4.5,2,1,75,55.648124,12.534398,"E"
"11257","Vesterbro-Kongens Enghave",0,2,2,68,55.65085,12.531002,"E"
"11258","Vesterbro-Kongens Enghave",4.5,2,1,82,55.647081,12.526165,"E"
"11259","Vesterbro-Kongens Enghave",5,3,1,64,55.645891,12.526272,"E"
"11260","Valby",4.5,3,1,82,55.656017,12.512048,"E"
"11261","Valby",0,4,1,72,55.657299,12.519549,"E"
"11262","Valby",5,4,2,82,55.657293,12.516659,"E"
"11263","Valby",0,2,1,72,55.659161,12.512686,"E"
"11264","Vesterbro-Kongens Enghave",0,3,2,82,55.656655,12.535736,"E"
"11265","Vesterbro-Kongens Enghave",4.5,4,2,64,55.647927,12.533377,"E"
"11266","Vesterbro-Kongens Enghave",4.5,2,1,75,55.650433,12.526395,"E"
"11267","Valby",0,4,2,68,55.657191,12.51835,"E"
"11268","Vesterbro-Kongens Enghave",0,2,0,68,55.656455,12.534026,"E"
"11269","Vesterbro-Kongens Enghave",5,3,1,82,55.647669,12.527068,"E"
"11270","Vesterbro-Kongens Enghave",5,4,1,64,55.647034,12.534199,"E"
"11271","Vesterbro-Kongens Enghave",0,2,2,75,55.650995,12.525481,"E"
"11272","Vesterbro-Kongens Enghave",4,3,1,64,55.657052,12.534475,"E"
"11273","Vesterbro-Kongens Enghave",0,4,1,75,55.649327,12.530331,"E"
"11274","Vesterbro-Kongens Enghave",4.5,2,1,75,55.648243,12.532158,"E"
"11275","Vesterbro-Kongens Enghave",5,2,1,63,55.649384,12.529178,"E"
"11276","Vesterbro-Kongens Enghave",4.5,4,1,79,55.648257,12.529368,"E"
"11277","Vesterbro-Kongens Enghave",0,4,2,75,55.64952,12.524831,"E"
"11278","Valby",0,4,2,75,55.65655,12.512102,"E"
"11279","Vesterbro-Kongens Enghave",5,2,1,82,55.647886,12.529614,"E"
"11280","Vesterbro-Kongens Enghave",5,5,3,68,55.648902,12.527652,"E"
"11281","Valby",4.5,3,1,68,55.658474,12.517499,"E"
"11282","Vesterbro-Kongens Enghave",0,3,2,68,55.647771,12.526741,"E"
"11283","Vesterbro-Kongens Enghave",0,3,1,73,55.650859,12.523865,"E"
"11284","Vesterbro-Kongens Enghave",0,3,1,66,55.65099,12.527896,"E"
"11285","Vesterbro-Kongens Enghave",0,4,1,73,55.648522,12.529947,"E"
"11286","Vesterbro-Kongens Enghave",4.5,3,1,75,55.649481,12.528781,"E"
"11287","Vesterbro-Kongens Enghave",5,4,1,65,55.64905,12.528442,"E"
"11288","Vesterbro-Kongens Enghave",4.5,3,1,75,55.647794,12.528166,"E"
"11289","Vesterbro-Kongens Enghave",5,2,1,75,55.648573,12.526396,"E"
"11290","Vesterbro-Kongens Enghave",0,3,2,75,55.647736,12.527551,"E"
"11291","Valby",4.5,6,3,71,55.659007,12.523755,"E"
"11292","Vesterbro-Kongens Enghave",5,2,1,72,55.648528,12.526161,"E"
"11293","Vesterbro-Kongens Enghave",0,5,2,82,55.647047,12.548903,"E"
"11294","Vesterbro-Kongens Enghave",4.5,3,1,82,55.65309,12.537116,"E"
"11295","Vesterbro-Kongens Enghave",4.5,5,2,82,55.653248,12.536999,"E"
"11296","Vesterbro-Kongens Enghave",0,2,1,79,55.65908,12.537079,"E"
"11297","Vesterbro-Kongens Enghave",4.5,2,1,76,55.665598,12.549675,"E"
"11298","Vesterbro-Kongens Enghave",5,4,2,74,55.657373,12.536528,"E"
"11299","Vesterbro-Kongens Enghave",5,2,1,82,55.657298,12.538253,"E"
"11300","Vesterbro-Kongens Enghave",0,2,1,82,55.652062,12.543075,"E"
"11301","Vesterbro-Kongens Enghave",5,4,1,71,55.649757,12.549071,"E"
"11302","Vesterbro-Kongens Enghave",0,4,1,67,55.659268,12.539884,"E"
"11303","Vesterbro-Kongens Enghave",0,2,1,82,55.651925,12.547648,"E"
"11304","Vesterbro-Kongens Enghave",4.5,5,1,68,55.652417,12.539887,"E"
"11305","Vesterbro-Kongens Enghave",0,2,1,75,55.64929,12.549386,"E"
"11306","Vesterbro-Kongens Enghave",0,6,2,63,55.652008,12.542611,"E"
"11307","Vesterbro-Kongens Enghave",4.5,2,1,73,55.648519,12.551136,"E"
"11308","Vesterbro-Kongens Enghave",0,2,1,74,55.658463,12.538438,"E"
"11309","Vesterbro-Kongens Enghave",4.5,2,1,75,55.653647,12.537379,"E"
"11310","Vesterbro-Kongens Enghave",0,4,2,73,55.650557,12.542161,"E"
"11311","Vesterbro-Kongens Enghave",5,2,1,79,55.656207,12.551646,"E"
"11312","Vesterbro-Kongens Enghave",5,2,1,75,55.650768,12.549954,"E"
"11313","Vesterbro-Kongens Enghave",0,4,1,82,55.65727,12.536927,"E"
"11314","Vesterbro-Kongens Enghave",5,2,1,75,55.650282,12.550257,"E"
"11315","Vesterbro-Kongens Enghave",5,2,0,75,55.650746,12.55134,"E"
"11316","Vesterbro-Kongens Enghave",5,2,1,68,55.651639,12.542684,"E"
"11317","Vesterbro-Kongens Enghave",0,3,1,68,55.654301,12.547503,"E"
"11318","Vesterbro-Kongens Enghave",4.5,2,1,75,55.646702,12.54712,"E"
"11319","Vesterbro-Kongens Enghave",0,2,1,65,55.651747,12.550476,"E"
"11320","Vesterbro-Kongens Enghave",5,4,1,77,55.645136,12.552955,"E"
"11321","Vesterbro-Kongens Enghave",4.5,3,2,75,55.646459,12.550681,"E"
"11322","Valby",0,2,1,82,55.661035,12.509002,"E"
"11323","Valby",0,2,1,82,55.663142,12.510977,"E"
"11324","Valby",4.5,4,3,82,55.665482,12.507467,"E"
"11325","Valby",0,5,2,68,55.661671,12.511555,"E"
"11326","Valby",0,2,1,78,55.664268,12.515217,"E"
"11327","Valby",0,2,1,71,55.662803,12.510253,"E"
"11328","Valby",0,3,1,71,55.662094,12.509016,"E"
"11329","Valby",4.5,2,1,77,55.667514,12.509117,"E"
"11330","Valby",0,2,1,82,55.663093,12.515282,"E"
"11331","Valby",0,4,1,75,55.664733,12.51367,"E"
"11332","Valby",5,2,1,82,55.663231,12.509867,"E"
"11333","Valby",5,4,1,79,55.660956,12.519155,"E"
"11334","Valby",4.5,3,1,75,55.659773,12.519528,"E"
"11335","Valby",0,5,2,82,55.665241,12.513487,"E"
"11336","Valby",4.5,4,2,68,55.661573,12.511056,"E"
"11337","Valby",5,2,1,68,55.665698,12.511231,"E"
"11338","Valby",0,2,1,72,55.661856,12.52032,"E"
"11339","Valby",5,2,1,68,55.661503,12.51134,"E"
"11340","Valby",5,2,1,65,55.659982,12.51929,"E"
"11341","Valby",0,2,1,81,55.666389,12.509342,"E"
"11342","Valby",4.5,3,2,74,55.666657,12.504768,"E"
"11343","Valby",4.5,6,3,80,55.660057,12.520904,"E"
"11344","Valby",0,3,1,75,55.663099,12.512178,"E"
"11345","Valby",4.5,2,0,74,55.662042,12.511292,"E"
"11346","Valby",0,3,0,67,55.667406,12.516754,"E"
"11347","Valby",4.5,2,1,81,55.662176,12.513367,"E"
"11348","Valby",4.5,3,2,72,55.666516,12.505522,"E"
"11349","Valby",5,2,1,75,55.662109,12.510968,"E"
"11350","Valby",0,3,1,82,55.667096,12.519082,"E"
"11351","Valby",4.5,2,1,77,55.665892,12.508407,"E"
"11352","Vesterbro-Kongens Enghave",4.5,4,1,75,55.660842,12.541336,"E"
"11353","Vesterbro-Kongens Enghave",0,2,1,75,55.664153,12.542076,"E"
"11354","Valby",4.5,3,1,68,55.662873,12.514388,"E"
"11355","Valby",4.5,2,1,68,55.666212,12.509996,"E"
"11356","Valby",5,4,2,75,55.664088,12.519967,"E"
"11357","Valby",5,3,1,68,55.666929,12.5077,"E"
"11358","Valby",4.5,4,2,78,55.663558,12.519344,"E"
"11359","Valby",0,4,2,67,55.665088,12.515601,"E"
"11360","Valby",0,2,1,74,55.664095,12.519734,"E"
"11361","Valby",0,5,2,66,55.665875,12.515579,"E"
"11362","Valby",0,2,1,82,55.665806,12.511059,"E"
"11363","Valby",4.5,2,1,68,55.666811,12.507709,"E"
"11364","Valby",0,2,1,75,55.667181,12.51885,"E"
"11365","Valby",5,2,1,68,55.66559,12.510127,"E"
"11366","Valby",4.5,2,1,80,55.662163,12.510247,"E"
"11367","Valby",4.5,4,2,64,55.663584,12.522363,"E"
"11368","Valby",5,4,2,75,55.662152,12.515396,"E"
"11369","Valby",0,2,1,82,55.666448,12.523242,"E"
"11370","Valby",0,3,1,75,55.667483,12.517694,"E"
"11371","Valby",0,2,0,75,55.663437,12.513417,"E"
"11372","Valby",4.5,2,1,75,55.665715,12.515066,"E"
"11373","Valby",5,2,2,68,55.664965,12.510544,"E"
"11374","Valby",5,2,1,68,55.662591,12.515841,"E"
"11375","Valby",4.5,2,1,63,55.66239,12.52142,"E"
"11376","Valby",5,4,2,82,55.663189,12.514197,"E"
"11377","Valby",0,3,1,78,55.663125,12.513229,"E"
"11378","Vesterbro-Kongens Enghave",4.5,2,1,82,55.666204,12.540445,"E"
"11379","Vesterbro-Kongens Enghave",0,4,1,82,55.665622,12.542637,"E"
"11380","Vesterbro-Kongens Enghave",5,2,1,81,55.663568,12.545003,"E"
"11381","Vesterbro-Kongens Enghave",0,4,2,82,55.664952,12.546927,"E"
